,hash,dtype-bool,dtype-uint8,dtype-uint16,dtype-uint32,dtype-uint64
0,4d87d909bab7a7dd4bb570444cf35d98d551668f,7.58144548550869e-05,0.000253588083155808,0.00039914374065119773,0.0006196055285673698,0.0012422413888594343
1,a280f5e5d725de732a906b67172114b263ac3bfa,7.596307295898441e-05,0.0002561558808554851,0.00039730253747957586,0.0006188293234171236,0.0012340345565462485
2,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,7.538627972541429e-05,0.0002531597735166239,0.000392668240507461,0.0006183946765411426,0.0012347020553230927
3,fdfc4807cbe2de71f74053c45ae0de383332c4e1,7.531568618764266e-05,0.00025278065472126145,0.00039222722234963267,0.0006177599117269411,0.0012334498888877635
4,537d35c2cf49cae0a496c37564fa282ec80e3695,7.615228276900497e-05,0.00025495310720067383,0.0003931917963200249,0.0006216750587234,0.0012337366109325862
5,1b6831be8dc33308e77f3d3253f5ee777e3bb178,7.61573194520477e-05,0.0002525509047527088,0.00039720209288471206,0.0006231484118924366,0.0012356375001319167
6,7ef145115fede2c20df2cfc51ed28fcc9742b696,7.519256289994631e-05,0.00025244003578942886,0.000398869833454093,0.0006199010296019397,0.0012351627786605
7,175476fec763984573e60485a447978cbcb381c0,7.56737500119521e-05,0.0002536156829503342,0.00039959142332708533,0.0006187131764497334,0.0012361328885567167
8,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,7.584510634881147e-05,0.000254416012023462,0.0003929452036067636,0.0006184161474640645,0.001234699334114945
9,93240e0d8ea23644a5b7874037e658c54966ff54,7.575186590775442e-05,0.0002536597440200971,0.00039342016653218134,0.0006204870887278743,0.0012485894993814225
10,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,7.551976236851609e-05,0.0002526499880505504,0.00039316322228707447,0.0006199028233394903,0.0012369158883100478
11,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,7.557537931555497e-05,0.0002522943094455903,0.0003926107410397553,0.0006192022941403967,0.0012375062215141952
12,ade91ea2f28284668fbf78971538ac4827d653b8,7.538149295939732e-05,0.00025366123168723566,0.00039669062971370295,0.0006254208530984161,0.0012500228889014882
13,b0a6e5583f2952a040c45d0d50f5e93372dc175b,7.53276805577722e-05,0.00025300270239573104,0.0003933790926735296,0.0006185357941670672,0.0012365274443355803
14,94b36b557ce7d88bbfe4091c59aa376764b7047d,7.539014930241845e-05,0.00025284085720722073,0.00039210585183119056,0.000619504382056595,0.0012367845556582324
15,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,7.516163352865738e-05,0.0002557827978134377,0.0003989526295400639,0.0006214409410912434,0.001249220222234726
16,aab7993af0f6f3b9ac0d76952933b19163d65496,7.644619142301446e-05,0.0002536858810344711,0.0003972949257499918,0.0006189967350698734,0.0012383674992532986
17,b94c2b01ff7ef5b8dc44726512cfa232e9054882,7.642935068159002e-05,0.000254374975622518,0.00039572294432825095,0.0006191158232361297,0.0012490119439058213
18,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,7.605129439657859e-05,0.0002562433808288049,0.00039615161114380936,0.0006203937938313602,0.0012442488336495848
19,bbd5a7750fbed42a4aaf12f196282a9504a1e865,7.898557663939376e-05,0.00026497615017433417,0.00041139105759122264,0.0006502009996438574,0.0012990123750569182
20,66f1b8a5411e8265ed87ff7bf97c67960af2624d,7.609185177616069e-05,0.00025482482506049563,0.00039177038868527033,0.0006184572061208788,0.0012355866120843631
21,d9347181d825d9426e783cfeafee304735bd25aa,7.627641667164021e-05,0.00025287085346218833,0.00039293598146522763,0.0006181813822716803,0.0012371331112161796
22,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,7.588976035953642e-05,0.00025319724991277324,0.00039791998054939683,0.0006222696469836485,0.0012369802215188327
23,857125603f3cf72e2078ed2effd0f6ce40f0ca28,7.9656736084467e-05,0.00026160746416453983,0.0004096076923955339,0.0006479898233117316,0.0012713278338196687
24,847119387dedec1ce7a85c1c0f29bcf86bc0348d,7.606361352166505e-05,0.0002529724126361543,0.00039810301929649606,0.0006195098527207259,0.0012361561667704438
25,deb4be85025088553d80d6637dbc17d7f8101f41,7.695547142897599e-05,0.00025568483322739415,0.00040235426926161523,0.000619565617371871,0.0012395041105466792
26,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,7.604527618114061e-05,0.00025332968298022115,0.0003974992202711292,0.000618507265137262,0.0012361822769485621
27,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,7.537099307026235e-05,0.00025577733758836986,0.00039725279606904625,0.0006185720588238088,0.0012340691674681795
28,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,7.555272760359442e-05,0.0002533443927989408,0.0003935074446080425,0.0006233145297087235,0.001244536221848749
29,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,7.575181817545936e-05,0.0002547954046306023,0.00039197496153065003,0.0006186786764267121,0.0012358115547815235
30,767744c86e1e4a27bf77f90a85f17e564c9b94ea,7.554971524667862e-05,0.0002528951001295354,0.00039185425918764885,0.000618462411854553,0.0012340821663706768
31,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,7.56064615492429e-05,0.00025326258331742364,0.0004020519232793818,0.0006201071763130399,0.0012380457774270326
32,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,7.605216549187577e-05,0.0002550755832219563,0.00039844967306215456,0.0006193764116580817,0.001241782722192713
33,ce140e8d5c28f1f057db1102cf78263e48f86d61,7.591953817609465e-05,0.00025273655964632607,0.0003977717692927959,0.0006186253235415172,0.0012369998884322639
34,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,7.612092595081777e-05,0.00025250946418964304,0.00039853244239706185,0.0006180913234643144,0.0012394322774424735
35,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,7.619340274484582e-05,0.0002531198094532426,0.0004010618076091095,0.0006224146178711261,0.0012360112782011535
36,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,7.58426145795157e-05,0.000253165399954014,0.0004082122406409191,0.0006203917651231784,0.0012335269994865586
37,71555c48be7f07833bd540dacb50deb8069b551f,7.668223778083855e-05,0.000255749738114121,0.00039787798064375797,0.0006215972064049257,0.001241966166061401
38,5324067c702a41e901354a01a5f0d05ff49b6cb4,7.691824125082044e-05,0.00025372563420493927,0.00040268853822803625,0.0006256489411016981,0.0012380753339837408
39,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,7.619165177135889e-05,0.0002545696218631503,0.00039734383338967474,0.0006189034705611822,0.0012353397210568397
40,45ee22fa2fdd2bace756ed62685a346da91c4cb2,7.573011431044766e-05,0.0002532005119497799,0.0003988003269254337,0.0006244120295912795,0.001242258889154376
41,798aee26bdb9dcc0e806ca9271f0f98297188dec,7.593141663164715e-05,0.00025303846407387896,0.00039232179605514156,0.0006236422354156864,0.0012407483882270753
42,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,7.538501732698124e-05,0.0002531144999097922,0.00039314555545354743,0.0006257452649365673,0.0012352254440581114
43,fca7a15f30776ebce9e6814eb927e837f567a518,7.576465971699994e-05,0.0002526658929474208,0.0003932304615983202,0.0006195729999008643,0.0012349654999626283
44,26311ed7bf80e02c827189e80084602d72e4f284,7.584874828321987e-05,0.00025268547618733945,0.00039241701905176835,0.0006173391178462599,0.0012476321668752157
45,b5e01bcb668da0413170a886c258e00d2540e752,7.545310068558643e-05,0.0002522848333769833,0.00039168281498994605,0.0006198936470729463,0.0012377553333256706
46,ab30683fe1277a7fd471be63975a02ed8d766f94,7.528258966290039e-05,0.0002534095121252282,0.00039216883332873867,0.0006177736765547546,0.0012354098879667516
47,3c89e2f913406f55b6e998017c1149e3ba383bcc,7.530276895428462e-05,0.0002522283748476184,0.00039748862952735547,0.0006229546764670352,0.0012331130561101923
48,590f07121dc55e6d9d9ce514887c9bbc253fb266,7.539252432151342e-05,0.00025225682137326136,0.00039495798140436547,0.0006233172059771331,0.0012344676668160698
49,872372bd56ccb5fe98faae8be7d14e4a8c69e037,7.545966432157943e-05,0.0002528453690805084,0.00039978238877396235,0.000624007470512023,0.0012366512783046346
50,70a84c3192b4f231925e8e36f50d6a26bff3b46d,7.562358334527946e-05,0.00025573153657094776,0.0004013312222755135,0.0006182006470814539,0.0012379845554985674
51,9d416356baf4a653b2c647a921ae24ba7d39e8df,7.559453447827073e-05,0.00025334714285106335,0.0003985774229267218,0.0006199058527058428,0.0012357203894579369
52,09dd75e9e2139bc9742e6009b7babe41d4c002df,7.516234612781912e-05,0.0002529280357391274,0.00040236161105524477,0.0006227338823972626,0.0012436331113955628
53,85d64e375f53f6028519d3aaad0b421934dcbe24,7.618974652561721e-05,0.0002534022381344888,0.0003995920577346204,0.0006187776765299906,0.0012416839446005826
54,09e04dcbe3d0c836437b2d4745b353b256ec6265,7.58775899183799e-05,0.0002525978095599428,0.0003973468267828978,0.0006205568527494667,0.0012507286664913408
55,cdd7ab252988ff4254705e0a89874edeb5cea8eb,7.540836552928748e-05,0.00025357458330940323,0.0003971027500273732,0.0006187873233797932,0.001242686833898511
56,06da877ceae914a875bd1a55cd8e271332358803,7.54374826151939e-05,0.00025290538100567313,0.00040064955772742484,0.0006195684999350787,0.0012354943335392615
57,8529dfaaec65248420faffe095bac03c23881735,7.52295827561315e-05,0.00025326816248707475,0.00039175588891440484,0.0006186370883369818,0.0012351652775477204
58,171a3e5811e43643788c20075be9ba52efb83b81,7.592211803360745e-05,0.0002531138333801036,0.00039370987037222623,0.0006175834999286214,0.0012502520003181417
59,5bf9ab98edd254dee1162d6f1863053e040cf828,7.543543006567825e-05,0.0002560950952534941,0.00039462890749241016,0.0006250722942829324,0.0012360349998440747
60,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.00011197785931926774,0.00030734942847630007,0.0004628882172413717,0.000712557535734959,0.0012218189444360582
61,37a1ad069a800f5ef98286f25fb3fb632375168d,0.0001119942956989611,0.0003080031856370624,0.0004616283476934768,0.000678746366611449,0.0012193361665898312
62,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.00012510497475011993,0.0003378193274517704,0.0005002676500225789,0.0007388236153929029,0.0013229870000941446
63,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00011435677834484035,0.00031533697141899856,0.00047227563054943664,0.0007014674668122704,0.0012590354441878542
64,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.00011234332290162759,0.0003079202000143206,0.0004614621818539242,0.0006821214667676637,0.0012262550549672192
65,53adf81bc503d749b13160a27e49160c5bbe48d7,0.00010854752003069734,0.00034249523329587346,0.0005222894249527598,0.0007918495002041499,0.0012181678337381324
66,49e00940a82f9590d774539cd188b634c29fc39f,0.00010852956185453408,0.00031111625721678136,0.00046351899990164066,0.000683038133380857,0.0012181483333632867
67,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.00010841298018643254,0.00034269378326522805,0.0005219307000515983,0.0007924114615889266,0.001232675999846025
68,ae88e02a48c4744afd22c63be388870037f3c84c,0.00011153274001117097,0.0003578255160508918,0.0005324693248439871,0.0008272083846699947,0.001262306388727868
69,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.00010996963043868638,0.0003506012931054635,0.0005343069736370939,0.000806509538541342,0.0012483065625019663
70,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.0001082705199951306,0.00030957131821196526,0.00046565134779603284,0.0006833824666197567,0.0012152489444916784
71,a5e5e51187d4476841503ce816924ea99936dba0,0.00010846952998690539,0.000309337970600823,0.0004637125434585513,0.0006858002000323419,0.0012324059443926672
72,b69cf68a24cffea0a884a102da1797755de8f022,0.00010685245590638278,0.0003082442143100447,0.0004624836304213639,0.0006783487666931858,0.0012218752779315561
73,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.00010195069626206532,0.0002968298332840883,0.0004513843540886834,0.0006686394333276743,0.001207357221978277
74,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,0.00010105965567111885,0.0002979789166804241,0.000449443543481681,0.0006688834999977189,0.0012210264445052922
75,0ce156413feb21a4f2a8eae3b1cd954d04240edd,0.0001014955701023856,0.0002975712360845743,0.000450116124966371,0.0006711688666352226,0.0012078471667741218
