,hash,"array_size-200,percent_nans-0","array_size-200,percent_nans-0.1","array_size-200,percent_nans-2.0","array_size-200,percent_nans-50.0","array_size-200,percent_nans-90.0","array_size-200000,percent_nans-0","array_size-200000,percent_nans-0.1","array_size-200000,percent_nans-2.0","array_size-200000,percent_nans-50.0","array_size-200000,percent_nans-90.0"
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,1.154596277356564e-05,1.1654562710392995e-05,1.1760755195353805e-05,1.772250661725584e-05,2.2821604155372673e-05,0.0002324976414219355,0.0002413238865053493,0.00048195061324143103,0.006580985005712137,0.011072239998611622
1,60df9b1eb6375e3decf12ba7506404c46af0469a,1.1703124726313705e-05,1.151880427649622e-05,1.179777094233922e-05,1.778236348495978e-05,2.2839236438206473e-05,0.0002308407875194036,0.00024311885548134645,0.000474270136196124,0.006570592493517324,0.011059430995373987
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,1.1384491768672304e-05,1.1323882359747032e-05,1.1583191297013133e-05,1.73515282725157e-05,2.238066700772027e-05,0.00023085122824261856,0.00024096336629655625,0.00048358729558954525,0.0065986675035674125,0.011066698003560305
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,1.1490295021804602e-05,1.147676255855271e-05,1.174009124847306e-05,1.7519524305676995e-05,2.266788193994265e-05,0.00023013972816482672,0.00024115101140606302,0.00048213081820656293,0.006587500000023283,0.011083613993832842
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,1.1770228419527082e-05,1.177849356346553e-05,1.2147672064976467e-05,1.788169640301591e-05,2.3030946524325743e-05,0.0002307383588429176,0.00024172630682270128,0.00048601324934597045,0.00659255325444974,0.011054655493353494
5,8ae543cb13769a0afa6e176898824db7fd992d27,1.1933560359528543e-05,1.1722877388820052e-05,1.2068521148277585e-05,1.797988654856557e-05,2.287736685313987e-05,0.00023074838370734522,0.00024412621148965424,0.0004825210681619038,0.00659990799613297,0.01108423298865091
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,1.1829116786589529e-05,1.1843934983684319e-05,1.208285888135351e-05,1.798815084233259e-05,2.3065652624752962e-05,0.0002307218044576154,0.0002420100116234442,0.0004822809311339039,0.006626224247156642,0.011070588501752354
7,c9a83043c0669fd17306843eb21abd236b675537,1.1901817362258632e-05,1.177269978359237e-05,1.2198026259068281e-05,1.801667834616172e-05,2.301287446592122e-05,0.0002329380637247789,0.0002418362501802304,0.00048266918218525296,0.006655878998572007,0.011066103994380683
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,1.166322935035677e-05,1.1745076998386434e-05,1.2019278099980844e-05,1.782112521568088e-05,2.3001808933409487e-05,0.00023040528258602336,0.00024051700000365435,0.00047438831825274974,0.0065703037471394055,0.011166384007083252
9,a280f5e5d725de732a906b67172114b263ac3bfa,1.1150959288893296e-05,1.1239605454546916e-05,1.1332558910982668e-05,1.753449680328825e-05,2.2546622236000583e-05,0.00022971394420084025,0.00024360526650626626,0.0004824092042822899,0.006624742498388514,0.011063484998885542
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,1.1489504569775406e-05,1.1719741466602108e-05,1.1835031291372479e-05,1.7845686950470103e-05,2.295454737338188e-05,0.00023019456359102053,0.00024159103340934963,0.00048276229526064446,0.006589166248886613,0.011054218513891101
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,1.197063218054271e-05,1.1923092943502327e-05,1.2318610788497609e-05,1.8289990037017537e-05,2.3397364326912917e-05,0.00023166026593126514,0.00024275842232681396,0.00048423622766594315,0.0065920852503040805,0.01108209599624388
12,537d35c2cf49cae0a496c37564fa282ec80e3695,1.1798663278265546e-05,1.1846073690348245e-05,1.2024186193963607e-05,1.7950373949745216e-05,2.286976665952049e-05,0.0002309769673877821,0.00024146296593905637,0.00047481123898330185,0.0066245615016669035,0.011045657003705855
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,1.1515472693691136e-05,1.1656864065419843e-05,1.1781603588619767e-05,1.7530591203831137e-05,2.2759799367504606e-05,0.00023096720217429895,0.000241286177899585,0.0004802364773323378,0.006569633998878999,0.011180154004250653
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,1.1526323055575835e-05,1.1470097007971111e-05,1.173572300555643e-05,1.7680721089046045e-05,2.3080481738054097e-05,0.00023116247773739612,0.00024270095458301842,0.00047499740916960445,0.006573284001206048,0.011063460508012213
15,175476fec763984573e60485a447978cbcb381c0,1.1745035561480247e-05,1.1935809619082286e-05,1.2205107190540273e-05,1.800061798246851e-05,2.2873850429121787e-05,0.0002312124238612697,0.00024248911358881742,0.00048497770463158804,0.006589862248802092,0.01106670899753226
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,1.1444753924255498e-05,1.1424045408824207e-05,1.1900396305391713e-05,1.7662639929332894e-05,2.2849340636336515e-05,0.000230758228217778,0.0002419044318561315,0.00048263015890949066,0.006598212748940568,0.011074255497078411
