,hash,num_lines-10,num_lines-100,num_lines-10000,num_lines-100000
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,0.0007613609611455882,0.006065105670131743,0.598182569956407,6.066498386440799
1,60df9b1eb6375e3decf12ba7506404c46af0469a,0.0007588732821334686,0.006062783184461296,0.5953920551110059,6.040988672524691
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,0.0007776275742799044,0.006149770459160209,0.6094116852618754,6.149368971120566
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,0.0007667192756863578,0.006091969786211848,0.6021293150261045,6.099087222479284
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,0.0007780997190051354,0.006089637172408402,0.5991200355347246,6.092014762572944
5,8ae543cb13769a0afa6e176898824db7fd992d27,0.0007663517691461103,0.00605640874709934,0.5944172760937363,6.06581487855874
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,0.0007732039174208274,0.006099936901591718,0.5987437753938138,6.066494346130639
7,c9a83043c0669fd17306843eb21abd236b675537,0.0007626768035281982,0.006013762555085123,0.5875679140444845,6.026272821938619
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,0.0007662906012098704,0.006086831446737051,0.5987227575387806,6.0850329583045095
9,a280f5e5d725de732a906b67172114b263ac3bfa,0.0007759075826750351,0.0061286845011636615,0.6066219140775502,6.153250832576305
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,0.000781103502959013,0.006125302868895233,0.6023200233466923,6.165308102965355
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,0.0007717716507613659,0.005998735432513058,0.5877177275251597,6.027046780800447
12,537d35c2cf49cae0a496c37564fa282ec80e3695,0.0007615621434524655,0.006021357956342399,0.5927157334517688,5.996917244512588
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,0.0007664162133421217,0.006053911871276796,0.5938211299944669,5.990007271524519
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,0.000766851706430316,0.006038417108356953,0.5886436188593507,6.051315226359293
15,175476fec763984573e60485a447978cbcb381c0,0.0007733845760902533,0.0060647326754406095,0.5963688143528998,6.0171050084754825
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,0.0007613387424498796,0.0060732042184099555,0.5945558878593147,6.070015066536143
17,93240e0d8ea23644a5b7874037e658c54966ff54,0.0007632734985756023,0.006038429099135101,0.6003707710187882,6.059378032339737
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,0.0007703880047691719,0.006044416455551982,0.5939142301212996,6.071790945949033
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,0.0007699158293409989,0.006071382784284651,0.5957616437226534,6.042548569617793
20,ade91ea2f28284668fbf78971538ac4827d653b8,0.0007726708068870581,0.006076000048778951,0.5996566936373711,6.094232948496938
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,0.0007622140359931759,0.0060899610398337245,0.5934068786446005,6.025024284143001
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,0.0007676747461248722,0.006072811549529433,0.5918170718941838,6.018905703211203
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,0.0007590270002505609,0.005974570754915476,0.5846805654000491,5.915395179064944
24,aab7993af0f6f3b9ac0d76952933b19163d65496,0.0007764855937029307,0.00612362171523273,0.5987996105104685,6.0515816698316485
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,0.0007775864707162747,0.006124499486759305,0.5998944509774446,6.077956273918971
