,hash,skiprows-0,skiprows-500,skiprows-10000
45,71555c48be7f07833bd540dacb50deb8069b551f,5.264434684533626,5.2042488164734095,4.709414995275438
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,5.283943064976484,5.238881097175181,4.745194410905242
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,5.298582775983959,5.241391140036285,4.7367133039515465
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,5.352788494434208,5.275759028969333,4.761229495052248
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,5.301280344603583,5.22865879163146,4.739447857020423
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,5.268929976737127,5.199012140976265,4.73134751804173
51,fca7a15f30776ebce9e6814eb927e837f567a518,5.249427486443892,5.19438531040214,4.712916557909921
52,26311ed7bf80e02c827189e80084602d72e4f284,5.268497681478038,5.174393381923437,4.70021476270631
53,b5e01bcb668da0413170a886c258e00d2540e752,5.314955391455442,5.238838501507416,4.774196865037084
54,ab30683fe1277a7fd471be63975a02ed8d766f94,5.257434747414663,5.184389601228759,4.710554000455886
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,5.320711045991629,5.2487487050239,4.756694569019601
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,6.173209344269708,6.098291540984064,5.532059342367575
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,6.267475319094956,6.232442971551791,5.623542621731758
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,6.205464842263609,6.19411770417355,5.614747197832912
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,6.130623943172395,6.105018521193415,5.535224563442171
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,6.3163258919958025,6.269399435026571,5.700156199745834
61,85d64e375f53f6028519d3aaad0b421934dcbe24,6.185099114431068,6.163975408533588,5.577394125517458
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,6.214402996236458,6.190371986478567,5.606159050948918
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,6.150179811054841,6.116746036568657,5.574256741441786
64,06da877ceae914a875bd1a55cd8e271332358803,6.191635919967666,6.17555976472795,5.5766379784327
65,8529dfaaec65248420faffe095bac03c23881735,6.14991746423766,6.104229296557605,5.5423904014751315
66,171a3e5811e43643788c20075be9ba52efb83b81,6.05758556467481,6.057524946518242,5.507379507180303
67,5bf9ab98edd254dee1162d6f1863053e040cf828,6.148687197593972,6.131576355081052,5.54662869265303
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,6.56810907414183,6.54699450917542,5.935701596550643
69,37a1ad069a800f5ef98286f25fb3fb632375168d,6.568328054388985,6.507147321477532,5.905200272332877
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,6.688402071595192,6.584840835770592,6.000601031584665
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,6.590091439895332,6.569512436864898,5.959049346391112
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,6.50434483285062,6.4753142388071865,5.869775542989373
73,53adf81bc503d749b13160a27e49160c5bbe48d7,6.648368734866381,6.613755938364193,5.988919705618173
74,49e00940a82f9590d774539cd188b634c29fc39f,6.630394603358582,6.5938713029026985,5.988200853811577
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,6.782655030954629,6.696512891445309,6.066217731917277
76,ae88e02a48c4744afd22c63be388870037f3c84c,6.671086152084172,6.64019736670889,6.004567026393488
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,6.167247316567227,6.101850829320028,5.539252292364836
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,6.210754648782313,6.12511566025205,5.567294660490006
79,a5e5e51187d4476841503ce816924ea99936dba0,6.219848811393604,6.217557204188779,5.629526014905423
80,b1e69da5058846e4fbe538c5641597c49f34f9a2,6.3452530996873975,6.206729972502217,5.640642952406779
81,388e8197e15403345950edc23ae5fc7a3cb0f644,6.1907680809963495,6.127978587755933,5.531240395503119
82,9b7e890b014f6ad3b4288246f0565f7afd6eca84,6.218389829155058,6.203546851640567,5.638660863507539
83,96727cf007217256700a1d805569a73d2171f1d5,6.122594961896539,6.0949784382246435,5.5169301277492195
84,330435bb3420d798de08f86bf47287e55cf9e516,6.041618503862992,5.992890880908817,5.425359230721369
85,dae4f67c797176c66281101be8f3b4d6c424735c,6.141727986745536,6.1338766750413924,5.522820237558335
86,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,6.15008432045579,6.09332363656722,5.524122908944264
87,19b66496e248a4e4954a2a43f7100169a355236f,6.163148135878146,6.204729811754078,5.529310358455405
88,7b4c8731353586b50756be3b5c6e134211840876,6.200557836331427,6.14662812743336,5.593768120976165
89,cef4dc9d91d980c3df816de00154a22e96439fa4,6.136100300354883,6.088052931940183,5.525645823450759
90,af0dfce126a1d83cc33b8da9d91bce664f5d5297,6.210925773018971,6.117742216680199,5.550007706973702
91,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,6.227943996433169,6.150241961702704,5.561042012646794
92,8bd5dddda46805928bba355a288815831c50c96c,6.210587276611477,6.187705646269023,5.592466580681503
93,abdd996ee5a40889ac627445ebfda19bfec326d0,6.16077959863469,6.088965720497072,5.514823573641479
94,74afdda39be21af56b8f9ea9abdb1e8f994e5350,6.201160715892911,6.121487634722143,5.539792560040951
95,491f41acd2c6a0e7886662a2448b3d245ae432a9,6.128114765044302,6.0589790074154735,5.499300450086594
96,1f9ab28a9ee5a0cda956da35d0c77a3a4c4bcd55,6.126335678156465,6.079458068590611,5.509237413760275
97,0437b83a931c5cc24296deecaa52d825e4d377e1,6.096427987795323,6.045533703640103,5.484558893833309
98,2eedaa4cf94cf54bbd4d8428aa39271410f22e9f,6.139672116842121,6.067851128522307,5.518325015902519
99,8a1592844f98e26a181ab2c1fc8f2e6fd3647f00,6.223871280904859,6.144595752004534,5.5717626409605145
100,cd02ddc9c0ea2b7f5f879c0564709eabcec6f1af,6.149018011987209,6.104794483166188,5.534246703609824
101,4edd4375472f23c43048e078ba2db1826957f0e7,6.261853653006256,6.267754879780114,5.644859680440277
102,60f539b37514a9eb13c1ebfb8a252934f9084d30,6.2697359547019005,6.217351278755814,5.62802580697462
103,4d2b5850488013319ff8354a1e764a0a2064fe63,6.171053939498961,6.105221576523036,5.545724211726338
104,5eff78bb16df99ffe2e9cad86c4ec649893c0646,6.2827706364914775,6.158239393029362,5.567014094442129
105,df40e550d442e910826e4817d38cebb902f48d77,6.226680509746075,6.158449443522841,5.5744210267439485
106,760800d2c602b1c4e1a10d3a0ba12944df28cc73,6.262042331509292,6.209006790071726,5.6814899714663625
107,f1a247f9952085db72c3f8248f8336a0961d825c,6.137257367838174,6.079765216447413,5.525294137187302
108,473a68a53028f8a24b88bb9fc08b38dc3b69800e,6.2427410408854485,6.20398521842435,5.641922622453421
109,3963ed0ea4e7d89174b1e992d84b47c0751f533f,6.204848713707179,6.136336797848344,5.554079121444374
110,9b1acd42e8d4cfd476dc97b8d5bfe12b0c229d9d,6.303608092945069,6.278318285942078,5.679364074021578
111,de446a536903f906969a1c5860a32ba11078a5ae,6.239241852425039,6.1657337648794055,5.603355239145458
112,b2545d01be561f7f8bb71c6064ba48de3d3e8dc1,6.186701756436378,6.148081689607352,5.577013966627419
113,b6c7048bfd72a999f0cd948a346de94fe13f8123,6.207036286126822,6.158296604640782,5.5797074772417545
114,670ac4fc50e82f6f162b2dd776de2ef28fac2a4f,6.240240995306522,6.190952641889453,5.619556816294789
115,124dc4ebed8b805206e9ec1f25963877011ed93a,6.250925065018237,6.198200747836381,5.62082954775542
116,a7adfda540f88d765f10ae8963abe4ae43cbfb34,6.227019169833511,6.168257097713649,5.59625783469528
117,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,6.245683759498206,6.197009198502201,5.612895034497342
118,3cdc3ffb779733e7d9136ecb66a22bce31021c6b,6.263810639997246,6.238462886503839,5.61672339600409
119,40fad321343dd8a28129c668c8037a35e9b33989,6.941280523496971,6.899705361000088,6.241511358508433
120,acba24414487e0e171bedbc8d1ae3cfc63f4b2c7,6.990092484993511,6.949676522497612,6.281304281495977
121,e6c2765d428bdce57b6d5bf0554d177ab0b45bf5,7.005853338516317,7.116514653491322,6.256955012475373
122,7eaac94d183888639422c7b55471613f1d5bce18,7.124246163992211,7.041808741982095,6.424921629484743
123,62991d50511f75e58c4c57f40e84de25a8d7e7dd,6.925434019998647,6.890113778994419,6.228653570520692
124,94d3302039856667988f82d637f9a35998d19a79,6.963783741986845,6.920122806506697,6.250291403994197
125,eb167a3fe540780f397a14817f54a95333fbcc6c,7.018399958469672,6.913564234506339,6.281895607971819
126,cea994fac86dbc5af7bee3f15fc5b475a99163fa,7.069070608500624,6.933049835497513,6.307269321521744
127,917c6f18ba6691bd29e7e103b65dff75af735faf,7.025943958025891,6.97962161101168,6.271339930506656
128,84ddedadaee13fe22cc36a0c67c3cb73e818ee9f,7.080344280519057,7.106279638479464,6.482617894507712
129,e180d2aec3fe18bfc5ad1505659a23003929c76e,7.037664130504709,6.979702003533021,6.3313876244938
130,2fd9ff8277ad25aa386c3432b6ebc35322879d91,6.986047422513366,6.928276848979294,6.280770447570831
131,3296617cc4c0d4a82520caa411050f7c0aeb9aa5,7.159217139473185,7.01890410145279,6.342358066467568
132,6894bbc6d396b87464cbc21516d239d5f94f13b7,7.1633372395299375,7.028374937479384,6.375440353993326
133,d5064d4ab5152c71c4b639fe581cc80b74a103e4,7.083473952545319,6.957809237996116,6.331207275041379
134,1b3543cc456c352df8550ae2f0db0a5cfe422f35,6.946249576518312,6.864962666935753,6.219807714980561
135,9331e55b0c16d9b8611132a4ce0fd24e52d6e629,7.104787427058909,7.066232689016033,6.384247241483536
136,91411eea6306d5b9aabab4b5abf5a16df4c3396b,7.0442531000007875,6.985051474999636,6.331628726504277
137,459bfb4af46de23e01e215784520aa2b81393dfe,7.044454516493715,7.072851890523452,6.443411770043895
138,0c32bb4140215f99b935eae9001eabb10e3c47dc,7.118088537012227,7.110088160436135,6.336469658941496
139,901211eddd5e17c8c7c85bc5f791679559d4efb5,7.030696143512614,7.113705467956606,6.40982174949022
140,ff4cfe7ecd46ee15fd88297964f6a5cb5423c291,7.030096304486506,6.992874274495989,6.3746932270005345
141,31ff7f34809c5d1b9c35de8ccea262d8f480bbef,6.972621094959322,6.923498214455321,6.255003991012927
142,5db7e2e6f805c180a0f117c6faa204f757b512ca,7.061851866543293,6.996659369498957,6.363224292988889
143,2c36dbbd6dd13b449c43dca85493f94022f19f9d,7.0813162520644255,7.1966763499658555,6.392715042515192
144,8087e1de04d011f7ce66bf80dbef4a0599b14f7a,6.9749960554763675,6.983077890530694,6.2703776330454275
145,24192935730d6dbb24e3d11b7f40f309b786c0ad,6.905514390964527,6.885156331001781,6.216850693512242
146,105e175a7708a05886d06a24ed2b60bdd6cf329c,7.0185606309678406,6.952643136493862,6.308056811103597
147,9da90debf54029a50502fd759c8de56f2dc47129,7.014076676568948,7.031472991919145,6.30747058254201
148,928425156abfa65a613fac016f86d6a3b6c03768,6.98017582052853,6.9286503253970295,6.269192879553884
149,5a59087fa5badc20e2cd5264f7cfc6911fc6fb12,6.879139097989537,6.843728328007273,6.198891903040931
150,c9bfd4eb68e61c67aa27ed0cb2788f60d11cf354,7.007950762519613,6.930701840552501,6.258990260073915
151,2e9169601aff252a661b845399ec61c3e575407f,6.9498090939596295,6.8833893035771325,6.226164728519507
152,59a97520cf0aa68b92a775d809e1cb67d886b50c,6.966480615083128,6.901883361977525,6.241254151449539
153,b074b21c326ecaa6b6519fc7dfcf54fa4e4457af,7.008257524110377,6.9483320858562365,6.2384434305131435
154,ef0957302c6383524448cef2cd4cf18c7da18ea8,7.03408267092891,7.0093054816825315,6.2974490384804085
155,5cfc2d3ca06fb6afc95c16db172f710ed6e7eed4,7.0464204960735515,6.970653511583805,6.269523992086761
156,aba1b4a7864752b005c9f5d1bd58fa02e08ccff4,6.933685455122031,6.8523256100015715,6.236646030563861
157,32f382c86f384a02eeb87f67fea806e6b9961b5c,6.949177105445415,6.8884795715566725,6.249449748545885
158,33351f646e0b523139fbba4986eba54a3bfe55a7,6.996439756941982,6.945529395132326,6.31429727259092
159,90133e16d02c67206e350ce222d76f938596706f,6.933466326445341,6.865057181566954,6.216990667395294
160,26527695f9ee7b7bc3fdd3af67d7e8b068cb1e0b,6.936567316530272,6.891438897000626,6.230512544512749
161,5b16107a537c0ebd2e4517c02ecfb9a24f54c827,6.997503496473655,6.941627689055167,6.3225153010571375
162,cd3b44d5f0915245138d44fdb3ee376601e34716,6.943056992953643,6.8887571330415085,6.238204856519587
163,f77c5e83c07985aacbddb89525785a3f66ce1b3b,7.003089053556323,6.858822321635671,6.211482708458789
164,4f2b219647ae6a7928590be2b709894ae2403274,6.915102596045472,6.889861696050502,6.238055384950712
165,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,7.034682125551626,6.899764721398242,6.240810496965423
166,2fc96a0bc15624d7f1f74750bddffeca46f1e73c,7.000972236623056,6.906764290528372,6.343241270980798
167,20f22d849002d80485787adeb8a7340dab159f94,6.946268190979026,6.888066948973574,6.24636108847335
168,cdbc935201f3c322a312e8ae8b78d044cbe27bf4,6.950519750476815,6.8627689350396395,6.22178930148948
169,5134132ae9cc9c3fba1d5420353277cf3d96eb90,6.951904839021154,6.90128178044688,6.251901166513562
170,c2dd245047ff2eb80972600163ecac9048d74e1f,6.948566946550272,6.900495943962596,6.247943797032349
171,965b41d418e6100c1afae0b6f818a7ef152bc25d,7.005375901935622,6.894987924955785,6.295729192905128
172,0b9b176dcef7f14f56dbd543c89e6da6c6b7b2e4,6.960161403636448,6.899625279940665,6.2626572019653395
173,1be88ff070cce6ac720804e861583682564f7e0d,7.011525027919561,6.942964476533234,6.291781815933064
174,bcce3ac27e05ffd10584c3c8c666dade21714d1f,6.961865415098146,6.951299060601741,6.268227872205898
175,5b126f882bc90a22f7fe20518f727eafe8238d86,7.033704571425915,6.925534917972982,6.2670420915819705
176,ad0049026f4afa5d6e8312c1a46b3777be396104,7.031769486377016,6.9528476893901825,6.284270429983735
177,9ae4a0d1ebc52a556ed13248172e8280ad9fc6bd,6.972447763662785,6.873580273939297,6.2405495615676045
178,d5010b129e4f3714dcad04eb7115372848fbce36,6.980232448782772,6.913100335281342,6.249239915050566
179,b3f41eeafd2708a6b519cf3c7ba3576dfa1cc5b3,7.1089648839551955,7.109297575661913,6.392556243576109
180,637af579ef5985bd8c267817cf445aca5bb34531,7.129204521887004,7.058652596082538,6.377664363011718
181,e1968acbedfb312b47993ac2869a5f544383195b,7.070637655677274,6.905008832924068,6.252678403398022
182,974a54058fe52ead24bc54a0015d3e065f78f5e3,6.951749239116907,6.865581572055817,6.281809814972803
183,54c2a266780c02852003330f59bf3bf20e36eaa0,7.045275087002665,7.002047288231552,6.333334413357079
184,fed47a489e3da26fffb98a6dda32dbc9ba0f63c3,6.9900712156668305,6.9249471812509,6.271451896056533
185,b03c575834a68f3a8dad5e2974ccee7fa76003ac,7.001696314895526,6.936648215865716,6.28902467363514
186,68439794b84836f43ec389be0e702ff64ee76d44,6.975517177022994,6.912214315729216,6.268020238727331
187,dfd4c9de8d849363e3d4cda7a0792ed0670165cf,7.062086813617498,7.022975413594395,6.361516630044207
188,5ff70eb0fd61a39207d5166479507e1b099cb707,7.008914397796616,6.963605603901669,6.317461334401742
189,1c58504eec43f9ba18ac835131fed496fb59772d,6.942613885039464,6.881011415971443,6.251432051882148
190,1cb387128f66895b42c19578ccd60c34649de988,6.963479830883443,6.916623718105257,6.2781407702714205
191,2582c681082e6c2c74d424e255afa8efefa4f899,7.045993474312127,7.004566494608298,6.3304214691743255
192,43ca3a5bd882dc69bca0fa777113e6821c9f44e0,7.107101317262277,7.029280056478456,6.374097063206136
193,22356fc0ec8ca50aeb8f40633f7c7d906a648ab8,7.007854064926505,6.985750429797918,6.316429988248274
194,243dc1e90e59daf18b17a6a1ebb705cc7bc66e92,7.004932474577799,6.955523008713499,6.313968281960115
195,078ac01a85c4db46e7f148829c2e0d0e0f30c36f,7.019398743985221,6.953366634435952,6.293502293294296
196,77c5841b93873bb1d71c38be3e41cf81ede59743,7.008263990981504,6.964989296393469,6.310844712425023
197,f0a74b2d4e50a1b4f9d9189c6b2e31b920913a8b,6.969699594657868,6.945322832791135,6.267090727575123
198,5d8bcae56a337d21d7bf60d042c7dff32d91b451,7.025655330857262,6.97328473883681,6.326348452363163
199,642181c76b11bd1cc87ee7443d3ee215744df0fd,7.056756760226563,7.059623274020851,6.35243987897411
200,f01b4e54a4b46a84a5a79b03bd2bd2f21b190f12,6.956379445036873,6.898656948469579,6.254261374939233
201,170d1bbf566937452fd9bf14a84a69c9edb43277,6.94922017515637,6.904578021494672,6.24403060763143
202,18bfeaf2716001afa8785638a75f90259dbc8aa1,7.025159110547975,6.94287751452066,6.293398071313277
203,12f9da5615e6c1e387a9101a8923867343dfaeca,7.052447754191235,7.0018640561029315,6.335751997306943
204,3310cd0e8f1b36d7da8c1352441b1240be4bedc5,6.922767487354577,6.897851848043501,6.215438892599195
205,9ccb42d02f7b3fb2b47854bbd4ab418676e6be42,6.975597244454548,6.892222676426172,6.246800268534571
206,ad5d58c29ab4793cd66afa07eed0f77c7ad59dc4,6.963478806428611,6.893042664509267,6.229707730002701
207,081c7230546861259bac75a316338b1c00005d5e,6.9968773000873625,6.923921063309535,6.281430957140401
208,3f6dba405c259a41e91077868f54722ef0a2a325,6.9900250704959035,7.008835929445922,6.304112521698698
209,2ac14a153ed79377130a38e1425574e97602455e,7.065609252080321,7.00608365656808,6.34241095255129
210,8c2112dfb073c069a56d8840a21ac2ee69f920e0,7.092977813677862,7.027355576166883,6.362840432906523
211,8626a559680d9d6e681c02e703bcaf3de389fc6d,6.93107686447911,6.876370327081531,6.236316238762811
212,caa9b6045cedfaf0a4735bd2be55164549a4ddcf,6.966435632668436,6.907948066480458,6.2905567495618016
213,c67396b805291e1a880084e701f160b21d2b4b1d,6.959343188907951,6.9049486422445625,6.268559206044301
214,063b3140ec3792f0420da9f386d8240693213ec9,7.037223452469334,6.972009079996496,6.3119870603550225
215,569dfcd79aeb2a584e008861e5e29b7b5115d94e,6.90606148657389,6.873006301000714,6.26919523300603
216,0f6a3aaa34fe72586f8c66ecc4744fc960d62ae2,7.023524309042841,6.970651711104438,6.332761601544917
217,0ce156413feb21a4f2a8eae3b1cd954d04240edd,6.949400190496817,6.8992106625810266,6.238043116638437
218,e78d0764d414952716ec75e3c44a74359643cffc,7.055726234335452,6.893819029442966,6.265683661680669
219,76b711ad87d114f0f7926877adccf14dce04614c,7.04930185386911,6.961172693874687,6.3019141014665365
220,42228fcb513c08729f822fa6be70e16a7a68067f,6.8733507508877665,6.798681577201933,6.191820331616327
221,1f3650643f341af8ca5c12529a479d73d3103895,6.966467306250706,6.901985763106495,6.38934036414139
222,9005d7df9b644b3b3de55118b7f7ffa026e4284b,6.945389104541391,6.927830005064607,6.26224587042816
223,51d1a99a84f5e2183b79dcc04713ffd90cb0caf2,6.989748079096898,6.879958716221154,6.261324865045026
224,8f7adad487ebac177964a577f5d263da975d8333,7.081054312642664,6.963676373008639,6.36606007674709
225,3ac8f65681e2ee55c8b8bbb25f1d4aacba07d9bc,7.00124750030227,6.9482747400179505,6.308890054235235
226,e44d0ecad9a8565b5f159c674e2001e725e58bfc,7.025223582284525,6.985483501804993,6.321758650941774
227,4b9f7b54219c1a653ca8fa2fb53f96ea54a765d8,6.903791072079912,6.841857152292505,6.211594475898892
228,b489287af94b32d6a6d550c6e05f1cf92adf3248,7.058451952878386,6.972573337610811,6.3021753744687885
229,efa7bad30d92f5f58448e753b3d280d3bea157be,6.939672258449718,6.88930635410361,6.231097790412605
230,c6916f44904b46c7c7bdb92ceb5242f3f6e00474,6.915007981471717,6.814502960070968,6.173108565621078
231,fc1f196584ff6dd530982febba2322679317c632,7.089769686106592,7.011305420193821,6.339002377353609
232,c31ba764540a12843b3caf711b447fe3e08c5a46,6.957185169216245,6.9060064111836255,6.2526631648652256
233,52c9e6f2e3e72081576fc7f629fe3eb0c67b143b,6.962141685187817,6.8953173737972975,6.24858448561281
234,b38ccec64c502579f48c1fc13d0b34f689171f25,6.849132106639445,6.80719310650602,6.162748647388071
235,40d5ce5437db00f6507580651ec5c6dffc161134,6.918717544525862,6.876423494424671,6.222727665677667
236,0b516d28e606d97266a95234a8deea268ecc3ec8,7.104752234648913,7.039021646603942,6.373738381545991
237,e51992aa22f9868ac4ab09608c5ba98cc93fb590,6.901115428190678,6.863421376794577,6.215577860362828
238,73e7d8e82efde0fbed5b888f31bd894d5d7d6936,7.005456233397126,6.9163941433653235,6.280072906054556
239,11c1e161be588da14a501f54d8a3974bee7a03f3,6.966619027312845,6.931780286598951,6.2653057193383574
240,1d598997543637b9882d1663117b573210a20583,6.950123334303498,6.885337110608816,6.263761104084551
241,99d056fde04538ffacc877cfaea926ab979ea824,6.977377449162304,6.900712318252772,6.242794278077781
242,2f790d8768095a7c237794eaff31b8ae4a0411f9,7.086477790027857,6.985476683825254,6.378771198913455
243,9eb7560e77c43af561f5242cf30df6b1d7442e83,7.016175258439034,6.884109876584262,6.2455715127289295
244,8dfaa4a5e0ca329e16a853d5982ea5af5d044b47,6.874991421122104,6.8230467340908945,6.177638243883848
245,482625dd29b4f3f3c43a731611063286f8bffb73,6.861267611384392,6.814227435272187,6.169859463814646
246,dc854841806549086812aeeaa6d5c2e98799a4be,6.954921732190996,6.905826895032078,6.248054345138371
247,cf7b712691a960cbcd6a744350c83a95f8d0154e,6.926996822934598,6.877276428043842,6.231094480492175
248,b57c5349442d11f7f72aacec299e2c6740ec0a32,6.957860808353871,6.8875703676603734,6.251081644091755
249,630f094b99afa8c693652066a3fb8918b9f3e142,6.9885774636641145,6.909227404743433,6.262621091213077
250,897431cc9207af9cbc34ce6295dd44256aad5db0,7.0302286320365965,6.964272828307003,6.317464450374246
251,e800a3e08a1cc4cff200e5b837d5e027cc55c82a,6.875484194606543,6.81083455029875,6.175988500006497
252,517f53dc91164f4249de9dbaf31be65df02ffde7,7.028121480252594,6.961875819601119,6.328482273966074
253,96c21f037679c0766142fa8dc3fb143b5927439f,6.928167496342212,6.8815881153568625,6.228554794099182
254,bcb036a58aac566d4050b163a0f6b77e09c40123,6.938723521772772,6.904210648499429,6.23342459788546
255,6d6df47fefdc503fbcffd8cb14a5daaa956ef220,7.078250776976347,7.023331127129495,6.361595481168479
256,6ee49178517088966e63c2aedf6a8a5779ad5384,6.942982800770551,6.89687570091337,6.252468368038535
257,59984a3596e00e088b10c58f02856e8088fcd4df,6.952017476316541,6.882191651966423,6.234630011022091
258,619422b493eaf88c42373af1725ac0aa2297fa91,7.156857008114457,7.0778451431542635,6.422587382607162
259,017f717934274e481f1304d3c2f52bfaa193e7f2,6.958221779670566,6.918516714125872,6.243641023989767
