,hash,dtype-<class 'numpy.int8'>,dtype-<class 'numpy.uint8'>,dtype-<class 'numpy.int16'>,dtype-<class 'numpy.uint16'>,dtype-<class 'numpy.int32'>,dtype-<class 'numpy.uint32'>,dtype-<class 'numpy.int64'> (0),dtype-<class 'numpy.uint64'>,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>,dtype-<class 'numpy.int64'> (1)
33,deb4be85025088553d80d6637dbc17d7f8101f41,,,,,,,,,6.592596370366311e-05,0.00010270460110917254,
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,,,,,,,,,6.316171222647955e-05,9.789389691182546e-05,
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,,,,,,,,,6.789138480540246e-05,0.00010372014457033467,
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,,,,,,,,,6.96038383945912e-05,0.0001075589853162701,
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,,,,,,,,,6.751773004053216e-05,0.00010339137367612006,
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,,,,,,,,,6.93794097420732e-05,0.00010378505768520492,
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,,,,,,,,,6.428777868318003e-05,0.00010026716915643321,
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,,,,,,,,,6.519866588631433e-05,9.947804489521065e-05,
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,,,,,,,,,6.746022915174751e-05,0.00010565718829558038,
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,,,,,,,,,6.825361640995029e-05,0.00010458206059411169,
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,,,,,,,,,6.431853675860024e-05,0.00010384124141397342,
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,,,,,,,,,6.616052413013524e-05,0.00010435497609987145,
45,71555c48be7f07833bd540dacb50deb8069b551f,,,,,,,,,6.525410987835909e-05,0.00010031256359070539,
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,,,,,,,,,6.84702512651882e-05,0.00010718566267506072,
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,,,,,,,,,6.845831230748445e-05,0.00010890567836423332,
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,,,,,,,,,6.969870178421078e-05,0.00010665307005789751,
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,,,,,,,,,6.603172851210258e-05,9.935826176043713e-05,
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,,,,,,,,,6.376249307887794e-05,9.737482935822797e-05,
51,fca7a15f30776ebce9e6814eb927e837f567a518,,,,,,,,,6.29437347764478e-05,9.451659301433851e-05,
52,26311ed7bf80e02c827189e80084602d72e4f284,,,,,,,,,6.508060808603963e-05,9.984233712946827e-05,
53,b5e01bcb668da0413170a886c258e00d2540e752,,,,,,,,,6.485728390859387e-05,9.327302923647023e-05,
54,ab30683fe1277a7fd471be63975a02ed8d766f94,,,,,,,,,6.205579474068887e-05,9.388444881301884e-05,
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,,,,,,,,,6.35448807207424e-05,9.365184192792473e-05,
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,,,,,,,,,6.448957811361588e-05,9.722677835573754e-05,
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,,,,,,,,,9.813296963416395e-05,0.00013227772433310747,
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,,,,,,,,,6.26954702317886e-05,9.527686898681251e-05,
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,,,,,,,,,6.531159337045569e-05,0.00010045507640045668,
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,,,,,,,,,6.671711153378993e-05,9.823364214362384e-05,
61,85d64e375f53f6028519d3aaad0b421934dcbe24,,,,,,,,,6.849268684163689e-05,9.99770402400331e-05,
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,,,,,,,,,7.608774028820535e-05,0.00010986463166773319,
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,,,,,,,,,7.699578273909311e-05,0.0001046521552275903,
64,06da877ceae914a875bd1a55cd8e271332358803,,,,,,,,,7.656506764201018e-05,0.00011203380083625621,
65,8529dfaaec65248420faffe095bac03c23881735,,,,,,,,,7.380230031353799e-05,0.00010552142240396403,
66,171a3e5811e43643788c20075be9ba52efb83b81,,,,,,,,,7.760927837807685e-05,0.00010566566898315041,
67,5bf9ab98edd254dee1162d6f1863053e040cf828,,,,,,,,,7.715817894144305e-05,0.0001090412744197924,
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,,,,,,,,,7.780010415824937e-05,0.0001123092428903387,
69,37a1ad069a800f5ef98286f25fb3fb632375168d,,,,,,,,,7.943549152354107e-05,0.00011279831493371412,
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,,,,,,,,,8.202753657394129e-05,0.00011198345914875206,
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,,,,,,,,,8.010654063481424e-05,0.0001086754983617473,
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,,,,,,,,,8.001100425993589e-05,0.00011038363346473334,
73,53adf81bc503d749b13160a27e49160c5bbe48d7,,,,,,,,,8.112112421998017e-05,0.00010720183840021491,
74,49e00940a82f9590d774539cd188b634c29fc39f,,,,,,,,,7.950013802785958e-05,0.00010908158299954314,
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,,,,,,,,,8.009056567543132e-05,0.00011283529031100452,
76,ae88e02a48c4744afd22c63be388870037f3c84c,,,,,,,,,8.02849628159712e-05,0.00011024405892462807,
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,,,,,,,,,7.965535587572958e-05,0.0001125030052524222,
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,,,,,,,,,7.73914698783281e-05,0.0001136005146078544,
79,a5e5e51187d4476841503ce816924ea99936dba0,,,,,,,,,7.930594108944392e-05,0.00011310046241479985,
80,b1e69da5058846e4fbe538c5641597c49f34f9a2,,,,,,,,,7.923600382934835e-05,0.0001168294584603755,
81,388e8197e15403345950edc23ae5fc7a3cb0f644,,,,,,,,,7.958733800074292e-05,0.00010986235458403825,
82,9b7e890b014f6ad3b4288246f0565f7afd6eca84,,,,,,,,,8.2690935872548e-05,0.00011089284227983582,
83,96727cf007217256700a1d805569a73d2171f1d5,,,,,,,,,8.042317808327013e-05,0.00011197904772732569,
84,330435bb3420d798de08f86bf47287e55cf9e516,,,,,,,,,7.302283309400081e-05,0.0001054463133424799,
85,dae4f67c797176c66281101be8f3b4d6c424735c,,,,,,,,,7.300462143925519e-05,0.00010919537033057876,
86,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,,,,,,,,,7.565389886232359e-05,0.00010632360599150783,
87,19b66496e248a4e4954a2a43f7100169a355236f,,,,,,,,,7.559677760582417e-05,0.00010695383043109791,
88,7b4c8731353586b50756be3b5c6e134211840876,,,,,,,,,7.279563117130048e-05,0.00010570506022754804,
89,cef4dc9d91d980c3df816de00154a22e96439fa4,,,,,,,,,7.496015199362056e-05,0.00010987698538776706,
90,af0dfce126a1d83cc33b8da9d91bce664f5d5297,,,,,,,,,7.794237926714402e-05,0.00010594557291672876,
91,1bc8dfc55c512c569f8f9de360cf49ace5f2cb39,,,,,,,,,7.27269861444428e-05,0.00010984473287908718,
92,8bd5dddda46805928bba355a288815831c50c96c,,,,,,,,,7.728172694237864e-05,0.00010777677660091565,
93,abdd996ee5a40889ac627445ebfda19bfec326d0,,,,,,,,,7.539667152115052e-05,0.00011129367355537671,
94,74afdda39be21af56b8f9ea9abdb1e8f994e5350,,,,,,,,,7.519744055932515e-05,0.00011298545966080079,
95,491f41acd2c6a0e7886662a2448b3d245ae432a9,,,,,,,,,7.628458681412869e-05,0.0001057521722307711,
96,1f9ab28a9ee5a0cda956da35d0c77a3a4c4bcd55,,,,,,,,,7.68900726042274e-05,0.00010830337475789221,
97,0437b83a931c5cc24296deecaa52d825e4d377e1,,,,,,,,,7.274734334235913e-05,0.00010785474583055034,
98,2eedaa4cf94cf54bbd4d8428aa39271410f22e9f,,,,,,,,,7.506090353106285e-05,0.00010528847073706298,
99,8a1592844f98e26a181ab2c1fc8f2e6fd3647f00,,,,,,,,,7.522711849273884e-05,0.00010889709422675273,
100,cd02ddc9c0ea2b7f5f879c0564709eabcec6f1af,,,,,,,,,7.445553657472938e-05,0.00010477137964284211,
101,4edd4375472f23c43048e078ba2db1826957f0e7,,,,,,,,,7.534424799519616e-05,0.00010935404293593906,
102,60f539b37514a9eb13c1ebfb8a252934f9084d30,,,,,,,,,7.364589918330806e-05,0.00010665624745582279,
103,4d2b5850488013319ff8354a1e764a0a2064fe63,,,,,,,,,7.45751707495859e-05,0.00011253816085637257,
104,5eff78bb16df99ffe2e9cad86c4ec649893c0646,,,,,,,,,7.702121178486518e-05,0.000110699809018043,
105,df40e550d442e910826e4817d38cebb902f48d77,,,,,,,,,7.659412099869101e-05,0.00011566412550481883,
106,760800d2c602b1c4e1a10d3a0ba12944df28cc73,,,,,,,,,7.524999300781771e-05,0.00010586628109537146,
107,f1a247f9952085db72c3f8248f8336a0961d825c,,,,,,,,,7.402159477749916e-05,0.00010966809773908078,
108,473a68a53028f8a24b88bb9fc08b38dc3b69800e,,,,,,,,,7.438426208053087e-05,0.00010793978814035654,
109,3963ed0ea4e7d89174b1e992d84b47c0751f533f,,,,,,,,,7.847386340682323e-05,0.00011223144732260457,
110,9b1acd42e8d4cfd476dc97b8d5bfe12b0c229d9d,,,,,,,,,7.548143015536545e-05,0.00010795512873875467,
111,de446a536903f906969a1c5860a32ba11078a5ae,,,,,,,,,7.579237600410735e-05,0.00010834352967018882,
112,b2545d01be561f7f8bb71c6064ba48de3d3e8dc1,,,,,,,,,7.428276091278027e-05,0.00011387991645697797,
113,b6c7048bfd72a999f0cd948a346de94fe13f8123,,,,,,,,,7.359264765991204e-05,0.00010977276078947298,
114,670ac4fc50e82f6f162b2dd776de2ef28fac2a4f,,,,,,,,,8.055618834785289e-05,0.00010869918685210379,
115,124dc4ebed8b805206e9ec1f25963877011ed93a,,,,,,,,,7.505614646813937e-05,0.00010942181815271792,
116,a7adfda540f88d765f10ae8963abe4ae43cbfb34,,,,,,,,,7.663616672792333e-05,0.00011406710837036371,
117,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,,,,,,,,,7.378540424640779e-05,0.00010548927669342182,
118,3cdc3ffb779733e7d9136ecb66a22bce31021c6b,,,,,,,,,7.46326418556372e-05,0.00011402618184372914,
119,40fad321343dd8a28129c668c8037a35e9b33989,,,,,,,,,7.558034723034425e-05,0.00010871885784912263,
120,acba24414487e0e171bedbc8d1ae3cfc63f4b2c7,,,,,,,,,7.238294153478807e-05,0.00010617962879664025,
121,e6c2765d428bdce57b6d5bf0554d177ab0b45bf5,,,,,,,,,7.427472000320753e-05,0.00011009747798268039,
122,7eaac94d183888639422c7b55471613f1d5bce18,,,,,,,,,7.488387414897465e-05,0.00010704108978454726,
123,62991d50511f75e58c4c57f40e84de25a8d7e7dd,,,,,,,,,7.4246770515719e-05,0.00010861087472828027,
124,94d3302039856667988f82d637f9a35998d19a79,,,,,,,,,7.495130488030256e-05,0.00010848863223823262,
125,eb167a3fe540780f397a14817f54a95333fbcc6c,,,,,,,,,7.743629933688382e-05,0.0001113798094855756,
126,cea994fac86dbc5af7bee3f15fc5b475a99163fa,,,,,,,,,7.787608041695052e-05,0.00011793671880392746,
127,917c6f18ba6691bd29e7e103b65dff75af735faf,,,,,,,,,7.539240257094868e-05,0.00010636000010987467,
128,84ddedadaee13fe22cc36a0c67c3cb73e818ee9f,,,,,,,,,7.555822647797565e-05,0.00010621820816865052,
129,e180d2aec3fe18bfc5ad1505659a23003929c76e,,,,,,,,,7.654137061127313e-05,0.00011518457712564659,
130,2fd9ff8277ad25aa386c3432b6ebc35322879d91,,,,,,,,,7.299146742106562e-05,0.00010704178616259861,
131,3296617cc4c0d4a82520caa411050f7c0aeb9aa5,,,,,,,,,7.347762867640186e-05,0.00010552803471702897,
132,6894bbc6d396b87464cbc21516d239d5f94f13b7,,,,,,,,,7.761634009916129e-05,0.00011565413961928057,
133,d5064d4ab5152c71c4b639fe581cc80b74a103e4,,,,,,,,,7.286794685653799e-05,0.00010696229303273588,
134,1b3543cc456c352df8550ae2f0db0a5cfe422f35,,,,,,,,,7.440715416015444e-05,0.00010995899967383593,
135,9331e55b0c16d9b8611132a4ce0fd24e52d6e629,,,,,,,,,7.522889535647591e-05,0.00011178017606713124,
136,91411eea6306d5b9aabab4b5abf5a16df4c3396b,,,,,,,,,7.496527013407178e-05,0.00011177436681464314,
137,459bfb4af46de23e01e215784520aa2b81393dfe,,,,,,,,,7.285594153378545e-05,0.0001043893119071306,
138,0c32bb4140215f99b935eae9001eabb10e3c47dc,,,,,,,,,7.759457844908216e-05,0.00010984844813776231,
139,901211eddd5e17c8c7c85bc5f791679559d4efb5,,,,,,,,,7.66028517632392e-05,0.00010672297458327615,
140,ff4cfe7ecd46ee15fd88297964f6a5cb5423c291,,,,,,,,,7.385299673158649e-05,0.00010482082595524277,
141,31ff7f34809c5d1b9c35de8ccea262d8f480bbef,,,,,,,,,7.551896528133916e-05,0.00010883277438831731,
142,5db7e2e6f805c180a0f117c6faa204f757b512ca,,,,,,,,,7.431870534559651e-05,0.00010830068654910315,
143,2c36dbbd6dd13b449c43dca85493f94022f19f9d,,,,,,,,,7.771571382772231e-05,0.00010710700473282487,
144,8087e1de04d011f7ce66bf80dbef4a0599b14f7a,,,,,,,,,7.52964710456229e-05,0.0001037579016459252,
145,24192935730d6dbb24e3d11b7f40f309b786c0ad,,,,,,,,,7.569343256202677e-05,0.00010711493087001145,
146,105e175a7708a05886d06a24ed2b60bdd6cf329c,,,,,,,,,7.685507972651034e-05,0.00010596849024295807,
147,9da90debf54029a50502fd759c8de56f2dc47129,,,,,,,,,7.691864572864559e-05,0.00011499765131509665,
148,928425156abfa65a613fac016f86d6a3b6c03768,,,,,,,,,7.701163274607251e-05,0.00010999790486889053,
149,5a59087fa5badc20e2cd5264f7cfc6911fc6fb12,,,,,,,,,7.724290277313936e-05,0.00010867418313864619,
150,c9bfd4eb68e61c67aa27ed0cb2788f60d11cf354,,,,,,,,,7.7377596504188e-05,0.0001131799552873101,
151,2e9169601aff252a661b845399ec61c3e575407f,,,,,,,,,8.245460082625234e-05,0.00011523687989329514,
152,59a97520cf0aa68b92a775d809e1cb67d886b50c,,,,,,,,,7.417611623589961e-05,0.0001099212652964828,
153,b074b21c326ecaa6b6519fc7dfcf54fa4e4457af,,,,,,,,,7.529709912633815e-05,0.00010427413730039483,
154,ef0957302c6383524448cef2cd4cf18c7da18ea8,,,,,,,,,7.570006849550424e-05,0.00010861393680135087,
155,5cfc2d3ca06fb6afc95c16db172f710ed6e7eed4,,,,,,,,,7.753771456793465e-05,0.00011064915702508021,
156,aba1b4a7864752b005c9f5d1bd58fa02e08ccff4,,,,,,,,,7.434779834377286e-05,0.00010767210636565344,
157,32f382c86f384a02eeb87f67fea806e6b9961b5c,,,,,,,,,8.15697965192628e-05,0.00011026556723626312,
158,33351f646e0b523139fbba4986eba54a3bfe55a7,,,,,,,,,7.39789215618043e-05,0.00010710637403750106,
159,90133e16d02c67206e350ce222d76f938596706f,,,,,,,,,7.250971666121101e-05,0.00010756710593766989,
160,26527695f9ee7b7bc3fdd3af67d7e8b068cb1e0b,,,,,,,,,7.265988271683455e-05,0.00010358489702875708,
161,5b16107a537c0ebd2e4517c02ecfb9a24f54c827,,,,,,,,,7.823158582882179e-05,0.00011157607251643828,
162,cd3b44d5f0915245138d44fdb3ee376601e34716,,,,,,,,,7.315235909374569e-05,0.00010983534321903882,
163,f77c5e83c07985aacbddb89525785a3f66ce1b3b,,,,,,,,,7.739316531703533e-05,0.00010859187888471704,
164,4f2b219647ae6a7928590be2b709894ae2403274,,,,,,,,,7.505424818473642e-05,0.00010852485028926724,
165,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,,,,,,,,,7.494535499350414e-05,0.00011267960118600215,
166,2fc96a0bc15624d7f1f74750bddffeca46f1e73c,,,,,,,,,7.79976203505482e-05,0.0001058928534368296,
167,20f22d849002d80485787adeb8a7340dab159f94,,,,,,,,,7.703505167416458e-05,0.00010879142161881187,
168,cdbc935201f3c322a312e8ae8b78d044cbe27bf4,,,,,,,,,7.481381333874244e-05,0.0001045170659199357,
169,5134132ae9cc9c3fba1d5420353277cf3d96eb90,,,,,,,,,7.97022634220344e-05,0.00011755875053091181,
170,c2dd245047ff2eb80972600163ecac9048d74e1f,,,,,,,,,7.33925238707844e-05,0.00011223012019793705,
171,965b41d418e6100c1afae0b6f818a7ef152bc25d,,,,,,,,,7.994396862788842e-05,0.00011433362935779878,
172,0b9b176dcef7f14f56dbd543c89e6da6c6b7b2e4,,,,,,,,,7.935845204730974e-05,0.00010769155525257079,
173,1be88ff070cce6ac720804e861583682564f7e0d,,,,,,,,,7.705178881145042e-05,0.00010923296972380385,
174,bcce3ac27e05ffd10584c3c8c666dade21714d1f,,,,,,,,,7.421764409324774e-05,0.00010862089145709487,
175,5b126f882bc90a22f7fe20518f727eafe8238d86,,,,,,,,,8.079792772020612e-05,0.00010966064973159673,
176,ad0049026f4afa5d6e8312c1a46b3777be396104,,,,,,,,,7.476830921534982e-05,0.00011165283174942368,
177,9ae4a0d1ebc52a556ed13248172e8280ad9fc6bd,,,,,,,,,7.624579821485322e-05,0.00010918374949445328,
178,d5010b129e4f3714dcad04eb7115372848fbce36,,,,,,,,,7.454760922681565e-05,0.00010824391210917383,
179,b3f41eeafd2708a6b519cf3c7ba3576dfa1cc5b3,,,,,,,,,7.427079233189002e-05,0.00011308956640942763,
180,637af579ef5985bd8c267817cf445aca5bb34531,,,,,,,,,7.849429837531515e-05,0.00011327475940267886,
181,e1968acbedfb312b47993ac2869a5f544383195b,,,,,,,,,7.640909194490131e-05,0.00011150546260583012,
182,974a54058fe52ead24bc54a0015d3e065f78f5e3,,,,,,,,,7.660008458328163e-05,0.00010814186721548158,
183,54c2a266780c02852003330f59bf3bf20e36eaa0,,,,,,,,,7.590369906031737e-05,0.00010714219720328896,
184,fed47a489e3da26fffb98a6dda32dbc9ba0f63c3,,,,,,,,,7.485215465803415e-05,0.0001065864154186688,
185,b03c575834a68f3a8dad5e2974ccee7fa76003ac,,,,,,,,,7.991714702144156e-05,0.00011301063932478428,
186,68439794b84836f43ec389be0e702ff64ee76d44,,,,,,,,,7.523001737094352e-05,0.0001112641881930061,
187,dfd4c9de8d849363e3d4cda7a0792ed0670165cf,,,,,,,,,7.381491932870918e-05,0.00011102435169647438,
188,5ff70eb0fd61a39207d5166479507e1b099cb707,,,,,,,,,7.60548640615665e-05,0.00010899688107985081,
189,1c58504eec43f9ba18ac835131fed496fb59772d,,,,,,,,,7.637565602259389e-05,0.0001069319400859555,
190,1cb387128f66895b42c19578ccd60c34649de988,,,,,,,,,7.319531093041102e-05,0.00010760550407672322,
191,2582c681082e6c2c74d424e255afa8efefa4f899,,,,,,,,,7.529858411391721e-05,0.00011026841373397753,
192,43ca3a5bd882dc69bca0fa777113e6821c9f44e0,,,,,,,,,7.777538849040866e-05,0.0001093319520391155,
193,22356fc0ec8ca50aeb8f40633f7c7d906a648ab8,,,,,,,,,7.60270986002642e-05,0.00010643229489364932,
194,243dc1e90e59daf18b17a6a1ebb705cc7bc66e92,,,,,,,,,7.563341771148972e-05,0.00010911328046439358,
195,078ac01a85c4db46e7f148829c2e0d0e0f30c36f,,,,,,,,,7.579795238997439e-05,0.00010627470230369756,
196,77c5841b93873bb1d71c38be3e41cf81ede59743,,,,,,,,,7.252568250586247e-05,0.00010350608088151373,
197,f0a74b2d4e50a1b4f9d9189c6b2e31b920913a8b,,,,,,,,,7.416621609654736e-05,0.0001112206687292691,
198,5d8bcae56a337d21d7bf60d042c7dff32d91b451,,,,,,,,,7.945331423703965e-05,0.00011639270815066993,
199,642181c76b11bd1cc87ee7443d3ee215744df0fd,,,,,,,,,7.510411750451224e-05,0.00010982668027281761,
200,f01b4e54a4b46a84a5a79b03bd2bd2f21b190f12,,,,,,,,,7.689252458009365e-05,0.00011324723984332795,
201,170d1bbf566937452fd9bf14a84a69c9edb43277,,,,,,,,,7.417843192564073e-05,0.00010944490527941121,
202,18bfeaf2716001afa8785638a75f90259dbc8aa1,,,,,,,,,7.328088848863716e-05,0.00011044943006709218,
203,12f9da5615e6c1e387a9101a8923867343dfaeca,,,,,,,,,7.508824598295865e-05,0.00010722871274524128,
204,3310cd0e8f1b36d7da8c1352441b1240be4bedc5,,,,,,,,,7.704883477741614e-05,0.00010482964019492729,
205,9ccb42d02f7b3fb2b47854bbd4ab418676e6be42,,,,,,,,,7.727872178280097e-05,0.000108954153694613,
206,ad5d58c29ab4793cd66afa07eed0f77c7ad59dc4,,,,,,,,,7.826249992890324e-05,0.00010791507628845408,
207,081c7230546861259bac75a316338b1c00005d5e,,,,,,,,,7.785615315170664e-05,0.00011513197629634912,
208,3f6dba405c259a41e91077868f54722ef0a2a325,,,,,,,,,7.77348495003852e-05,0.00011589791205140852,
209,2ac14a153ed79377130a38e1425574e97602455e,,,,,,,,,7.28822579778927e-05,0.00010993155417963862,
210,8c2112dfb073c069a56d8840a21ac2ee69f920e0,,,,,,,,,7.797823046340788e-05,0.00010971206619025587,
211,8626a559680d9d6e681c02e703bcaf3de389fc6d,,,,,,,,,7.325627685834965e-05,0.00010742847055121503,
212,caa9b6045cedfaf0a4735bd2be55164549a4ddcf,,,,,,,,,7.749863130890805e-05,0.00010726657990170153,
213,c67396b805291e1a880084e701f160b21d2b4b1d,,,,,,,,,7.754272914358549e-05,0.0001072506555943813,
214,063b3140ec3792f0420da9f386d8240693213ec9,,,,,,,,,7.449113604395765e-05,0.0001143809566472439,
215,569dfcd79aeb2a584e008861e5e29b7b5115d94e,,,,,,,,,7.689292938943874e-05,0.00011094736197547427,
216,0f6a3aaa34fe72586f8c66ecc4744fc960d62ae2,,,,,,,,,7.820078276826026e-05,0.00011163103152756337,
217,0ce156413feb21a4f2a8eae3b1cd954d04240edd,,,,,,,,,8.152660129846429e-05,0.00011622104384414442,
218,e78d0764d414952716ec75e3c44a74359643cffc,,,,,,,,,7.415782077377345e-05,0.0001062107644079683,
219,76b711ad87d114f0f7926877adccf14dce04614c,,,,,,,,,7.830396536047812e-05,0.00011220374634783519,
220,42228fcb513c08729f822fa6be70e16a7a68067f,,,,,,,,,7.171792963930925e-05,0.00010415647472990187,
221,1f3650643f341af8ca5c12529a479d73d3103895,,,,,,,,,7.444712947927364e-05,0.00010416947640060039,
222,9005d7df9b644b3b3de55118b7f7ffa026e4284b,,,,,,,,,8.052900167448179e-05,0.00011629338509270124,
223,51d1a99a84f5e2183b79dcc04713ffd90cb0caf2,,,,,,,,,7.380761625553597e-05,0.00010260167338027812,
224,8f7adad487ebac177964a577f5d263da975d8333,,,,,,,,,7.748812602489794e-05,0.00011196029418618372,
225,3ac8f65681e2ee55c8b8bbb25f1d4aacba07d9bc,,,,,,,,,8.293597740262295e-05,0.00011375389482465482,
226,e44d0ecad9a8565b5f159c674e2001e725e58bfc,,,,,,,,,7.64998274260304e-05,0.00011018100845557387,
227,4b9f7b54219c1a653ca8fa2fb53f96ea54a765d8,,,,,,,,,7.547342652656339e-05,0.00010954400133942403,
