,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,1.903579681705056e-06,1.9044495044663072e-06,1.9011942386157415e-06,1.949106977960138e-06,1.8863492385573953e-06
1,60df9b1eb6375e3decf12ba7506404c46af0469a,1.8822821459384567e-06,1.8860693500014552e-06,1.869924769332701e-06,1.9352053787258737e-06,1.8729614688868754e-06
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,1.9706086269362983e-06,1.971224474660422e-06,1.9714866689386743e-06,1.9871830960786664e-06,1.9905269982395898e-06
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,1.9097864804792707e-06,1.9161578502288392e-06,1.8944911379855933e-06,1.9694396461177395e-06,1.9077601009314502e-06
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,1.8711316105159708e-06,1.861235915270882e-06,1.8834233070961742e-06,1.9397575854147415e-06,1.869684567511295e-06
5,8ae543cb13769a0afa6e176898824db7fd992d27,1.9228644696469278e-06,1.9096937400966205e-06,1.9127691255319204e-06,1.967429278183156e-06,1.9175159020632354e-06
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,1.8416821576956335e-06,1.8243355031396882e-06,1.8425969664935116e-06,1.8855160158942825e-06,1.8255962781567178e-06
7,c9a83043c0669fd17306843eb21abd236b675537,1.7678599505345509e-06,1.7933941524135342e-06,1.79136312499683e-06,1.807330920070107e-06,1.7770277876000676e-06
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,1.797902418346028e-06,1.7979133322993866e-06,1.795498774394866e-06,1.8487001718940527e-06,1.7983144750138997e-06
9,a280f5e5d725de732a906b67172114b263ac3bfa,1.808918365837371e-06,1.8043173406395298e-06,1.8071657490438081e-06,1.8591315392620416e-06,1.8182108724963347e-06
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,1.8002952961891681e-06,1.7942681577468877e-06,1.78442315175321e-06,1.839294082833956e-06,1.7956544309175293e-06
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,1.825531617080195e-06,1.8442501676394756e-06,1.8407989856042575e-06,1.8447316513668644e-06,1.842983601621732e-06
12,537d35c2cf49cae0a496c37564fa282ec80e3695,1.8657347676638938e-06,1.8599922929303704e-06,1.8661153337909414e-06,1.9139860622452053e-06,1.8693985595772392e-06
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,1.8682529674563379e-06,1.8617920954919706e-06,1.862563071520834e-06,1.9580126678455625e-06,1.859471012103276e-06
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,1.84435259021103e-06,1.8429128180146497e-06,1.8470384864335804e-06,1.9045881306269165e-06,1.852205455317303e-06
15,175476fec763984573e60485a447978cbcb381c0,1.8766881515101435e-06,1.889785533092876e-06,1.8839544282887556e-06,1.921298383937327e-06,1.8805139947793804e-06
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,1.7818503500135732e-06,1.767008922430758e-06,1.7842948458026646e-06,1.8043122033021995e-06,1.7922572718830612e-06
17,93240e0d8ea23644a5b7874037e658c54966ff54,1.803636267673012e-06,1.800451223346902e-06,1.806805358000513e-06,1.8509342784875028e-06,1.8172361974963874e-06
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,1.7814488124656691e-06,1.7916424020335813e-06,1.7933329524598427e-06,1.828284843351471e-06,1.7827393862898331e-06
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,1.743720440122346e-06,1.7405091502074469e-06,1.7374950108739504e-06,1.7705438527018609e-06,1.744940223668929e-06
20,ade91ea2f28284668fbf78971538ac4827d653b8,1.7861002986246086e-06,1.784247522389896e-06,1.7768998207638256e-06,1.8415228641967336e-06,1.7872354895504307e-06
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,1.814170438364431e-06,1.7857856801593566e-06,1.7907378858608736e-06,1.8425362390931618e-06,1.79284160934979e-06
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,1.8732361384740536e-06,1.8641422443138155e-06,1.862138622166196e-06,1.931473637480743e-06,1.8721566381688817e-06
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,1.803292027213823e-06,1.8103457036424098e-06,1.8254578094758075e-06,1.8402578744230437e-06,1.8045485475941473e-06
24,aab7993af0f6f3b9ac0d76952933b19163d65496,1.7915551702740945e-06,1.7847796975816662e-06,1.7810866275225885e-06,1.8289580666136859e-06,1.7889731675309943e-06
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,1.7927222223824478e-06,1.7748893245891707e-06,1.782271536066747e-06,1.8192763724488844e-06,1.7791492952677209e-06
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,1.828504491126718e-06,1.8264243498029221e-06,1.8328434063866093e-06,1.8832777062716787e-06,1.8315104571078359e-06
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,1.873898626177256e-06,1.8867787647763382e-06,1.888558216746938e-06,1.954238905390149e-06,1.8833067608427368e-06
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,1.915429040023167e-06,1.910186892045318e-06,1.926648653515231e-06,1.9952030404088005e-06,1.917664383980852e-06
29,d9347181d825d9426e783cfeafee304735bd25aa,1.884132142266091e-06,1.8787808622964176e-06,1.8742965287240583e-06,1.928280963492028e-06,1.8796563546662948e-06
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,1.8822221092971226e-06,1.905229346498525e-06,1.8824269862499218e-06,1.952385045791702e-06,1.8863580941337193e-06
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,1.7658355995081365e-06,1.7708246146371079e-06,1.7609282627223465e-06,1.8137021150917568e-06,1.7724481450628484e-06
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,1.878929588212361e-06,1.8558993993972696e-06,1.8738361408504143e-06,1.9085745169387744e-06,1.883803888062009e-06
33,deb4be85025088553d80d6637dbc17d7f8101f41,1.8670015886739686e-06,1.8672369562963263e-06,1.8785648093828937e-06,1.8883249830306057e-06,1.86474148133075e-06
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,1.8263153591855414e-06,1.835621513123593e-06,1.8451373015581655e-06,1.8887723821975586e-06,1.8324969430210181e-06
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,1.8527644917786853e-06,1.859102976941858e-06,1.8447887172416286e-06,1.8944870261055928e-06,1.8405236843130146e-06
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,1.8197183204805058e-06,1.8150171065102725e-06,1.8398800974394245e-06,1.872410523580144e-06,1.8143290534232822e-06
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,1.8889124231610274e-06,1.990094771650418e-06,2.2643726748186926e-06,1.960077492255549e-06,1.877825488128005e-06
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,1.7937076404938563e-06,1.7936696906030814e-06,1.8167197025101392e-06,1.812549544144646e-06,1.804963146825477e-06
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,1.8275138405345825e-06,1.8330084032314722e-06,2.2563974644410583e-06,1.915180110308757e-06,1.825945749888876e-06
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,1.769675319479022e-06,1.7830090475732541e-06,1.7809174930128728e-06,1.872150118795805e-06,1.7815171896297607e-06
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,1.7611226145366287e-06,1.7742175106634154e-06,1.7612345333200798e-06,1.8019337744143835e-06,1.7587003463227627e-06
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,1.7925463388914782e-06,1.7760655763168016e-06,1.7590076212092324e-06,1.827155454899853e-06,1.7651703573470237e-06
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,1.772180916859216e-06,1.774823621560361e-06,1.7827850130557513e-06,1.8174205316625055e-06,1.7750090781397575e-06
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,1.8217662004120674e-06,1.821497125214617e-06,1.818522012717053e-06,1.8782537311171187e-06,1.8078946482193266e-06
45,71555c48be7f07833bd540dacb50deb8069b551f,1.765301756481722e-06,1.7782990568271003e-06,1.7721328210746311e-06,1.804252168759969e-06,1.769460470883671e-06
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,1.7830442745230704e-06,1.783519238591072e-06,1.79662487047603e-06,1.816358540517842e-06,1.7994843309397274e-06
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,1.8808744153549904e-06,1.8806348711005452e-06,1.9019363925148256e-06,1.927168742310133e-06,1.902607635572015e-06
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,1.908283725713629e-06,1.8989724147354629e-06,1.8998706245285852e-06,1.9316423506922525e-06,1.8783306980944387e-06
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,1.9515989399301186e-06,1.9403017003823563e-06,1.94806936077876e-06,1.9882317074894315e-06,1.9431108656251315e-06
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,1.882844555552727e-06,1.8697524070523302e-06,1.8826132541090364e-06,1.914626340696579e-06,1.8702080082701926e-06
51,fca7a15f30776ebce9e6814eb927e837f567a518,1.9014978453907423e-06,1.942426643368946e-06,1.8784864333719905e-06,1.9353325273945266e-06,1.8933604936970654e-06
52,26311ed7bf80e02c827189e80084602d72e4f284,1.9371908286128847e-06,1.908552135849895e-06,1.9038630671717063e-06,1.9313082074644466e-06,1.9187008244140695e-06
53,b5e01bcb668da0413170a886c258e00d2540e752,1.8710968492034587e-06,1.863226266962542e-06,1.8748266092194915e-06,1.931104158512793e-06,1.867028807686173e-06
54,ab30683fe1277a7fd471be63975a02ed8d766f94,1.8838404864681845e-06,1.857009762751533e-06,1.8699880253858338e-06,1.9296099885454587e-06,1.890102685626437e-06
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,1.7823050713582237e-06,1.805822091570419e-06,1.7915401858781317e-06,1.8420053881276669e-06,1.795639886222341e-06
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,1.8374175458267482e-06,1.8492678094730612e-06,1.8619330733540646e-06,1.871207144075898e-06,1.8384984141205576e-06
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,1.8900127896643515e-06,1.885385946793408e-06,1.8932811143675749e-06,1.9235949057817705e-06,1.899894997597843e-06
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,1.8643699736807277e-06,1.8711061675005221e-06,1.883346763648004e-06,1.9188632828786425e-06,1.8822637269890368e-06
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,1.9072867787799268e-06,1.8831919381848918e-06,1.8787746168803467e-06,1.9631189827385995e-06,1.9146376600342134e-06
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,1.8685055289380826e-06,1.8749698206398458e-06,1.860617326232848e-06,1.930403650466925e-06,1.8548662093036066e-06
61,85d64e375f53f6028519d3aaad0b421934dcbe24,1.8278442738137315e-06,1.8311086740415487e-06,1.8368519831916845e-06,1.882425976292398e-06,1.8197688946534452e-06
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,1.9174925635264417e-06,1.929919841638197e-06,1.9031215491479269e-06,1.982239255019275e-06,1.9283899108878117e-06
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,1.851185182651963e-06,1.8538887006414534e-06,1.8368892887821814e-06,1.87130947553782e-06,1.8526525110176855e-06
64,06da877ceae914a875bd1a55cd8e271332358803,1.9021614331064957e-06,1.9054109741794723e-06,1.9069457295489378e-06,1.938023938637018e-06,1.9027125027917431e-06
65,8529dfaaec65248420faffe095bac03c23881735,1.8168325405677814e-06,1.8085050096418002e-06,1.820802425748944e-06,1.8596654744078183e-06,1.7939251732179043e-06
66,171a3e5811e43643788c20075be9ba52efb83b81,1.9629307357306367e-06,1.9737086436878157e-06,1.9695241903610463e-06,1.9981169827705386e-06,1.968040122774687e-06
67,5bf9ab98edd254dee1162d6f1863053e040cf828,1.921925801332224e-06,1.913562789862765e-06,1.9075029367818063e-06,1.976945031215814e-06,1.9059158985033494e-06
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,1.9363187194096804e-06,1.9456905770771637e-06,1.9390295750510776e-06,1.9733973792642717e-06,1.942056177520297e-06
69,37a1ad069a800f5ef98286f25fb3fb632375168d,1.8494994888827617e-06,1.8731389172273989e-06,1.8611872583970914e-06,1.9314297916466106e-06,1.9352372438401913e-06
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,2.1170692870373886e-06,2.124119516001831e-06,2.149300951475965e-06,2.1858575373749088e-06,2.152526818567076e-06
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,1.8470016866521445e-06,1.832242503114798e-06,1.8338808159759455e-06,1.878072259257292e-06,1.851716841595199e-06
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,1.8117026044048484e-06,1.8055674873276523e-06,1.8109289967980724e-06,1.9225701098728555e-06,1.8189956836490462e-06
73,53adf81bc503d749b13160a27e49160c5bbe48d7,1.8895736617629807e-06,1.8796127053667055e-06,1.919669183157787e-06,1.9482959125265615e-06,1.8822113820643997e-06
74,49e00940a82f9590d774539cd188b634c29fc39f,1.817511557307857e-06,1.8379699531693354e-06,1.8378074499413185e-06,1.8767495777081538e-06,1.8250387185519952e-06
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,1.9131670443116743e-06,1.9306291741401695e-06,1.9088868692494683e-06,1.952148577330135e-06,1.913603433683873e-06
76,ae88e02a48c4744afd22c63be388870037f3c84c,1.8939867331649171e-06,1.8976485606923861e-06,1.8942178684953123e-06,1.9431723691871734e-06,1.8944629797134784e-06
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,1.9022207436363582e-06,2.27678353552373e-06,2.279140488571041e-06,2.0923756081052257e-06,1.889500087495789e-06
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,1.8767099837257868e-06,1.8831914412538933e-06,1.882958852684239e-06,1.8867513721345127e-06,1.8860440839590816e-06
79,a5e5e51187d4476841503ce816924ea99936dba0,1.8702040849755277e-06,1.849489497011696e-06,1.8690104604719177e-06,1.9145464619629773e-06,1.861707904519801e-06
80,b69cf68a24cffea0a884a102da1797755de8f022,1.8539622410090828e-06,1.8636871954114385e-06,1.8290666364053596e-06,1.8671025272321053e-06,1.8534238668994523e-06
81,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,1.9037648424228283e-06,1.8950371938944217e-06,1.911972581458764e-06,1.958733177433774e-06,1.9115254105126242e-06
82,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,1.885515056364353e-06,1.8983159243795619e-06,1.8686355991245306e-06,1.9343194934683674e-06,1.8737449256845862e-06
83,0ce156413feb21a4f2a8eae3b1cd954d04240edd,1.8585482276460966e-06,1.864289140330872e-06,1.86549184397664e-06,1.92079752244848e-06,1.8467877046638048e-06
84,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,1.800154905565803e-06,1.7982377907229342e-06,1.7914989672065408e-06,1.9556854298398384e-06,1.7907832154359129e-06
85,a6b4b2bdd6baf2afde27284097426e93912452e9,1.8132707093997811e-06,1.819561047307512e-06,1.8184129685739074e-06,1.8559527813934483e-06,1.810471204952732e-06
86,c8a5ff07e5bda47eab870671634b107da5ab7934,1.8727380912216515e-06,1.8720440181478812e-06,1.8826436152451007e-06,1.912904632814063e-06,1.888763712673012e-06
87,fafd123410f1ad5c47341c66d8ea4cf541165e77,1.8854363933526914e-06,1.8936974350327851e-06,1.8908127298468928e-06,1.9221600391662607e-06,1.8752089942200467e-06
88,9765987c2ade250c82bfeaba49d1f9301211d63a,1.8825196658800755e-06,1.8838083393905984e-06,1.8992339096670194e-06,1.929493046389329e-06,1.887343692955824e-06
89,dbf37449935bced333a3999afa860aaf304ab1a1,1.8134616343187368e-06,1.8013151537697406e-06,1.804263984530831e-06,1.8697141042761344e-06,1.801354107040403e-06
90,5e84ac2bf2085d438da2d0dae5d370c4389bbdca,1.849692992261626e-06,1.8361273584219906e-06,1.8475529850578207e-06,1.920199687300983e-06,1.8403135816303278e-06
91,c70bff83e452c9b76b7f5de2e6811b800d4f72cf,1.8028988323613317e-06,1.8226028331779397e-06,1.8249778617574998e-06,1.8703711050168746e-06,1.8039380110508113e-06
92,b4fd7a79bc55f17f301d219492528e6f5f40c6f0,1.8239679696320661e-06,1.8356900516255233e-06,1.830814286921636e-06,1.8721845653314913e-06,1.8233128297383864e-06
