,hash,size-1,size-10,size-100
0,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.00015667692017471552,0.00016197451503700648,0.0004301783178975298
1,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.0001545489704928032,0.00015905789125784963,0.00042395949937847695
2,deb4be85025088553d80d6637dbc17d7f8101f41,0.00015675145528911712,0.000162858903015366,0.00042939413569084456
3,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.00015506653570420374,0.00015981786363585286,0.0004250539998545057
4,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.00015904341038983704,0.00016392250824433398,0.0004388355909296396
5,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.00015818373187515965,0.0001640858333275625,0.00043936189977102915
6,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.00015424305228638088,0.00016071076518556131,0.0004280870912638916
7,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.00015762439864414299,0.00016350620177446774,0.00042795727296668866
8,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.00015456746978364237,0.00015977776128062006,0.00042713159068212417
9,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.00015558784777396426,0.00016197331051719658,0.0004402603997732513
10,ce140e8d5c28f1f057db1102cf78263e48f86d61,5.9687784907418466e-05,6.372248797736367e-05,0.0003264480419602478
11,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,6.125288086349069e-05,6.578856213625683e-05,0.00032707599954543787
12,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,6.219793351318666e-05,6.498244845054366e-05,0.00032667549991553335
13,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,6.153766195314927e-05,6.538392643642789e-05,0.00032972612461890094
14,71555c48be7f07833bd540dacb50deb8069b551f,6.114119332276017e-05,6.619837349498118e-05,0.0003269913753077465
15,5324067c702a41e901354a01a5f0d05ff49b6cb4,6.114131663505557e-05,6.582938623684318e-05,0.0003243287919758586
16,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,6.193269249727554e-05,6.646507053080364e-05,0.00032429345810669474
17,45ee22fa2fdd2bace756ed62685a346da91c4cb2,6.18251666556886e-05,6.677027272279233e-05,0.0003305667499565364
18,798aee26bdb9dcc0e806ca9271f0f98297188dec,6.063936113302286e-05,6.508212583515071e-05,0.0003325038336091287
19,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,6.0857288877337446e-05,6.645598504057958e-05,0.00032650829113360186
20,fca7a15f30776ebce9e6814eb927e837f567a518,6.270354544374806e-05,6.830732713246511e-05,0.00032993924954401643
21,26311ed7bf80e02c827189e80084602d72e4f284,6.145190961900993e-05,6.640440363090497e-05,0.00032792158344818745
22,b5e01bcb668da0413170a886c258e00d2540e752,6.227826704410043e-05,6.648273794934243e-05,0.0003276330407970818
23,ab30683fe1277a7fd471be63975a02ed8d766f94,5.9515309402042515e-05,6.380869411205982e-05,0.00032288379164432024
24,3c89e2f913406f55b6e998017c1149e3ba383bcc,5.9383593387402864e-05,6.392897943014224e-05,0.0003220068750427648
25,590f07121dc55e6d9d9ce514887c9bbc253fb266,5.9474190216544386e-05,6.426924713081065e-05,0.0003238977918348004
26,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.0001574463161459254,0.00016456772652873042,0.0004371204497147119
27,70a84c3192b4f231925e8e36f50d6a26bff3b46d,6.292878234115265e-05,6.857435849115236e-05,0.00032831429204331164
28,9d416356baf4a653b2c647a921ae24ba7d39e8df,6.46872177846484e-05,6.897697469095783e-05,0.00033333325003089464
29,09dd75e9e2139bc9742e6009b7babe41d4c002df,6.54761807238108e-05,7.049997078535274e-05,0.00033241304178469966
30,85d64e375f53f6028519d3aaad0b421934dcbe24,6.613047784573805e-05,7.115554842805009e-05,0.0003339555414640927
31,09e04dcbe3d0c836437b2d4745b353b256ec6265,9.330526493294722e-05,9.993450968747832e-05,0.0003657241818886674
32,cdd7ab252988ff4254705e0a89874edeb5cea8eb,9.415783179892142e-05,0.0001003785146880831,0.0003679260907202578
33,06da877ceae914a875bd1a55cd8e271332358803,9.428871360961982e-05,9.98475873892001e-05,0.0003660897276528307
34,8529dfaaec65248420faffe095bac03c23881735,9.33195513068165e-05,9.942815278110275e-05,0.00036494118202509446
35,171a3e5811e43643788c20075be9ba52efb83b81,9.408533336412533e-05,0.00010157099513533323,0.00036527850005024277
36,5bf9ab98edd254dee1162d6f1863053e040cf828,9.625979543092069e-05,0.00010206448542235591,0.00037066022692174147
37,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,9.562533182774628e-05,0.00010305375480339325,0.0003691940457263792
38,37a1ad069a800f5ef98286f25fb3fb632375168d,7.551553820424792e-05,8.119375184092119e-05,0.00034511777266743593
39,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,9.60560301509445e-05,0.00011390710867841415,0.00041374350003025033
40,044f5131450f38cdfbab63d6999b60e7e3bbabe5,8.215838652628421e-05,8.804632961982861e-05,0.0003887629585127191
41,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,7.739738129261921e-05,8.294946096043532e-05,0.0003446546246171541
42,53adf81bc503d749b13160a27e49160c5bbe48d7,7.76321043395655e-05,8.361612890439574e-05,0.0003484619167769173
43,49e00940a82f9590d774539cd188b634c29fc39f,7.637271678854282e-05,8.244235229512648e-05,0.0003436455832949529
44,7b9b41a4c7dbd7b719d62f343f57f841f5809693,9.037629717784295e-05,9.812501881051024e-05,0.0003717983333141698
45,ae88e02a48c4744afd22c63be388870037f3c84c,7.695648572345298e-05,8.263848463124864e-05,0.00034550316665142117
46,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,7.687896153571286e-05,8.281968992152487e-05,0.00035115595846946235
47,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,7.673415623483177e-05,8.335562029915171e-05,0.00034955666675765923
48,a5e5e51187d4476841503ce816924ea99936dba0,7.79034891319748e-05,8.325167578959736e-05,0.0003495347083723269
49,b69cf68a24cffea0a884a102da1797755de8f022,7.937286842152252e-05,8.555994841911357e-05,0.0003484537916544165
