,hash,type-int16,type-float16,type-int32,type-float32,type-int64,type-float64,type-complex64,type-longfloat,type-complex128,type-complex256
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,8.480073096108235e-07,1.0581178973978123e-06,8.48221130758944e-07,8.556832174509855e-07,8.828255829256334e-07,8.683395558766275e-07,8.534626689920127e-07,1.0111287100716498e-06,8.753023697785975e-07,1.0781317242514047e-06
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,8.498148502846628e-07,1.061938311705919e-06,8.348645005988233e-07,8.432978490945684e-07,8.410341652680453e-07,8.800832384030047e-07,8.467418077741805e-07,1.0267711507910972e-06,8.777271091743753e-07,9.964876821455123e-07
12,537d35c2cf49cae0a496c37564fa282ec80e3695,8.718781310937202e-07,1.0526795407087616e-06,8.593778721730875e-07,8.476958872492877e-07,8.601263226099639e-07,8.628533837115417e-07,8.5791953043819e-07,1.005443500286095e-06,8.959973554226978e-07,1.006815681731413e-06
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,8.728045932026854e-07,1.121727969947187e-06,8.426343719833392e-07,8.787521242577491e-07,8.573229104028772e-07,8.439050002465194e-07,8.570152692491175e-07,1.026967123358212e-06,9.017859667846794e-07,1.0327698592410598e-06
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,8.654847674098618e-07,1.025236559496222e-06,8.808006730607252e-07,8.685807231536049e-07,8.638330805115402e-07,8.71684367656733e-07,8.76306899352325e-07,1.0597126704106655e-06,9.063685442380859e-07,1.053845879441247e-06
15,175476fec763984573e60485a447978cbcb381c0,8.102606101625518e-07,9.646996821340342e-07,8.102050441685106e-07,8.091792588342554e-07,8.089082506249001e-07,8.334830948601318e-07,8.100683228103697e-07,9.94382830014973e-07,8.361030750021798e-07,9.40378227493387e-07
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,8.178497989111412e-07,9.947835457172583e-07,8.284623656383048e-07,8.228725174829093e-07,8.395834733793838e-07,8.448509953470988e-07,8.336148658556686e-07,9.73827318044972e-07,8.590286194210339e-07,9.730921817456625e-07
17,93240e0d8ea23644a5b7874037e658c54966ff54,8.181795913964003e-07,9.721408185379748e-07,8.473183270702582e-07,8.142498781340947e-07,8.21021976653484e-07,8.368254473419346e-07,8.430206327921724e-07,9.830529088503682e-07,8.444809139396887e-07,9.591312727107752e-07
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,8.310162240444378e-07,9.872465452644973e-07,8.168131026453043e-07,8.097929778387992e-07,8.39624200715272e-07,8.55077158816892e-07,8.357173849582779e-07,9.688200589020067e-07,8.487313895051011e-07,9.650518629562362e-07
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,8.571540340487045e-07,9.850865456180392e-07,8.401694577456506e-07,8.692532244016719e-07,8.438248445542186e-07,8.556977928431501e-07,8.358701651944684e-07,9.779778629308565e-07,8.629414247848951e-07,9.94338045447049e-07
20,ade91ea2f28284668fbf78971538ac4827d653b8,8.201624630136522e-07,9.976484910306116e-07,8.677922894558035e-07,8.48623354131662e-07,8.114129001280357e-07,8.566039566815665e-07,8.364584370861673e-07,9.942642731898972e-07,8.429604565980001e-07,9.611941370001826e-07
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,8.811156077477701e-07,9.972523726556062e-07,8.510381076401369e-07,8.807504410389288e-07,8.640474202796585e-07,8.56402550147208e-07,8.730042933445971e-07,1.0570640461206834e-06,8.80216447690636e-07,9.669923641591925e-07
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,8.388676292392136e-07,1.0022197271940637e-06,8.331333176853049e-07,9.111711569707686e-07,8.560757046598256e-07,8.276466117643726e-07,8.570675133887447e-07,1.0531553178390657e-06,8.476289187116312e-07,9.453528016816135e-07
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,8.385136174397537e-07,9.870590204897511e-07,8.456338863023443e-07,8.55442876200873e-07,8.535888758718419e-07,8.399683354596992e-07,8.645724163022906e-07,1.0274158637251027e-06,8.743200366708805e-07,9.734949086454106e-07
24,aab7993af0f6f3b9ac0d76952933b19163d65496,9.048178977883238e-07,1.038144459961533e-06,8.912102059162234e-07,8.844090988446851e-07,8.739632146129677e-07,8.53157093963002e-07,8.726600968468137e-07,1.0623650252641801e-06,8.905527265059747e-07,9.88078364488584e-07
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,8.218514184361539e-07,9.633249997436493e-07,8.247488522609288e-07,8.319553540024378e-07,8.057988071844314e-07,8.31172391757044e-07,8.251716940571645e-07,9.856621823432347e-07,8.278498291624721e-07,9.236612723642875e-07
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,8.802874421160584e-07,1.0614047095017609e-06,8.551549962431527e-07,1.1014458610623708e-06,9.11679711531509e-07,8.748276031687702e-07,9.0303611621734e-07,1.0031380000079727e-06,9.049495596323123e-07,9.918792227159245e-07
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,9.878230451828462e-07,1.3540609344982843e-06,9.472600908008066e-07,1.1731599488174938e-06,9.775515448480468e-07,9.433858959241228e-07,1.228146345832644e-06,1.1174131407229501e-06,9.526074996260418e-07,1.048359142773703e-06
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,8.308375304163173e-07,9.884971818378704e-07,8.221534353605002e-07,8.391971067919533e-07,8.569533263853229e-07,8.256289036083218e-07,8.269859618811166e-07,9.603485906898806e-07,8.380712523063479e-07,9.481885003465736e-07
29,d9347181d825d9426e783cfeafee304735bd25aa,8.056112558787469e-07,9.445699086592702e-07,8.241641875083253e-07,7.99316767700497e-07,8.174462483535196e-07,8.247508665566572e-07,8.231908074797912e-07,9.77212701323146e-07,8.26024816933028e-07,9.040262399545356e-07
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,8.150132247011768e-07,9.436729544011707e-07,8.185313590374756e-07,8.065779206016727e-07,8.144010989296574e-07,8.130452701629177e-07,8.302650678617189e-07,9.595165435154334e-07,8.352125480881807e-07,9.134905789218735e-07
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,8.378275662214705e-07,9.797975455347279e-07,8.20014994465865e-07,8.172966198186808e-07,8.198567663002286e-07,8.283328678019046e-07,8.301249998786953e-07,9.59658643054985e-07,8.315803335665057e-07,9.93283228043848e-07
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,8.809632820679262e-07,9.947542282382282e-07,8.716982070863228e-07,8.623797213579104e-07,8.547483560380596e-07,8.625894994327598e-07,8.610932983301544e-07,1.0003906175434846e-06,8.532858935081629e-07,9.549604087210767e-07
33,deb4be85025088553d80d6637dbc17d7f8101f41,8.813021653135882e-07,9.86927954892797e-07,8.229973373480769e-07,8.431972848303798e-07,8.415952197202436e-07,8.468454216742444e-07,8.728796350190875e-07,1.0132677173688977e-06,8.631627967280341e-07,9.566397275193594e-07
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,8.346797407160493e-07,9.943871369945224e-07,8.160142922778569e-07,8.143208033402677e-07,8.245298440931161e-07,8.20783123354605e-07,8.337766242823665e-07,9.74968454763505e-07,8.432631958122899e-07,9.69819318429059e-07
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,8.35006645991477e-07,9.630815911805258e-07,8.091516727919477e-07,8.229212951389615e-07,8.155472958995617e-07,8.365292439214146e-07,8.251748168038213e-07,9.715188180879604e-07,8.241339016352028e-07,9.307837094941014e-07
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,8.423707887789627e-07,9.72330863243604e-07,8.419625257133092e-07,8.305050189641218e-07,8.373206807505274e-07,8.674045609346061e-07,8.499356375759671e-07,1.0089745903349718e-06,8.447048601274221e-07,9.729558183938604e-07
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,8.1256544143447e-07,9.408562410638916e-07,7.99152906455007e-07,8.007212798031812e-07,7.919585606160928e-07,8.184694190192641e-07,8.330787306573745e-07,9.639896816224792e-07,8.188940084253945e-07,9.37315227268052e-07
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,8.765605641821615e-07,1.0085064998499795e-06,8.828410004206225e-07,8.622873395348991e-07,8.926400870349532e-07,8.682256061844876e-07,8.679682932420494e-07,9.949719223448087e-07,8.667538415018209e-07,9.648486368612132e-07
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,8.673766885476308e-07,9.821939549345355e-07,8.705437367415138e-07,8.226556018826755e-07,8.428602312641168e-07,8.352091934074095e-07,8.344421314445829e-07,1.000195749656996e-06,8.394650780823364e-07,9.575384306839507e-07
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,8.620011670711238e-07,1.0014254095784219e-06,8.70709339000885e-07,8.50991483164872e-07,8.362149975294297e-07,8.766253748914152e-07,8.721632384763999e-07,1.0025543180580082e-06,8.461832019557503e-07,9.708170003829185e-07
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,8.841221230715936e-07,9.892485448455607e-07,8.613920772846028e-07,8.695765939024785e-07,8.730719661180086e-07,8.717141738352508e-07,8.603230770629138e-07,9.845068184817633e-07,8.682481031751521e-07,9.700010453922335e-07
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,8.800485275553444e-07,1.0048376312357173e-06,8.680410120447817e-07,8.648582071804538e-07,8.711181302185689e-07,8.705903357731039e-07,8.625559777739601e-07,1.0145614399288982e-06,8.60984335811021e-07,9.849954096187667e-07
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,8.264437468428316e-07,9.66556499902667e-07,8.38405780936396e-07,8.471830600940349e-07,8.468887505198114e-07,8.400059153586714e-07,8.308362308653118e-07,9.813416360305962e-07,8.22088370346636e-07,9.339449649777383e-07
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,9.047774789702871e-07,1.014978671200836e-06,9.101902246815145e-07,8.913219482492158e-07,9.0432044592615e-07,8.925143166424355e-07,8.785391906999226e-07,1.0286906081800688e-06,8.78094896075927e-07,9.737563482820573e-07
45,71555c48be7f07833bd540dacb50deb8069b551f,8.348654486425651e-07,9.789804998118514e-07,8.521838270457249e-07,8.285664635659891e-07,8.389058982943358e-07,8.300010047569062e-07,8.146536762231084e-07,9.8306117580098e-07,8.268817980337439e-07,1.0024567561384717e-06
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,8.447136933032225e-07,9.701301810723221e-07,8.486474832867547e-07,8.383710175682446e-07,8.48372854218839e-07,8.29920554719789e-07,8.247481436863457e-07,9.838711462730984e-07,8.391150712312834e-07,9.873140456461856e-07
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,8.393949857554029e-07,9.844485003585842e-07,8.356732867365089e-07,8.29239385360091e-07,8.592731419877304e-07,8.524954763301168e-07,8.297366689820124e-07,9.816343706220906e-07,8.314293388329953e-07,1.0109689941969825e-06
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,8.280939718123839e-07,9.760228640516288e-07,8.576307476765371e-07,8.256679432190546e-07,8.683921623512029e-07,8.495557323568067e-07,8.290731037064359e-07,9.709110004636883e-07,8.478335920988641e-07,1.0171765904736028e-06
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,8.239756033894393e-07,9.680646809019064e-07,8.539344882763639e-07,8.165462274489294e-07,8.160122197816925e-07,8.166048306616876e-07,8.005567139019815e-07,9.63417900878046e-07,8.259608943678999e-07,9.440109844220472e-07
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,8.673666084703832e-07,9.879187498881948e-07,8.479348418924284e-07,8.330661598111552e-07,8.329839709224576e-07,8.463754083324234e-07,8.45644413690283e-07,9.992851769902935e-07,8.459994849322979e-07,9.619051363022828e-07
51,fca7a15f30776ebce9e6814eb927e837f567a518,8.591952495316551e-07,9.933668638537214e-07,8.777575348072931e-07,8.653217465483779e-07,8.453768668815489e-07,8.98182820025582e-07,9.06800122536345e-07,1.0677325899036439e-06,1.0574679724181134e-06,1.035449954956262e-06
52,26311ed7bf80e02c827189e80084602d72e4f284,8.213794866567617e-07,9.56405136093963e-07,8.470646501529635e-07,8.216394208820596e-07,8.218382273666083e-07,8.253970622792842e-07,8.140135640520472e-07,9.650589543691076e-07,8.166234438307021e-07,9.506011827563105e-07
53,b5e01bcb668da0413170a886c258e00d2540e752,8.22844875490648e-07,9.664558171855541e-07,8.35050163143231e-07,8.207621738509464e-07,8.454665117681828e-07,8.4006327502824e-07,8.137037621764287e-07,9.7709581843281e-07,8.20336002156084e-07,9.838273993093294e-07
54,ab30683fe1277a7fd471be63975a02ed8d766f94,8.102014710926286e-07,9.793098638924263e-07,8.307201423083152e-07,8.393439263809521e-07,8.119369582427294e-07,8.387819351693851e-07,8.49013522211932e-07,9.880642134072255e-07,8.386255275006978e-07,9.59975772606082e-07
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,7.758579226814837e-07,9.58462686322934e-07,7.818747094432188e-07,7.850991432547713e-07,8.062074723672873e-07,8.092950950125875e-07,8.105882981455201e-07,9.933511358791624e-07,7.890725352966476e-07,9.280176368933594e-07
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,8.227065864369963e-07,1.017725636275629e-06,8.197549406332164e-07,8.345580419177845e-07,8.583985567620512e-07,8.410601192333145e-07,8.280708015364075e-07,9.979208316250848e-07,8.302260075583052e-07,1.0520019771190834e-06
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,7.926180634644326e-07,9.437004809493143e-07,7.841134447322187e-07,7.77969188724487e-07,7.837805589348813e-07,7.963470408481301e-07,7.875060862886896e-07,9.722036818195854e-07,8.178936624217839e-07,9.406807727249213e-07
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,8.61518883263287e-07,1.0224109965102368e-06,8.765602665435936e-07,8.654041897543555e-07,8.475982046348281e-07,8.624535776918508e-07,8.535876977246491e-07,1.019788337323003e-06,8.494504562693441e-07,9.513668178855864e-07
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,8.47202665331245e-07,1.0219366309718187e-06,8.720202356224373e-07,8.330202009930889e-07,8.502700881288602e-07,8.522301963912902e-07,8.346376827377091e-07,1.0132303630281042e-06,8.397520658598683e-07,9.690745056377412e-07
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,8.674918841024351e-07,1.0659529954801808e-06,8.874822993517512e-07,8.72549710766583e-07,9.207597276227634e-07,8.756796762242991e-07,8.796635160993752e-07,1.0527022232585867e-06,8.635729117657665e-07,1.0019626829606025e-06
61,85d64e375f53f6028519d3aaad0b421934dcbe24,9.036297786407816e-07,1.0817909227896688e-06,9.040173041049997e-07,9.371302271161271e-07,9.078204057043793e-07,9.181928763721254e-07,9.0665466911958e-07,1.0780300099097915e-06,9.119377521514135e-07,1.028057584998382e-06
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,8.771747878089434e-07,9.961552422856116e-07,8.68591888028403e-07,8.52112367557794e-07,8.382109753049078e-07,8.568351137160717e-07,8.453728476794647e-07,1.0113276189762563e-06,8.514018482865834e-07,9.83975144138937e-07
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,8.651432232610327e-07,9.855828181819313e-07,8.607415242234718e-07,8.362699458776723e-07,8.552119434529035e-07,8.574571059297684e-07,8.509937739060048e-07,9.888690454483202e-07,8.523964703165214e-07,9.88300421091608e-07
64,06da877ceae914a875bd1a55cd8e271332358803,8.676716685660235e-07,1.0395086757587325e-06,9.054093183790842e-07,8.93622024377397e-07,8.85161750255765e-07,8.900656733868042e-07,8.504113748191145e-07,1.0356381877713832e-06,8.523928737360572e-07,9.899465909587558e-07
65,8529dfaaec65248420faffe095bac03c23881735,8.603329485248112e-07,1.013257110205205e-06,8.601544379126538e-07,8.352892742456088e-07,8.440179560709736e-07,8.579560848676434e-07,8.566790934084549e-07,1.0125302835496815e-06,8.565484752995716e-07,9.703264543283941e-07
66,171a3e5811e43643788c20075be9ba52efb83b81,8.496826572168285e-07,9.983237580919524e-07,8.45021862334307e-07,8.561255027550383e-07,8.392944991574832e-07,8.489445555977342e-07,8.240321130251149e-07,9.984991329243904e-07,8.292725097548483e-07,9.535783184136645e-07
67,5bf9ab98edd254dee1162d6f1863053e040cf828,8.58050100692912e-07,1.0273422654857558e-06,8.750410993167725e-07,8.582948587390236e-07,8.709547470327915e-07,8.727427683135664e-07,8.745756489931331e-07,1.0512896077153868e-06,9.222329545908988e-07,9.948600457970646e-07
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,1.2388254918962957e-06,1.3895424387236291e-06,1.2087188767779481e-06,1.228296303982318e-06,1.1992644524380714e-06,1.2317190832234542e-06,1.2332232878500587e-06,1.4030351418280556e-06,1.1918767041833028e-06,1.342144432068464e-06
69,37a1ad069a800f5ef98286f25fb3fb632375168d,1.2978667335243272e-06,1.3848186710046395e-06,1.2636763408451216e-06,1.2520204649877352e-06,1.2726848314048244e-06,1.281124885653759e-06,1.2853968786068982e-06,1.4250357451655095e-06,1.2332697829344306e-06,1.4249457641101932e-06
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,1.4139976311183863e-06,1.5729378364691563e-06,1.445208714428405e-06,1.4843763133051204e-06,1.420618525030545e-06,1.4754809805167705e-06,1.479575405207295e-06,1.5610790558414926e-06,1.4565364584611631e-06,1.5523895068858088e-06
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,1.3023441396138468e-06,1.4502167960598914e-06,1.292724194017455e-06,1.364134843322613e-06,1.2844563229819267e-06,1.343896811076163e-06,1.3066565766168671e-06,1.4932934019881188e-06,1.281085165168607e-06,1.4234112046851152e-06
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,1.2602024023314832e-06,1.4242180378850518e-06,1.2736786448811415e-06,1.3058632453024895e-06,1.251360642434473e-06,1.2977377387226925e-06,1.269890982508683e-06,1.4592843680461245e-06,1.3078362866225981e-06,1.4394949686360187e-06
73,53adf81bc503d749b13160a27e49160c5bbe48d7,1.3018067744557173e-06,1.4651697567386868e-06,1.3050363244684756e-06,1.316844368834677e-06,1.3077934938819563e-06,1.3132653220898422e-06,1.3225466506262003e-06,1.466626108021132e-06,1.3064895311987384e-06,1.5201065542473024e-06
74,49e00940a82f9590d774539cd188b634c29fc39f,1.301591804424551e-06,1.4505168084511978e-06,1.2589909684097543e-06,1.2669721173931765e-06,1.2744218617951772e-06,1.2569275139169879e-06,1.3011277809499912e-06,1.457455338232968e-06,1.2888938699684614e-06,1.447396917481611e-06
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,1.2808969405469527e-06,1.4341299187545129e-06,1.3075730473495321e-06,1.285471505911599e-06,1.27944290618739e-06,1.2977632433485594e-06,1.2860831557156527e-06,1.464646624620566e-06,1.3109014674414917e-06,1.4603809045174086e-06
76,ae88e02a48c4744afd22c63be388870037f3c84c,1.2923973774173584e-06,1.49466708556855e-06,1.3070924980006233e-06,1.2788780821457727e-06,1.3127274646574998e-06,1.3161912909100113e-06,1.3024636484685463e-06,1.4790123122402265e-06,1.3149169555703129e-06,1.514015545296038e-06
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,1.2650431077586852e-06,1.483623286002305e-06,1.2619507961621214e-06,1.2546968030398823e-06,1.2470581749014648e-06,1.2878837450891712e-06,1.2413879795155396e-06,1.4151330282237863e-06,1.2518311523796833e-06,1.5051661535562643e-06
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,1.2822557219746789e-06,1.4592015974004527e-06,1.4893583816220872e-06,1.2655428772180386e-06,1.2761928786818056e-06,1.2810389259268645e-06,1.2743903031749844e-06,1.447977921637955e-06,1.2961930995082776e-06,1.4520072964466015e-06
79,a5e5e51187d4476841503ce816924ea99936dba0,1.2653401870218125e-06,1.4917870495088133e-06,1.2779948543078804e-06,1.2833922738866217e-06,1.2566351044128886e-06,1.2941242443095186e-06,1.2760166437391524e-06,1.460203255946445e-06,1.2909441429936891e-06,1.4445176583360101e-06
80,b69cf68a24cffea0a884a102da1797755de8f022,1.2684372619788418e-06,1.570641888466769e-06,1.2829104570961272e-06,1.2766864350638434e-06,1.288087242695061e-06,1.351125031571096e-06,1.2876886392127014e-06,1.4590039770960165e-06,1.3287399677667892e-06,1.4595021898680901e-06
81,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,1.282793596651559e-06,1.458719206058095e-06,1.304675009920736e-06,1.3445894765947532e-06,1.2986903442788251e-06,1.3444157358159068e-06,1.3235036865456952e-06,1.4832232304042812e-06,1.2760202930555096e-06,1.5456676015816622e-06
82,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,1.3622989392178024e-06,1.547498688557173e-06,1.3517603410656543e-06,1.3772416444496902e-06,1.3673085774264628e-06,1.372502010397948e-06,1.3497414593306746e-06,1.4887556270151366e-06,1.3357571656541067e-06,1.4849539634729181e-06
83,0ce156413feb21a4f2a8eae3b1cd954d04240edd,1.25668595774084e-06,1.4104296308132217e-06,1.280918613596866e-06,1.2741767372765582e-06,1.2469241819594844e-06,1.2791935585692871e-06,1.2718916209603746e-06,1.402975891157994e-06,1.2644826477352637e-06,1.414571742077894e-06
84,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,1.3121139104206446e-06,1.467483061906494e-06,1.3676823568820626e-06,1.3116554439182793e-06,1.3190899592922076e-06,1.365304014723039e-06,1.311453029214138e-06,1.4782193605879379e-06,1.3387419039556211e-06,1.4868046836297428e-06
85,a6b4b2bdd6baf2afde27284097426e93912452e9,1.2558215876982139e-06,1.421321470125044e-06,1.2403099106316502e-06,1.2230716538599072e-06,1.2439725100989363e-06,1.2340357824885618e-06,1.24244658201794e-06,1.4578110095539577e-06,1.2875874801856585e-06,1.471503693788585e-06
86,c8a5ff07e5bda47eab870671634b107da5ab7934,7.953347008998754e-07,9.788133634587708e-07,7.954731126196905e-07,7.995838679281595e-07,7.760522339249753e-07,8.144905492956428e-07,7.867083754599243e-07,9.385960931229753e-07,8.007625403373451e-07,9.189103306093145e-07
87,fafd123410f1ad5c47341c66d8ea4cf541165e77,7.695247159875437e-07,9.413484545306841e-07,7.867330349749702e-07,7.80417074375736e-07,7.654666408176132e-07,7.809887705010244e-07,7.695887627601582e-07,9.409030630506673e-07,7.876461952961298e-07,9.143645868691749e-07
88,9765987c2ade250c82bfeaba49d1f9301211d63a,7.898372837450094e-07,9.858671817875636e-07,8.006343495443055e-07,8.36426699422721e-07,7.883018121913483e-07,8.099421567942808e-07,7.950556352010593e-07,9.787982727092723e-07,8.17703407654982e-07,9.492500909221812e-07
89,dbf37449935bced333a3999afa860aaf304ab1a1,7.912618227927097e-07,9.386470942489141e-07,7.956717545747422e-07,7.98969212689889e-07,7.988755491636295e-07,8.094854728632213e-07,8.110503499612926e-07,9.796213628512553e-07,8.028505038743315e-07,9.85195136639628e-07
90,5e84ac2bf2085d438da2d0dae5d370c4389bbdca,7.766852709087165e-07,9.501969060775909e-07,7.788963904751955e-07,7.994600511234982e-07,7.756724183434261e-07,8.111170797768891e-07,8.055345456347467e-07,9.764008679088544e-07,7.99216796732108e-07,9.856754120185294e-07
91,c70bff83e452c9b76b7f5de2e6811b800d4f72cf,7.941481971948481e-07,9.55522472003708e-07,8.056426510084629e-07,8.313774021226378e-07,7.870917037751403e-07,8.16088377137556e-07,8.138358549900228e-07,9.77599405979907e-07,8.175531508031146e-07,9.744363646446303e-07
92,b4fd7a79bc55f17f301d219492528e6f5f40c6f0,7.977179381550615e-07,9.451543605378406e-07,8.072066253183129e-07,8.021045997474072e-07,7.858251072906485e-07,8.042080693574964e-07,8.054859142880883e-07,9.70975046088411e-07,7.819530685745868e-07,9.267467843850283e-07
93,0311c93c8c43cd913303c529673d69575901475e,7.972969635876779e-07,9.497479980134151e-07,8.016533295483963e-07,7.956695548905138e-07,8.070772563447832e-07,8.138561668363021e-07,8.015971505977731e-07,9.799668173813683e-07,8.043748872142952e-07,9.557438633320007e-07
94,adf50b93d76fa55d03ccbc4910602cda23b32c7d,7.982480083542882e-07,9.446547324345871e-07,8.014280077380439e-07,7.944430497036027e-07,7.912184780441667e-07,8.056394653895124e-07,8.016412054950291e-07,9.78249908340248e-07,8.096127770766473e-07,9.800692311149428e-07
95,64619c55896dad1927afe78c0702a58abf0d038f,8.100931815514955e-07,9.499064128083939e-07,8.014817117882272e-07,7.865556851101385e-07,7.897089483742969e-07,8.097771005445344e-07,8.054655460997262e-07,9.67381013233882e-07,7.978337685570765e-07,9.61962644749683e-07
96,eaa59b4f04a0c75091e332afa95a304eddcd93ab,7.800175824840871e-07,9.378688092428174e-07,8.130927606990695e-07,7.852309089204874e-07,7.708542923543487e-07,7.891406362663311e-07,7.908296285948315e-07,9.717232738198203e-07,7.902898577569552e-07,1.011628469743725e-06
97,2810becf98e20bfe2bf99311c5f4f3e150d12d09,7.746011854822236e-07,9.734152752736754e-07,7.798098807254689e-07,8.035409444215553e-07,7.787317961838993e-07,8.12250417152539e-07,7.980393261199866e-07,9.956594175574454e-07,7.982470151630776e-07,9.594364515082404e-07
