,hash,param1-1000.0,param1-1000000.0,param1-100000000.0
23,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,7.319828814110628e-05,9.118710871046895e-05,9.568015911182474e-05
24,e0ffe3572b37190d9da5b1d07057e4e038bd3197,7.428193009593621e-05,9.124967724677513e-05,9.860954728451961e-05
25,cfb6a4d88d88307d507a86d1d70cd7d84c611406,7.515182480917918e-05,9.741958924028689e-05,9.323424548545683e-05
26,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,8.594535996962804e-05,0.00010730355703183509,9.759643203492656e-05
27,bec2b07db5c999721d2d2c10334f3afe78aaadd9,9.086401030462062e-05,0.00011039142445106125,0.00011252791140393555
28,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,9.695336939330446e-05,0.0001179128150696458,9.6550597408605e-05
29,cb557b79fa0ce467c881830f8e8e042c484ccfaa,6.983105264991632e-05,8.80428098963789e-05,9.198640003556978e-05
30,badbf70324274bdb4299d8c64d3d83a26be2d4c0,6.988527273826001e-05,8.475343497778569e-05,9.16578551666228e-05
31,4c780c2d4b35a54cf45ca7d931efcaca73d0bf24,6.632007816733675e-05,8.445387007668614e-05,8.877009092753153e-05
32,3c91a3e1704c8aa7f1258aa30892040df9d952f4,6.720626706681186e-05,8.454100004724529e-05,9.011545900320328e-05
33,fe3d717080e812383900507168a6bd7093c4e434,6.671953751720139e-05,8.242651967420682e-05,8.93114586740786e-05
34,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,6.549756362801419e-05,8.249453512121363e-05,8.891535247532941e-05
35,e69faef03428b82f5651a5fb521610ddea2bd22a,6.81034929277277e-05,8.5795678875534e-05,8.988754542025906e-05
36,092905febd53742d2a700322f88b652d6a5fd4fb,9.566538065800242e-05,0.0001176367635756882,9.640384055471614e-05
37,6cd4b015dfd512fb4bc9d2e06a0f0cef4503582b,6.955383975228193e-05,8.871170080726828e-05,9.25574090953797e-05
38,3544fae2859d8ecac378b9ddc8f909c69455a831,6.991527153626978e-05,9.007895453330342e-05,9.315395456558855e-05
39,05fcb6544f72ea173011a77cee14d72979ffe293,6.938349998805117e-05,8.450877339782892e-05,9.325414875325986e-05
40,f4ef0fd5d97afc7788c46eb51889e90623f5577e,7.032333767758198e-05,8.615650001390395e-05,9.373634708958701e-05
41,5cc7ef066fca7a821a2160b095578384c301ae3c,6.992902581846611e-05,8.72964919249024e-05,9.266120249483434e-05
42,c6d2aae8a92371bc9f7ddda990176fb014adb0d7,0.00010038667261098801,0.00014349497915746825,0.00015417928986700144
43,e3b831cd85e2f4d73b0db8e8d501828b50a96c64,7.125931818797193e-05,8.873154435986503e-05,9.776038015001523e-05
44,b3a7a69a198a8385735584b88408c91a1eef5a4b,9.569663479544871e-05,0.0001160932999725143,9.403664080309682e-05
45,bc6a6084f6e49bd78c12508131395304a63cc6ca,9.723343010660091e-05,9.187597346021299e-05,9.459115045075098e-05
46,c0d36c88b8b525f5869eefd893d1d77ffe41903e,6.847487025027742e-05,8.285416136165772e-05,9.058654529123358e-05
47,bcdfd208a9b99036cc6e379180c3242b08dedc47,8.056160454130308e-05,9.807572209727809e-05,9.204867026048966e-05
48,49c560c22f137907ea6a240591e49b004f28444b,6.897093940994874e-05,8.324099610490521e-05,9.100547520740128e-05
49,45fb3a28100d509b695f432cf100f36f0e4c2f9f,6.857742726746829e-05,8.410173438733182e-05,9.124703291122424e-05
50,273b7fe0a94ae3a8ac96f4b34a396a8d3584c210,6.873966239179206e-05,8.341490555055967e-05,9.075779331201487e-05
51,8840d950e0eedf2eadb96d9867d8f8341e51aaac,6.851745972913008e-05,8.344489372496706e-05,9.089370242758723e-05
52,9d9cc5ca473d52eeda693a254fc0a1cbd4f4f1c4,7.694694083314259e-05,9.15653950106653e-05,9.708814053557629e-05
