,hash,type-int8,type-int16,type-float32,type-float64,type-complex64,type-complex128
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,1.2612090992886539e-05,2.40329904648822e-05,4.783796256318623e-05,8.582621702821705e-05,8.648538441345918e-05,0.0001772861578501761
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,1.2535555394998657e-05,2.381756140883746e-05,4.7714073509300424e-05,8.619078031675084e-05,8.662191066832747e-05,0.00017771965792497336
45,71555c48be7f07833bd540dacb50deb8069b551f,1.227627354827556e-05,2.3342032238423568e-05,4.762206778028294e-05,8.715002425014972e-05,8.766263537108898e-05,0.00018084026350263964
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,1.2067268546228147e-05,2.3232772946357727e-05,4.7512826518164025e-05,8.584206601179492e-05,8.608518530511194e-05,0.00017843269743025302
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,1.2099441969185774e-05,2.3526708585220377e-05,4.750968494998484e-05,8.707415077864654e-05,8.635893209429923e-05,0.0001784812736635407
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,1.2271790506525171e-05,2.3731203285107477e-05,4.7501099324382545e-05,8.703868836164475e-05,8.743603900074959e-05,0.00017949297713736693
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,1.1840277572991517e-05,2.31760259632064e-05,4.7088323128470684e-05,8.634671879311402e-05,8.611185365312157e-05,0.00017695750062495975
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,1.1840697249391516e-05,2.3202474699580194e-05,4.705380556045164e-05,8.625852402358773e-05,8.585792782855785e-05,0.00017889542893196144
51,fca7a15f30776ebce9e6814eb927e837f567a518,1.2079169679842524e-05,2.353335513132755e-05,4.7559352599803294e-05,8.605020712055858e-05,8.615505482469286e-05,0.00017950223215545217
52,26311ed7bf80e02c827189e80084602d72e4f284,1.1996262830515463e-05,2.33104379638935e-05,4.734682786586203e-05,8.622852526605129e-05,8.682223279180565e-05,0.00017933803610503674
53,b5e01bcb668da0413170a886c258e00d2540e752,1.2571909247920932e-05,2.3796544249715476e-05,4.76762386888527e-05,8.672926016151905e-05,8.762378378638199e-05,0.00018130141543224454
54,ab30683fe1277a7fd471be63975a02ed8d766f94,1.2090273078653837e-05,2.3412990487737e-05,4.740544354876576e-05,8.626472879582503e-05,8.768799699961194e-05,0.00018070187164290297
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,1.2849211552233066e-05,2.384410877400289e-05,4.788026250248132e-05,8.689681260240457e-05,8.708515949547291e-05,0.00018285164842382073
