,hash,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>,dtype-<class 'bool'>
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,0.00014314339611476722,,1.3097955457094065e-05
24,aab7993af0f6f3b9ac0d76952933b19163d65496,0.00014377506672947978,,1.3243635240953144e-05
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,0.0001438314102415461,,1.3484033104241328e-05
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,0.00014337927273885866,,1.337957680248864e-05
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,0.00014662234457933371,,1.3704500005023772e-05
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,0.00014317899359202082,,1.321262339827541e-05
29,d9347181d825d9426e783cfeafee304735bd25aa,0.00014313078207077266,,1.3065739595239311e-05
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,0.00014352748724214063,,1.3345228223836983e-05
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.00014335843596386555,,1.2974987715322517e-05
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.0001437055640659916,,1.3352041172592657e-05
33,deb4be85025088553d80d6637dbc17d7f8101f41,0.00014342300001328858,,1.3217728250495678e-05
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.00014315445514512248,,1.2964672071771329e-05
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.00014337098717731304,,1.3346650055243172e-05
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.0001434169999601391,,1.3422332813206594e-05
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.00014327428839467943,,1.3305128241699627e-05
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.00014311137830447525,,1.278801959846703e-05
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.00014287266672815744,,1.2792332688802709e-05
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.00014328429047915002,,1.3156181771619731e-05
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.00014308422424409608,,1.3001087484738078e-05
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.0001463063782489954,,1.3427989742568781e-05
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.00014449354486528021,,1.3279345494212833e-05
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.00014320682692834033,,1.304228929505619e-05
45,71555c48be7f07833bd540dacb50deb8069b551f,0.00014464678203624388,,1.345097821260485e-05
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.00014320049358036322,,1.3381648283611573e-05
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.00014317824995184006,,1.3283281669333451e-05
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.00014323689743506315,,1.3349324187841249e-05
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.00014336551920188448,,1.3235887782722861e-05
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.00014379132699104957,,1.331236167643941e-05
51,fca7a15f30776ebce9e6814eb927e837f567a518,0.0001446863333955825,,1.3186963751776626e-05
52,26311ed7bf80e02c827189e80084602d72e4f284,0.00014335410247813578,,1.311326609291764e-05
53,b5e01bcb668da0413170a886c258e00d2540e752,0.0001431662180365469,,1.3007373757381453e-05
54,ab30683fe1277a7fd471be63975a02ed8d766f94,0.00014333844228531234,,1.3374647312961168e-05
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.00014424996156893217,,1.3537981882922768e-05
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.00014328971155919135,,1.3350690341726674e-05
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.00015146270001423543,,2.0829198439287212e-05
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.00014320992947129224,,1.3164857142138777e-05
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.00014381095509937342,,1.3476473108732672e-05
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.00014401501926514378,,1.3595796798352848e-05
61,85d64e375f53f6028519d3aaad0b421934dcbe24,0.00014362267309199803,,1.3974462122823385e-05
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.00014531424359376662,,1.5014676249524429e-05
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.00014485477563889267,,1.4628788523466794e-05
64,06da877ceae914a875bd1a55cd8e271332358803,0.00014516587818947394,,1.4904419900983553e-05
65,8529dfaaec65248420faffe095bac03c23881735,0.00014510349361584164,,1.4875521379286506e-05
66,171a3e5811e43643788c20075be9ba52efb83b81,0.00014494064742347034,,1.4649027173657921e-05
67,5bf9ab98edd254dee1162d6f1863053e040cf828,0.00014508611541084695,,1.4902189672096474e-05
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.0001466605454560841,,1.5133116246010482e-05
69,37a1ad069a800f5ef98286f25fb3fb632375168d,0.00014544403842219018,,1.536825219617884e-05
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.0001779212279335993,,1.8092373238978416e-05
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00015315287815517362,,1.5354640974773474e-05
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.00014541967949555375,,1.5032579512504207e-05
73,53adf81bc503d749b13160a27e49160c5bbe48d7,0.0001458626346646223,,1.5330878570192045e-05
74,49e00940a82f9590d774539cd188b634c29fc39f,0.0001455242179825944,,1.5169669103284135e-05
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.00014559711538216408,,1.5262680739501e-05
76,ae88e02a48c4744afd22c63be388870037f3c84c,0.00014538197434049856,,1.4802741787489013e-05
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.0001453758333389907,,1.501432434013437e-05
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.00014541421154344556,,1.533145191182524e-05
79,a5e5e51187d4476841503ce816924ea99936dba0,0.00014980753422443667,,1.5775456938463843e-05
80,b69cf68a24cffea0a884a102da1797755de8f022,0.0001463059066494073,,1.5440867627552348e-05
81,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.0001455157820461094,,1.5236996846896137e-05
82,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,0.00014679626280830678,,1.556121170819287e-05
83,0ce156413feb21a4f2a8eae3b1cd954d04240edd,0.00014556869232015184,,1.5308967097856417e-05
84,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,0.00014579831168974762,,1.543809085490211e-05
85,a6b4b2bdd6baf2afde27284097426e93912452e9,0.00014547437820930587,,1.5321331082239272e-05
86,c8a5ff07e5bda47eab870671634b107da5ab7934,0.00014580841667712099,,1.4860692308713615e-05
87,fafd123410f1ad5c47341c66d8ea4cf541165e77,0.00014573405194398645,,1.5377370660157544e-05
88,9765987c2ade250c82bfeaba49d1f9301211d63a,0.00014559263461659354,,1.5603286041040015e-05
89,dbf37449935bced333a3999afa860aaf304ab1a1,0.00014576040886421144,,1.5630646142170853e-05
90,5e84ac2bf2085d438da2d0dae5d370c4389bbdca,0.00014579771847750706,,1.528812123593492e-05
91,c70bff83e452c9b76b7f5de2e6811b800d4f72cf,0.0001459897433121044,,1.5635369537967787e-05
92,b4fd7a79bc55f17f301d219492528e6f5f40c6f0,0.00014566650049975858,,1.5815527418401616e-05
93,0311c93c8c43cd913303c529673d69575901475e,0.00014583104600509006,,1.5945131295836335e-05
94,adf50b93d76fa55d03ccbc4910602cda23b32c7d,0.00014591276890431077,,1.569740432726763e-05
95,64619c55896dad1927afe78c0702a58abf0d038f,0.00014544358978477807,,1.5225409419033487e-05
96,eaa59b4f04a0c75091e332afa95a304eddcd93ab,0.0001461067276269004,,1.592713404809955e-05
97,2810becf98e20bfe2bf99311c5f4f3e150d12d09,0.00014630242934232795,,1.5290830326277916e-05
98,d34b9ead10e28e3a0a62d642a16efdae2030ed76,0.00014561928140047268,,1.5559129043153602e-05
99,0bd548e287b9e2fd0126f64d8be01a812e3c6a48,0.00014597078628063976,,1.5849012198019433e-05
100,4cba2d91e1546872d29af6b25ad35947f27e03ac,0.00014545673194030922,,1.5214307532045945e-05
101,97f9fcb599fec377f35be647afdc2d5c2c6ba1f9,0.00014560643690996445,,1.5487284555159918e-05
102,67c68b88e4120a84ec516725e322265446fc50e6,0.00014597248715384826,,1.5458215085135846e-05
103,551773f27ccc955ce24d15eae84eed924250c573,0.00014553774093797842,,1.542036964868506e-05
104,196d633cb19274ddffb4ba42928126fd15e3282d,0.0001462428212667314,,1.4941862638544728e-05
105,1af65ee2225a011b39a9cceac306328be3737aa2,0.00014582188585056708,,1.560893122408259e-05
106,b4d2295bb5ba3c866553c1d7c10938f7f00c3286,0.00014589264287383525,,1.566689831882038e-05
107,69898992b339e4614780f626ed07c4244a08648b,0.0001456840844371189,,1.5283253696549126e-05
108,2d43a901ea6b16ff5bf1766177f16cec4eedfe0c,0.00014647725794174067,,1.5525615914967382e-05
109,fa45695b787070275696e979eb9f476ef3afc5e6,0.0001454459807763879,,1.5356568429543046e-05
110,6511a143a0bfd2be89799a7db2e9363eba5e7450,0.00014606326540278925,,1.5651973596056612e-05
111,529c61bdf69356b4a428d48bb5bc72c2417ed0cf,0.00014673678938729258,,1.549233669534908e-05
112,97d2db483fc0ffd46f38d0e1c39d5fc001e33197,0.00014603861105664596,,1.5860021912625855e-05
113,5bf6d68e7241498556ee1b28fc146c1c21fbb5e4,0.00014866289701823094,,1.5989259719765543e-05
114,e4e0ab8e5ba9cdf17f9bd2c3c9e06e3d12030022,0.00014604277496870892,,1.590116150655161e-05
115,a7401aee4d6d465977760e9e4b16f793d60f4ee4,0.00014615419935673857,,1.5689836809320783e-05
116,32b3f82e4862d85c5aebba2b2b82a931038cd103,0.0001458331721667678,,1.5505432990993156e-05
117,4cd6e4b336fbc68d88c0e9bc45a435ce7b721f1f,0.00014591399979378496,,1.5644952761822414e-05
118,53ea3a9dd802c13dc6930504d4a896bba8287cb0,0.00014591160325858835,,1.566989692231355e-05
119,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,0.00014603706464792293,,1.5792461731271402e-05
120,bbe2cca1925873dea538674b96b53b5cef0a148a,0.00014603559602386295,,1.5618992553700666e-05
121,f4703789ee8181fb6a71f4250dc8316e81de7f78,0.00014812397383540482,,1.6050483902980542e-05
122,54811204a63c2606e89c4f053c4b9a7215207079,0.00014662431397785742,,1.6286897962332915e-05
123,60f9c616aa12800e27baef1db0f964cd9da6623f,0.0001462502586473892,,1.5926570295750236e-05
124,651fb50e07a8e11d31bed9c202823da2ce558c58,0.00014598251320421696,,1.570794393880925e-05
125,72e8904d1074c2eb02558c017880b9a8b3e017db,0.00014618115810056527,,1.590765678234106e-05
126,459991afcddfce6fbbae3fa83467fe607f2de7d0,0.00014638864773918283,,1.57178253105555e-05
127,263b293d9caf8f54183509275a853de9b8d8839f,0.00014910127228016365,,1.6591772592515328e-05
128,3fbc84a5662ffd985a071b0bbdcd59e655041ad3,0.00014609024406243593,,1.5873135447766652e-05
129,db866874ccb8c8c814df57eb1edca4fd05eb1753,0.00014622389338910582,,1.591827706451273e-05
130,f7cb42d52f121656b0a96ad5a9bc5c44506d2cce,0.00014596631714179143,,1.621496202835046e-05
131,f1d0378d3735aa97a86af3b87b8a9d9ee4575af7,0.0001460909992695237,,1.5677361445230356e-05
132,6eaf8906c4dccc60592dedd0ec9a7aae0e7db851,0.00014601767373581727,,1.5641280225719567e-05
133,e3c84a44b68966ab887a3623a0ff57169e508deb,0.0001459432638842951,,1.569009412612234e-05
134,1f8ce6341159ebb0731c2c262f4576609210d2c8,0.0001488621120289382,,1.6605222157117573e-05
135,f842c487da5096bd3e76a716ca033681981821c7,0.00014664783142507077,,1.5943405441631955e-05
136,04d8d96285e38f1683960611177b360fb1b9718f,0.00014580097049474717,,1.5674688015466952e-05
137,925f8381009bf63e54984fb4245466f0bef31ab0,0.00014619558739165464,,1.5505578098350397e-05
138,99bcf99750d7da499bf3887e6acf89f025e0b9f2,0.00014612157889581348,,1.5741349586431205e-05
139,912790315033d8a2b8d525eb36db410a851ca1f4,0.0001462171513393715,,1.5769040228602544e-05
140,b95ba5d22c8e567afb5085f6dcc8aa0e499fe525,0.00014657391440849027,,1.5963381774211246e-05
141,a8c8b63b70ce3303e56e2e89aefa7c9995cc2443,0.00014584459053973355,,1.565856500299739e-05
142,02746c9f20b8f491fd2cd40d8807b24ddc6ce26b,0.00014619876376607203,,1.602788388012021e-05
143,c970c04cbeb38c80901a02bc573a9333458d4c4a,0.00014640569275656306,,1.6003615130074457e-05
144,34ab10da8641ec9c98d8241ef94ae1ee0af946e9,0.00014657527813083165,,1.6257638658585032e-05
145,d73991e45e097d2d23732f5a2fcb1c9cf61f69fc,0.00014575352617658867,,1.5570437336374107e-05
146,9c9df9c649361fb651f4b2174e779b3036464ab4,0.00014609788157432884,,1.567090617304628e-05
147,803386487f14484cfa24af915c24ad75211469e8,0.00014600580116399587,,1.6028441896196457e-05
148,274d5d64a989e44e99a9defeaf8fa1b11bda46b4,0.00014621564627599878,,1.576911147323347e-05
149,459ffe5c008863b58805c9177a85668a3e5fb4f6,0.0001457831459482769,,1.5365157875863986e-05
150,e31f1fac208882f1255edf346ef10c769b775853,0.00014611487897733848,,1.578315701291214e-05
151,f34c7c6b0edb8bb3044867d5984dfd607fe9f5b9,0.000146021308201189,,1.5574500947776767e-05
152,e4630a2f5273307983b6ddca9b72aa0cf5a65784,0.00014972340711073517,,1.6436460841461498e-05
153,3a9588ae8041d611cb1df4be849db88fefc5ea46,0.00014892560498350684,,1.6222108001321595e-05
154,74712a53df240f1661fbced15ae984888fd9afa6,0.000146084250165866,,1.5389150582526623e-05
155,be92e0099d4926be76ab4ec9ca6db6f2471397d1,0.00014671121686193588,,1.560361830122543e-05
156,7e9d603664edc756f555fecf8649bf888a46d47c,0.0001531452010704638,,1.683479862376338e-05
157,02798e4ce39ae7882b19a3fde209472b7411d48a,0.00014607121164982137,,1.5844824646478903e-05
158,3329d26c5d1d53f7fca1dfe253fdc43e93f0f6aa,0.00014659437326738586,,1.584912256904079e-05
159,bc6000da993399284d2afd4fcfa1e4c4fe0d408e,0.00014622960666505,,1.5715443587050644e-05
160,c7d83e7412169399586272176d5ad839b568ba57,0.00014960427779442398,,1.6310773583044117e-05
161,8adeca227a39640b0ad4db38ca34a77a0bb50c8f,0.00014581899997754048,,1.5283821553314923e-05
162,9dd6c60bfccea7f78371e1b88f223b93ae69d037,0.00014552298717973873,,1.5519376057278584e-05
163,48efb02a936da85e395ff29a477765ea3916770d,0.00014977145210276867,,1.596638440953753e-05
164,3ad444b07ed53cf43d11e755701224a96840de62,0.00014573190384954872,,1.5524049883249528e-05
165,3f5097baec71b4c6b287534cc938a16b1f9fc474,0.00014643659349530935,,1.6219891056973156e-05
166,4cdd3606160de923fb4054cf93f4ea02a356def0,0.00014595527357111375,,1.566115514166976e-05
167,245b73ef38844395c36ce4c1032092c81253d112,0.00014596919994801282,,1.530479667486534e-05
168,7b7e7fe4936a0cd8b1278ebc3169463e392a486e,0.00014617448701378103,,1.589888893094355e-05
169,d2b0d56350ab4ec48a19349a4c05cea0e2603b21,0.0001459499797783792,,1.5591746150001486e-05
170,bd263912e11f7f79310c5516fab6bd0a7b7c8eb9,0.0001465922985800433,,1.5676804954030864e-05
171,08690a9e394406562f636f90bcc899430bf3cdee,0.0001459334035201046,,1.5557873483914116e-05
172,e731e8676118c48770368eb470fed2d77fe82847,0.00014580843528708468,,1.592715164741035e-05
173,f1f1436b853f3855d75667ab4055cce06960fda9,0.00014614067312019566,,1.574701155861356e-05
174,bde2119e80d14a21950285f2d872b29506c7b851,0.00014677105316271384,,1.6075130048276487e-05
175,60a1e10c4593736b188b38e7d7c51aefb213af6a,0.00014561260916077747,,1.537466628162964e-05
176,233c63a56974de22b846ac989cef1fabe45e7296,0.00014615049314064285,,1.5768454353154945e-05
177,bbc0a6b7efd4930053976e55b7937ed4606b5a14,0.00014607426941764948,,1.5841492191999342e-05
178,c6853c7c27bb8352ab498848439d4fee9eb79a33,0.00014680656181865256,,1.5796819156263196e-05
179,385575faba79b5c857112199206119bf9ac2277f,0.00014611537637817975,,1.572609261254665e-05
180,3b294521a7394c2195e6b2980555c6b27258bac9,0.00014600850632772423,,1.5813643152676203e-05
181,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,0.0001469196659178497,,1.5645627764039248e-05
182,e552726e3a5ff964a004d46558f534e7a47cab70,0.00014585933277908809,,1.565093057750076e-05
183,64fb290a8cb8fa9201f18015f3de1186e950a137,0.0001463664866363009,,1.5973006906907684e-05
184,f981a7ff4b02204f215eb089ce77f9a3f3906b1e,0.00014642664118090997,,1.595262772970596e-05
185,0d2536650ff1b750a9008cfd2893dcc1db58f94f,0.00014631193364039063,,1.6360901367060024e-05
186,bf37644ca5987f5fabfe72be6da1fcf7a0b6b6a8,0.00014612348672623436,,1.622841394703341e-05
187,57f2a6fb79a7aba317f3fb57a0f1e2439ea99481,0.0001461551004710297,,1.5951417266186305e-05
188,a1454867ab910a356588c511700c99ec6bef93b5,0.00014637516530817502,,1.5903221613383765e-05
189,ffb6f185b5775c612524496e98c8e6240f9bfccd,0.00014638965483754874,,1.6297788079704342e-05
190,02e6b062027666b22c68d91e280b28f57ee9c2b5,0.00014649689818422,,1.6082370486503966e-05
191,a2a6d0d24d99703ded59c31b98b259900469762f,0.0001462095525938195,,1.6160309169026502e-05
192,ce40769276729d7bde07eb556398a5f47b8ecacf,0.000146371778100729,,1.616295352348207e-05
193,82226d816c67a80ff634fd202c1df32865175232,0.00014600222363160588,,1.5722204924537093e-05
194,66685909f174c38ebfbf7f733f40bcf7d9e86d48,0.0001487532006447307,,1.6660401265003853e-05
195,015eb5f76e1dd5b38b08bbe8b648fdb34b25e938,0.00014646399246815307,,1.5663154649712313e-05
196,33e1dbee8d9e11a3e96efaae822ff6f3c44e3cef,0.0001461758707686291,,1.616007729534073e-05
197,821c53daa1261a6285cb85c106eab25c4d88ea2a,0.00014943670015782118,,1.6235115725538452e-05
198,34d7d395d79f880dc9e156ff83af0cf5844867bf,0.0001461968943476677,,1.58208704240097e-05
199,6525ed58f1757092d73f33ee8717be2b5988c3e8,0.00014619964973202774,,1.6133025552972657e-05
200,e6d04db287a4421edb3a060fc84d9f8c66718cb5,0.00014634643433397853,,1.5933274209147577e-05
201,cb107d1ca6ac633702650a21152de7d05d31862a,0.00014602049874762693,,1.5692746355925754e-05
202,0630be4c479f36113e9c3bac50a11d163d2208e4,0.0001458726981535363,,1.5531425411634438e-05
203,d92693b9c7f36679a7703a72397a2993ab158f88,0.00014795937789352357,,1.6103876987472177e-05
204,058af7581d22d15bc45f24283cbf5374a6a02541,0.0001460504780213038,,1.5594874933031536e-05
205,60945085cfd1abf4e04db461040bc675f1d325c7,0.0001460175954963307,,1.5522691822751652e-05
206,ed7d967ff37b649a3b5ce8adc51cdf4ec9dd39a3,0.00014578411057113839,,1.5236045504961886e-05
207,26cff95893d7609b7bcba4b6d374835ad975137c,0.00014571830755672776,,1.564859293281357e-05
208,d49ecd53dbbaa9abdbeae6b5ac0486a2df376566,0.00014591015403708204,,1.537096210842018e-05
209,33963bac8b276f2f2a6aa25e80caddbf23d9ff57,0.00014600986674523505,,1.5919264985257357e-05
210,88ed1552809f81e2ec8b04c8874443abf14e6f8e,0.00014585864174967777,,1.5608546443196922e-05
211,e695dd02a5c3c9cb0ebea8eebc72915af9deebdf,0.00014662728644907472,,1.5473784530908796e-05
212,57adb4bb6a8eb46fed597d4a781e47bcb86ebe11,0.00014568199403584,,1.550366098280738e-05
213,5165c654dbb2b08e8a38ac437ab35611726bf26b,0.00014595685816193754,,1.5558441690004923e-05
214,d19c664c70a3bcdd728a2a78bfe424491bdf2fc0,0.0001457882144798835,,1.5585849788760526e-05
215,b93b67ca5c208dbb8d0d0cfd640dd6125dba96a1,0.00014607906651993593,,1.57265465277437e-05
216,47a918f644da4ed3947ee2f797c790027041f29b,0.0001466113245477537,,1.6129742300687844e-05
217,565fe77f9ed8ed5720b42ddc3dc30947a1f3e9ae,0.0001481095484147469,,1.624644783777722e-05
218,24d368a809827cd2cd787a470a65b4a7cd721d10,0.00014619413279713347,,1.5768117963721523e-05
219,48896f5ef84e1b1f89c37ab85ed256c4c68796b6,0.0001460834884072666,,1.567509254850733e-05
220,e6b8b19ee832ae89289721301a4f5afcd454ec4f,0.0001462354184462665,,1.545628098779867e-05
221,d5a3e2747f08da24ffb8b889daacc47890b72c5c,0.00014673008872951205,,1.575120948275712e-05
222,86fe6658e8ae9dc70825df110d444e3780ad1ad8,0.0001464405369249658,,1.543556179778723e-05
223,88eda2f2f430e2f3b7e580fe38ac31e4c5fac942,0.00014646888937419042,,1.578345259820873e-05
224,7f1cef6b4700c4df135abbeb446458ee468d3d98,0.00014666271510884748,,1.574209759933338e-05
225,73157efcd17da95ce984d1595ac4907233b9dbf5,0.00014639246827838096,,1.5946282620001355e-05
226,81829432b3a00ae8ebe46e53d181810b462f0024,0.00014569238466146875,,1.5543842037720105e-05
227,2dbfb458fa3e96203f93118a9d142a6bedca9271,0.00014594627114442678,,1.5657630026526086e-05
228,3f6bb2073418e0ea0d88398e1848e2aa3f1b53eb,0.00014591251344730458,,1.5597985148121266e-05
229,cf1306a842d7b1064270bd06951a485121e60816,0.00014611265311638514,,1.5630991073649795e-05
230,9ebd2bfa64eab788d529af7404f85dc3a58ff411,0.0001460194307116744,,1.5719153666401435e-05
231,9b10c12e9d173d8b67c50e97e6998dbc57a549d4,0.00014592266744365554,,1.5569037768187574e-05
232,225c3360721ba515de88a1e191ede58e8b95593d,0.00014657918053368726,,1.596464349484022e-05
233,923e77abdbc22c0ee5816086a334617bf7935f1c,0.00014622530589501062,,1.5670164421498427e-05
234,07a97601175f44ecda357514c0b91ea5139fb04e,0.0001459758272036337,,1.5523195922806123e-05
235,23e42e91052df51b55719b7c6759d3480b295cc9,0.00014606167407085497,,1.588110316553599e-05
236,c20f08accae9d2b2bafde2265d7d30b73b059035,0.0001458941409603143,,1.5800498623341937e-05
237,789b21719fe89a3b38cae5a8800a4c0c3886a0f0,0.00014624115406209,,1.5856722408595182e-05
238,2eed8784d5946e420500bf87f9af305d87aaa055,0.0001464290792743365,,1.588530226541366e-05
239,590201aa6ef313f9d34fa4136d6f0b3b3c36e951,0.00014909335041944034,,1.5652496465270402e-05
240,291ac7f21e59440d249d0afaed3213a79cf70535,0.00014599303726871044,,1.5766914103828046e-05
241,9e37e585cc86ff6dc821d0566baacc137cb16343,0.00014657164613405865,,1.6081039903970764e-05
242,2378c3c987c479cca27470d3d66b5d50e91ad673,0.00014625667812084996,,1.6030428481589796e-05
243,2a267e6a49ed68da01761c92deb7c90be207660d,0.00014627660479541723,,1.561805478353975e-05
244,18af0e10878fe49a893fd576317dabd424c7ca16,0.00014579595377047855,,1.550693378210477e-05
245,86472322736260e7c2fb2ef72e7d01925adc9de0,0.00014568622916554793,,1.575183967432039e-05
246,c954144b7682014428d547e7cbbcc154a8cc5fa0,0.0001458656353255113,,1.561875124259962e-05
247,20d5999e2f01c32876368b97797047c3adc536bd,0.00014615808492647364,,1.573630195475162e-05
248,d3d594039815cbdae8e9afd281d629d0ee266b84,0.0001464385942866405,,1.5665409430457748e-05
249,0cefa592833151266d3e0fc2f258685280b0713b,0.0001496860043859327,,1.607464750296199e-05
250,328135c3a355baed063a1ccbb224c9dc1b71a464,0.00014772638977051547,,1.6080944722657527e-05
251,156cd054e007b05d4ac4829e10a369d19dd2b0b1,0.00014604892666366968,,1.56131061601501e-05
252,822e00b9b87f8ce41ccf8112bf4105ebd1657f83,0.00014611877283299125,,1.5538076982851242e-05
253,aeb23741b1186e6ae525c4dd7f46ce9e1378e670,0.00014599401336640885,,1.5731832184540254e-05
254,4afd82d8dd2c1ef48c62bdf875a194e407f2d2d3,0.0001459302416501137,,1.578655985506225e-05
255,2866c83df6f080393f9fe2110039d1ca272232fc,0.0001464831800042809,,1.6068465735020014e-05
256,f0171ba7643060cf7cf05a27e24ce66f09d5a9e9,0.00014639296871307608,,1.6007759454032944e-05
257,bb6b86e2afe88b371badfcefe298945002e47006,0.00014600524917949696,,1.561905431207007e-05
258,07a54df60c6012da3b02a248c65cba9688681109,0.00014637309646645152,,1.5911488846882364e-05
259,588a517b68d9f273b607622dc854b1b3d014ac58,0.00014594831289007113,,1.5334539718671955e-05
260,a34cfc9cff3886ae770cb0a2d527498d60ab24fa,0.00014581377678490306,,1.5607058838383636e-05
261,d4c08f977ff7ec0bb7e043d9657b8c0747efc169,0.0001461245845277588,,1.587623659499556e-05
262,4c6f0f88df24180bde7475030e3f40680a150e57,0.00014571604939798516,,1.5440710465309157e-05
263,a72b89c7c2e30f5df5cf27f68b6afd45361934fd,0.00014621498026921376,,1.628931490672266e-05
264,18da0ef0480920c6256627ed91469a40997ba4f5,0.00014584667932910798,,1.5618366179588494e-05
265,9af9a963b9b154dbc958f05480dfdee6a2965292,0.00014575618880394942,,1.5896692835270456e-05
266,dbc4f5d3fff330a842576427674ee4fc5de0164d,0.00014597315087237143,,1.5695465227906286e-05
267,8eb6424128b4be16bab4115f9d172b32c397972d,0.00014603176674285492,,1.5809378879660732e-05
