,hash,param1-1000.0,param1-1000000.0,param1-100000000.0
30,4cba2d91e1546872d29af6b25ad35947f27e03ac,7.019392647541678e-05,8.497384398998249e-05,9.26904757468661e-05
31,97f9fcb599fec377f35be647afdc2d5c2c6ba1f9,7.007613401432896e-05,8.504164044655138e-05,9.26645959473469e-05
32,67c68b88e4120a84ec516725e322265446fc50e6,7.1346236683138e-05,8.647799709691635e-05,9.371556172316724e-05
33,551773f27ccc955ce24d15eae84eed924250c573,7.002235566361401e-05,8.59089121813812e-05,9.270332761355176e-05
34,196d633cb19274ddffb4ba42928126fd15e3282d,7.063813597684907e-05,8.500217541401821e-05,9.335052560676229e-05
35,1af65ee2225a011b39a9cceac306328be3737aa2,7.037792895590105e-05,8.499795674449868e-05,9.306233899652466e-05
36,b4d2295bb5ba3c866553c1d7c10938f7f00c3286,7.041229633614421e-05,8.582239342291677e-05,9.291367855477186e-05
37,69898992b339e4614780f626ed07c4244a08648b,7.058139028656599e-05,8.580367355006597e-05,9.330675248364525e-05
38,2d43a901ea6b16ff5bf1766177f16cec4eedfe0c,7.159037080698257e-05,8.658806872253696e-05,9.376569439403036e-05
39,fa45695b787070275696e979eb9f476ef3afc5e6,7.126617322986324e-05,8.598290383815766e-05,9.352947135017184e-05
40,6511a143a0bfd2be89799a7db2e9363eba5e7450,7.171804911845567e-05,8.710279343499531e-05,9.392854884605515e-05
41,529c61bdf69356b4a428d48bb5bc72c2417ed0cf,7.073769146310431e-05,8.620968225249459e-05,9.224439724848783e-05
42,97d2db483fc0ffd46f38d0e1c39d5fc001e33197,7.088966141905515e-05,8.571394719183444e-05,9.304579262706366e-05
43,5bf6d68e7241498556ee1b28fc146c1c21fbb5e4,7.200039901314367e-05,8.796555786739943e-05,9.427239102396098e-05
44,e4e0ab8e5ba9cdf17f9bd2c3c9e06e3d12030022,7.194297354273647e-05,8.630195946803665e-05,9.376395874741402e-05
45,a7401aee4d6d465977760e9e4b16f793d60f4ee4,7.097051007133958e-05,8.716288395226003e-05,9.336907412733667e-05
46,32b3f82e4862d85c5aebba2b2b82a931038cd103,7.105367557095313e-05,8.588126999506306e-05,9.29452020921244e-05
47,4cd6e4b336fbc68d88c0e9bc45a435ce7b721f1f,7.146286291324279e-05,8.714738395065069e-05,9.367909871257287e-05
48,53ea3a9dd802c13dc6930504d4a896bba8287cb0,7.089871804338771e-05,8.566543646156788e-05,9.318792864964422e-05
49,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,7.133772688623714e-05,8.70990230807013e-05,9.353671796342804e-05
50,bbe2cca1925873dea538674b96b53b5cef0a148a,7.14418917931126e-05,8.719815055793915e-05,9.346547082435986e-05
51,f4703789ee8181fb6a71f4250dc8316e81de7f78,7.388180707611385e-05,8.91595846042037e-05,9.386204298554866e-05
52,54811204a63c2606e89c4f053c4b9a7215207079,7.1157087773286e-05,8.723187925023659e-05,9.422141708402841e-05
53,60f9c616aa12800e27baef1db0f964cd9da6623f,7.160483494915657e-05,8.686088869103887e-05,9.453688817452793e-05
54,651fb50e07a8e11d31bed9c202823da2ce558c58,7.16169597581029e-05,8.67482040047161e-05,9.457789173421379e-05
55,72e8904d1074c2eb02558c017880b9a8b3e017db,7.110213133672329e-05,8.718102797865867e-05,9.391344660385089e-05
56,459991afcddfce6fbbae3fa83467fe607f2de7d0,7.131235226504989e-05,8.788142323253616e-05,9.398311299602848e-05
57,263b293d9caf8f54183509275a853de9b8d8839f,7.330823601001785e-05,8.810551506120804e-05,9.587789377705618e-05
58,3fbc84a5662ffd985a071b0bbdcd59e655041ad3,7.370030844437055e-05,8.845261125374705e-05,9.564071901388898e-05
59,db866874ccb8c8c814df57eb1edca4fd05eb1753,7.154402329114738e-05,8.749846939838702e-05,9.375328028743917e-05
60,f7cb42d52f121656b0a96ad5a9bc5c44506d2cce,7.140167412887278e-05,8.626568934790069e-05,9.348187672574658e-05
61,f1d0378d3735aa97a86af3b87b8a9d9ee4575af7,7.14823551204623e-05,8.586130097387283e-05,9.327635461510705e-05
62,6eaf8906c4dccc60592dedd0ec9a7aae0e7db851,7.170170092170961e-05,8.784960054101482e-05,9.384287775240162e-05
63,e3c84a44b68966ab887a3623a0ff57169e508deb,7.222270774311267e-05,8.782093626920318e-05,9.44634868709509e-05
64,1f8ce6341159ebb0731c2c262f4576609210d2c8,7.277774161990456e-05,8.773020037063737e-05,9.521813639862972e-05
65,f842c487da5096bd3e76a716ca033681981821c7,7.182140433729089e-05,8.775265662059668e-05,9.418123648001635e-05
66,04d8d96285e38f1683960611177b360fb1b9718f,7.342566228048368e-05,8.848437949294044e-05,9.727795908520044e-05
67,925f8381009bf63e54984fb4245466f0bef31ab0,7.17654827320458e-05,8.656345533146973e-05,9.395138452922511e-05
68,99bcf99750d7da499bf3887e6acf89f025e0b9f2,7.219964483131964e-05,8.969375678946165e-05,9.446257671479844e-05
69,912790315033d8a2b8d525eb36db410a851ca1f4,7.401312348143807e-05,9.19803236187859e-05,9.527292356572367e-05
70,b95ba5d22c8e567afb5085f6dcc8aa0e499fe525,7.24085932597518e-05,8.849351866986634e-05,9.496289263056083e-05
71,a8c8b63b70ce3303e56e2e89aefa7c9995cc2443,7.214241611789789e-05,8.773513611466172e-05,9.469106824191149e-05
72,02746c9f20b8f491fd2cd40d8807b24ddc6ce26b,7.220469725628694e-05,8.821460295253056e-05,9.439637199475253e-05
73,c970c04cbeb38c80901a02bc573a9333458d4c4a,7.287421276425423e-05,8.77125459707907e-05,9.513380513949827e-05
74,34ab10da8641ec9c98d8241ef94ae1ee0af946e9,7.314336073628607e-05,8.824696863589228e-05,9.517132262275978e-05
75,d73991e45e097d2d23732f5a2fcb1c9cf61f69fc,7.151142040279923e-05,8.630189605481257e-05,9.38555468181687e-05
76,9c9df9c649361fb651f4b2174e779b3036464ab4,7.236786962797244e-05,8.86481058427958e-05,9.497410025108944e-05
77,803386487f14484cfa24af915c24ad75211469e8,7.217581420890148e-05,8.795402508469358e-05,9.415594452976688e-05
78,274d5d64a989e44e99a9defeaf8fa1b11bda46b4,7.254741154611111e-05,8.93675214534656e-05,9.527440309863198e-05
79,459ffe5c008863b58805c9177a85668a3e5fb4f6,7.174680879535643e-05,8.649606071412563e-05,9.377798342630883e-05
80,e31f1fac208882f1255edf346ef10c769b775853,7.204559249248332e-05,8.712817036463478e-05,9.463156942924685e-05
81,f34c7c6b0edb8bb3044867d5984dfd607fe9f5b9,7.28115648159693e-05,8.844897874500142e-05,9.541894859549674e-05
82,e4630a2f5273307983b6ddca9b72aa0cf5a65784,7.391496975388792e-05,9.279856881634757e-05,9.605462070215832e-05
83,3a9588ae8041d611cb1df4be849db88fefc5ea46,7.269133968899647e-05,8.756825246098566e-05,9.481329047544436e-05
84,74712a53df240f1661fbced15ae984888fd9afa6,7.268384367777598e-05,8.94988582985214e-05,9.578699034384706e-05
85,be92e0099d4926be76ab4ec9ca6db6f2471397d1,7.211828242840343e-05,8.849749281033268e-05,9.468178561126644e-05
86,7e9d603664edc756f555fecf8649bf888a46d47c,7.11666698289382e-05,8.600702013580068e-05,9.363647819735294e-05
87,02798e4ce39ae7882b19a3fde209472b7411d48a,7.226964924484492e-05,8.719307870781127e-05,9.452417485169635e-05
88,3329d26c5d1d53f7fca1dfe253fdc43e93f0f6aa,7.339908955367031e-05,8.8770997893737e-05,9.593811859800056e-05
89,bc6000da993399284d2afd4fcfa1e4c4fe0d408e,7.323044332830857e-05,8.852846309071269e-05,9.510540449727242e-05
90,c7d83e7412169399586272176d5ad839b568ba57,7.269846328805821e-05,8.904681299913417e-05,9.495787274896761e-05
91,8adeca227a39640b0ad4db38ca34a77a0bb50c8f,7.260936661623418e-05,8.831312903390836e-05,9.401168592210689e-05
92,9dd6c60bfccea7f78371e1b88f223b93ae69d037,7.369293001829646e-05,9.16686487982573e-05,9.509618804515459e-05
93,48efb02a936da85e395ff29a477765ea3916770d,7.297599334075736e-05,8.83315203200772e-05,9.488706815649163e-05
94,3ad444b07ed53cf43d11e755701224a96840de62,7.416015970799587e-05,8.851295043757639e-05,9.631384547736326e-05
95,3f5097baec71b4c6b287534cc938a16b1f9fc474,7.233323005493731e-05,8.672451616392561e-05,9.406123561438265e-05
96,4cdd3606160de923fb4054cf93f4ea02a356def0,7.290752662811428e-05,8.706795927174995e-05,9.487420003014532e-05
97,245b73ef38844395c36ce4c1032092c81253d112,7.435871400581352e-05,9.04164636846293e-05,9.567795319169342e-05
98,7b7e7fe4936a0cd8b1278ebc3169463e392a486e,7.228084665257484e-05,8.584692747512412e-05,9.351720252220542e-05
99,d2b0d56350ab4ec48a19349a4c05cea0e2603b21,7.334246293868164e-05,8.715282268484213e-05,9.416058238149305e-05
100,bd263912e11f7f79310c5516fab6bd0a7b7c8eb9,7.25444167619571e-05,8.665572362573349e-05,9.439427267051925e-05
101,08690a9e394406562f636f90bcc899430bf3cdee,7.382830200191811e-05,8.866095932473133e-05,9.537954994646663e-05
102,e731e8676118c48770368eb470fed2d77fe82847,7.26269128741759e-05,8.605650791357602e-05,9.391444623624244e-05
103,f1f1436b853f3855d75667ab4055cce06960fda9,7.251458954133883e-05,8.64102195653065e-05,9.409654938446528e-05
104,bde2119e80d14a21950285f2d872b29506c7b851,7.32557552369724e-05,8.869366113577922e-05,9.51841092583808e-05
105,60a1e10c4593736b188b38e7d7c51aefb213af6a,7.43285437183292e-05,9.033597121206035e-05,9.461063205097348e-05
106,233c63a56974de22b846ac989cef1fabe45e7296,7.22315467040365e-05,8.70718649821356e-05,9.40936981711906e-05
107,bbc0a6b7efd4930053976e55b7937ed4606b5a14,7.251291031328341e-05,8.661939923073196e-05,9.439550826041228e-05
108,c6853c7c27bb8352ab498848439d4fee9eb79a33,7.328284914517812e-05,8.7855729948534e-05,9.56527909941294e-05
109,385575faba79b5c857112199206119bf9ac2277f,7.387156420875164e-05,8.897389302584382e-05,9.508881326341493e-05
110,3b294521a7394c2195e6b2980555c6b27258bac9,7.344159097851229e-05,8.803241730336684e-05,9.619612722996284e-05
111,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,7.282120940225149e-05,8.757098393905307e-05,9.393657861693093e-05
112,e552726e3a5ff964a004d46558f534e7a47cab70,7.333464585923102e-05,9.076942678359223e-05,9.625403245156707e-05
113,64fb290a8cb8fa9201f18015f3de1186e950a137,7.29518635974576e-05,8.710051582555377e-05,9.4665057595419e-05
114,f981a7ff4b02204f215eb089ce77f9a3f3906b1e,7.460425331373699e-05,9.098557744767856e-05,9.649078348510952e-05
115,0d2536650ff1b750a9008cfd2893dcc1db58f94f,7.305282594686086e-05,8.733523399343773e-05,9.465691766293704e-05
116,bf37644ca5987f5fabfe72be6da1fcf7a0b6b6a8,7.307777697270786e-05,8.789993811029295e-05,9.595585870556534e-05
117,57f2a6fb79a7aba317f3fb57a0f1e2439ea99481,7.317476706088496e-05,8.724286742431443e-05,9.445350016813633e-05
118,a1454867ab910a356588c511700c99ec6bef93b5,7.339607140779294e-05,8.791622353672254e-05,9.548904649405316e-05
119,ffb6f185b5775c612524496e98c8e6240f9bfccd,7.317775649622686e-05,8.697345944457366e-05,9.467805502936245e-05
120,02e6b062027666b22c68d91e280b28f57ee9c2b5,7.263137027621269e-05,8.655114220531006e-05,9.457419880411842e-05
121,a2a6d0d24d99703ded59c31b98b259900469762f,7.393976756409831e-05,8.810774640745071e-05,9.539540412581779e-05
122,ce40769276729d7bde07eb556398a5f47b8ecacf,7.42937582323239e-05,8.969729934193071e-05,9.578458583829078e-05
123,82226d816c67a80ff634fd202c1df32865175232,7.397211672450672e-05,8.72293172964478e-05,9.479241210905727e-05
124,66685909f174c38ebfbf7f733f40bcf7d9e86d48,7.31550568404297e-05,8.785393810449322e-05,9.506284637360746e-05
125,015eb5f76e1dd5b38b08bbe8b648fdb34b25e938,7.401793688611202e-05,8.907352505465511e-05,9.55791085619818e-05
126,33e1dbee8d9e11a3e96efaae822ff6f3c44e3cef,7.210293475317915e-05,8.648361545056104e-05,9.413403728284126e-05
127,821c53daa1261a6285cb85c106eab25c4d88ea2a,7.285011757240199e-05,8.763257609379867e-05,9.436627238034462e-05
128,34d7d395d79f880dc9e156ff83af0cf5844867bf,7.316518929742632e-05,8.760489016105004e-05,9.488342118195512e-05
129,6525ed58f1757092d73f33ee8717be2b5988c3e8,7.385276523637491e-05,8.850413933396339e-05,9.448292534336571e-05
130,e6d04db287a4421edb3a060fc84d9f8c66718cb5,7.309789873181364e-05,8.721906990872893e-05,9.468141202391548e-05
131,cb107d1ca6ac633702650a21152de7d05d31862a,7.32792486692935e-05,8.728337081626426e-05,9.504233550449665e-05
132,0630be4c479f36113e9c3bac50a11d163d2208e4,7.237958023324609e-05,8.676822988256332e-05,9.461704156677092e-05
133,d92693b9c7f36679a7703a72397a2993ab158f88,7.192421394089858e-05,8.584495603305395e-05,9.316171534852056e-05
134,058af7581d22d15bc45f24283cbf5374a6a02541,7.206547735749107e-05,8.604170781052937e-05,9.362906610115994e-05
135,60945085cfd1abf4e04db461040bc675f1d325c7,7.546065746435334e-05,9.26377809768127e-05,9.732579135081986e-05
136,ed7d967ff37b649a3b5ce8adc51cdf4ec9dd39a3,7.254738416152679e-05,8.743521700170441e-05,9.389639705080877e-05
137,26cff95893d7609b7bcba4b6d374835ad975137c,7.337268552934098e-05,8.74899137257175e-05,9.483339703711104e-05
138,d49ecd53dbbaa9abdbeae6b5ac0486a2df376566,7.194561254701866e-05,8.627819938479158e-05,9.396277687489248e-05
139,33963bac8b276f2f2a6aa25e80caddbf23d9ff57,7.269231680159767e-05,8.660422510377342e-05,9.423428145814533e-05
140,88ed1552809f81e2ec8b04c8874443abf14e6f8e,7.259017659415459e-05,8.802118076522264e-05,9.41839881148959e-05
141,e695dd02a5c3c9cb0ebea8eebc72915af9deebdf,7.261451721812288e-05,8.76355521951712e-05,9.445731887932528e-05
142,57adb4bb6a8eb46fed597d4a781e47bcb86ebe11,7.213815269584687e-05,8.630942020024503e-05,9.396804923822811e-05
143,5165c654dbb2b08e8a38ac437ab35611726bf26b,7.313478118215768e-05,8.824193895223641e-05,9.557407942007887e-05
144,d19c664c70a3bcdd728a2a78bfe424491bdf2fc0,7.34287454752914e-05,8.882375141559554e-05,9.549474555321715e-05
145,b93b67ca5c208dbb8d0d0cfd640dd6125dba96a1,7.242386442121883e-05,8.628624813192017e-05,9.335437116082296e-05
146,47a918f644da4ed3947ee2f797c790027041f29b,7.353619533918195e-05,8.722335161244283e-05,9.459047876776029e-05
147,565fe77f9ed8ed5720b42ddc3dc30947a1f3e9ae,7.352319783899639e-05,8.809651710001417e-05,9.576106888496062e-05
148,24d368a809827cd2cd787a470a65b4a7cd721d10,7.167392820855112e-05,8.669553696358156e-05,9.337327758635371e-05
149,48896f5ef84e1b1f89c37ab85ed256c4c68796b6,7.297623669728638e-05,8.753463325481261e-05,9.435758741249231e-05
150,e6b8b19ee832ae89289721301a4f5afcd454ec4f,7.287119670460622e-05,8.79916268950481e-05,9.443469476416583e-05
151,d5a3e2747f08da24ffb8b889daacc47890b72c5c,7.198830073489653e-05,8.563162578690436e-05,9.389783125528592e-05
152,86fe6658e8ae9dc70825df110d444e3780ad1ad8,7.19716539606452e-05,8.619786240160465e-05,9.351571125155392e-05
153,88eda2f2f430e2f3b7e580fe38ac31e4c5fac942,7.302918393785755e-05,8.720193985819577e-05,9.418346761333303e-05
154,7f1cef6b4700c4df135abbeb446458ee468d3d98,7.281060408179959e-05,8.696329692848087e-05,9.509847472491097e-05
155,73157efcd17da95ce984d1595ac4907233b9dbf5,7.325277358570413e-05,8.80948453384444e-05,9.49198369529437e-05
156,81829432b3a00ae8ebe46e53d181810b462f0024,7.210370840887164e-05,8.628180068803997e-05,9.414167451279716e-05
157,2dbfb458fa3e96203f93118a9d142a6bedca9271,7.226575853685473e-05,8.570767659693956e-05,9.374164452791706e-05
158,3f6bb2073418e0ea0d88398e1848e2aa3f1b53eb,7.317255441749456e-05,8.761866751020072e-05,9.521209973503243e-05
159,cf1306a842d7b1064270bd06951a485121e60816,7.435887431104978e-05,8.792749973301723e-05,9.459550858067334e-05
160,9ebd2bfa64eab788d529af7404f85dc3a58ff411,7.415067413699274e-05,9.054702427238227e-05,9.532268582419916e-05
161,9b10c12e9d173d8b67c50e97e6998dbc57a549d4,7.330325132098374e-05,8.846236362068121e-05,9.521744954823092e-05
162,225c3360721ba515de88a1e191ede58e8b95593d,7.370311424084421e-05,8.694978990411806e-05,9.425408360817709e-05
163,923e77abdbc22c0ee5816086a334617bf7935f1c,7.211791107813453e-05,8.611868214493076e-05,9.349017396322951e-05
164,07a97601175f44ecda357514c0b91ea5139fb04e,7.229075467966448e-05,8.636045235870105e-05,9.365933504694503e-05
165,23e42e91052df51b55719b7c6759d3480b295cc9,7.444030611592086e-05,8.857349984440184e-05,9.592765921049497e-05
166,c20f08accae9d2b2bafde2265d7d30b73b059035,7.234302833431254e-05,8.636481511676985e-05,9.386588565327904e-05
167,789b21719fe89a3b38cae5a8800a4c0c3886a0f0,7.238180221368869e-05,8.752721834987882e-05,9.427534239289682e-05
168,2eed8784d5946e420500bf87f9af305d87aaa055,7.277017459273339e-05,8.678099989230114e-05,9.436823219861375e-05
169,590201aa6ef313f9d34fa4136d6f0b3b3c36e951,7.21294747431152e-05,8.621791775728906e-05,9.350668377250679e-05
170,291ac7f21e59440d249d0afaed3213a79cf70535,7.265736194734542e-05,8.72579234231624e-05,9.428559078965798e-05
171,9e37e585cc86ff6dc821d0566baacc137cb16343,7.235629328836997e-05,8.66119923993824e-05,9.386204106132847e-05
172,2378c3c987c479cca27470d3d66b5d50e91ad673,7.307827753958686e-05,8.930708092402635e-05,9.464368624381782e-05
173,2a267e6a49ed68da01761c92deb7c90be207660d,7.298293260969971e-05,8.716473363523113e-05,9.507171555676243e-05
174,18af0e10878fe49a893fd576317dabd424c7ca16,7.292974912962376e-05,8.775031141516182e-05,9.457441239256012e-05
175,86472322736260e7c2fb2ef72e7d01925adc9de0,7.427977137528099e-05,9.06493535942652e-05,9.47951635515148e-05
176,c954144b7682014428d547e7cbbcc154a8cc5fa0,7.411628505405114e-05,8.834266775577772e-05,9.595083750107072e-05
177,20d5999e2f01c32876368b97797047c3adc536bd,7.504006660181201e-05,8.953169030560687e-05,9.445891800251874e-05
178,d3d594039815cbdae8e9afd281d629d0ee266b84,7.230940040521669e-05,8.748995230322884e-05,9.424762784942124e-05
179,0cefa592833151266d3e0fc2f258685280b0713b,7.324767198988656e-05,8.741342800579244e-05,9.48512630367821e-05
180,328135c3a355baed063a1ccbb224c9dc1b71a464,7.251151618641495e-05,8.791038331377212e-05,9.419571623698739e-05
181,156cd054e007b05d4ac4829e10a369d19dd2b0b1,7.32915864015619e-05,8.794839675651818e-05,9.478492977882712e-05
182,822e00b9b87f8ce41ccf8112bf4105ebd1657f83,7.335483381638722e-05,8.704950957278895e-05,9.439427074629906e-05
183,aeb23741b1186e6ae525c4dd7f46ce9e1378e670,7.355597956726949e-05,8.683165182329474e-05,9.455956510953175e-05
184,4afd82d8dd2c1ef48c62bdf875a194e407f2d2d3,7.261891073236863e-05,8.746917450391665e-05,9.461050883920725e-05
185,2866c83df6f080393f9fe2110039d1ca272232fc,7.285469449156483e-05,8.722857549606312e-05,9.499138475141741e-05
186,f0171ba7643060cf7cf05a27e24ce66f09d5a9e9,7.282974198460579e-05,8.707372621903497e-05,9.433526453400447e-05
187,bb6b86e2afe88b371badfcefe298945002e47006,7.285900420240507e-05,8.733540667387528e-05,9.475406047634104e-05
188,07a54df60c6012da3b02a248c65cba9688681109,7.314086891710759e-05,8.700802975250938e-05,9.478714782744645e-05
189,588a517b68d9f273b607622dc854b1b3d014ac58,7.448259404756957e-05,9.342984677377072e-05,9.688406505367973e-05
190,a34cfc9cff3886ae770cb0a2d527498d60ab24fa,7.312730730821688e-05,8.70717572033163e-05,9.433877046320063e-05
191,d4c08f977ff7ec0bb7e043d9657b8c0747efc169,7.279214883424543e-05,8.69194439972841e-05,9.443330932562509e-05
192,4c6f0f88df24180bde7475030e3f40680a150e57,7.316573748002516e-05,8.776481641925931e-05,9.45816647784769e-05
193,a72b89c7c2e30f5df5cf27f68b6afd45361934fd,7.28429263870188e-05,8.643757657057817e-05,9.433975951238112e-05
194,18da0ef0480920c6256627ed91469a40997ba4f5,7.258688612222272e-05,8.69603001422459e-05,9.455546863715758e-05
195,9af9a963b9b154dbc958f05480dfdee6a2965292,7.284042115012805e-05,8.897751667386581e-05,9.557878991111744e-05
196,dbc4f5d3fff330a842576427674ee4fc5de0164d,7.29005433769034e-05,8.697527056162963e-05,9.452462896766249e-05
197,8eb6424128b4be16bab4115f9d172b32c397972d,7.38385070518062e-05,8.891059894908647e-05,9.522409897974945e-05
198,eb2c75189c9814dd463e0019419360b860d59ec1,7.552375098237315e-05,9.22780169734383e-05,9.687485034800758e-05
199,820a439494aa8c5a199edadd6bf38af400f67caa,7.393916493794261e-05,8.773975158956918e-05,9.508843703026122e-05
200,4ccfbe69b7a8c511d262a9759e576bb87ec119cc,7.320384375398626e-05,8.699689586196215e-05,9.464678616255274e-05
201,a5aae4f4cd852b64f5f36e8c225895b3a2113c48,7.336531495172026e-05,8.721231887513985e-05,9.502615483308381e-05
202,99cf84aed1751d4707f6f0c2cb9fcfb460f56ea7,7.264317323764165e-05,8.691326647456134e-05,9.421962852135669e-05
203,dc11e03f11b9354a84db0848e7ddc277ab779b68,7.32314121607389e-05,8.720991804768316e-05,9.506280237639492e-05
204,b4718373f5412ea0d52ecbe2a3f9bbed824953a0,7.32291121715428e-05,8.787532637188257e-05,9.528888304802504e-05
205,b9dd2be0108cb312b4c34239a1dc8d24ef3a05a9,7.353180663147629e-05,8.80599572238597e-05,9.529334704645655e-05
206,aebaa8d2dbff7af620a2fca3b5ca9fbb08d4c60c,7.297856039398869e-05,8.846278546652833e-05,9.452099219149302e-05
207,2ce4ab4063457f558e5aab1051aedc68ea17eb25,7.266935817397281e-05,8.801924309036771e-05,9.421065203414476e-05
208,7b0a764fee6e1614f3249e9082d8c4acf1dc62d5,7.346055998995498e-05,8.753604786701439e-05,9.495129554786466e-05
209,bb76bff17f86e468ca9fbc5071d95782dc932c10,7.195856213863743e-05,8.632084354758262e-05,9.379422769319912e-05
210,8fadcf13ddbbce596d008e206bf3127cfc379377,7.21809733659029e-05,8.725880029340905e-05,9.400084468512987e-05
211,fb27bd593222f42b4dad5286dcb9be4b74f34273,7.349538504327304e-05,8.751673446891229e-05,9.529479059644721e-05
212,bd178b3836e62064bd894a8a2b4c9f0ea71452ac,7.508612763719494e-05,9.064632275503529e-05,9.773131883279844e-05
213,136185cee387e0e3638abf38b4faf9b0f0cfadd7,7.30854765380789e-05,8.682331744187731e-05,9.488990445705978e-05
214,76e80b35bcf279f7837b999cc8c7d6dd2d0a3402,7.269362298150857e-05,8.724629878997803e-05,9.402979842641136e-05
215,32f1359fc2d11014b240dee2270acea1784a34bb,7.306930965325176e-05,8.804250576692383e-05,9.472451426766136e-05
216,854f95a25d702bcc3b1373defa9ba70de9ce32b8,7.252123569382118e-05,8.77795175241291e-05,9.436890260021911e-05
217,9bbb13b81d842dafe8ea4e03dff9b9b6c021fd71,7.282347884029149e-05,8.734053651976392e-05,9.425967346784496e-05
218,ac26202be0fee25871845e2fb479bf0b09be2b3e,7.244584224624744e-05,8.808199556604508e-05,9.380088741929571e-05
219,04934769d5d667404dd311256632618a13625e91,7.311889832537318e-05,8.777945446289652e-05,9.47999640960585e-05
220,6c44128939d0bcf60bc1b89a5c761b2ecabfdd3c,7.416998657087484e-05,8.837247944690964e-05,9.550613520497626e-05
221,84626f2cdf1e14fcd5acfad5169afbe6830a0bed,7.352422973191415e-05,8.845960009631104e-05,9.571182626214894e-05
222,395b754902c6a31ee34d4a985bf612d712c25b08,7.269859313964843e-05,8.696948776279039e-05,9.415152267175765e-05
223,0645461254a2110438b6df63ef193c1138c306ec,7.338460609816866e-05,8.761022065773728e-05,9.470820977267894e-05
