,hash,type-int16,type-float16,type-int32,type-float32,type-int64,type-float64,type-complex64,type-longfloat,type-complex128,type-complex256
67,ab37e1b29214bbfbe1fed28db68661160ca4acb6,5.492173449167329e-06,5.551184746820922e-06,5.5323549504600355e-06,5.663263140848541e-06,5.491533244454488e-06,5.679185767978785e-06,6.1182123873680225e-06,5.770683671910057e-06,6.3132094331277594e-06,6.2809297532746285e-06
68,a41d513df0bc100e36973d634b95ba86f710a508,5.5220149182205495e-06,5.663586678935508e-06,5.5309611915882114e-06,5.632111835207415e-06,5.519290268046018e-06,5.636020289169802e-06,6.1506733092159145e-06,5.740645096821267e-06,6.170231452425654e-06,6.290508078489893e-06
69,a87ee593c3f5da5dcb42a8033ecbab0f0c9b7903,5.150842645489578e-06,5.2512417064060135e-06,5.188812686681987e-06,5.243065848402628e-06,5.171776008639871e-06,5.393070337544109e-06,5.723196600305559e-06,5.440690419646596e-06,5.816455655934158e-06,6.097543790988694e-06
70,942add94ed3bbe479c2e6f5ca8e2a8a6d4ca4831,5.192893012514654e-06,5.27325680995562e-06,5.154903774656594e-06,5.268848164207605e-06,5.2106807366485125e-06,5.356312354684934e-06,5.57512727149032e-06,5.45280600280259e-06,5.86238325027972e-06,6.013669163777351e-06
71,3cf4c289067b6df2ddf019eed3c9f73946d960a2,5.149829755254993e-06,5.267518757702805e-06,5.154456307291701e-06,5.2817723478741504e-06,5.165442636108028e-06,5.39005053568251e-06,5.742055149994133e-06,5.41839102712012e-06,5.923129488451566e-06,6.174288609906502e-06
72,6e3be61d6113e63a1d1be54e6c8341760ded5842,5.269414574671276e-06,5.328101746214721e-06,5.236416643594573e-06,5.557533994222143e-06,5.45256373958398e-06,5.555404768848236e-06,6.0574810918981e-06,5.574179491404041e-06,6.07880590860203e-06,6.373526008696642e-06
73,9298eeb4f6c73ca1259f627860abe98b63f89da4,5.173613146697246e-06,5.339279141480802e-06,5.201055299515692e-06,5.2994131210457975e-06,5.209527890130136e-06,5.4073730612203765e-06,5.816192044274473e-06,5.522426371309128e-06,5.975032621906696e-06,6.2636133581039115e-06
74,4771e3f30f53c33dd9e27eb9dcbe2b938a38e9ae,5.570614588594883e-06,5.611146598006242e-06,5.570117439230182e-06,5.5964069750440626e-06,5.574008782967827e-06,5.730086901482957e-06,5.959076414391455e-06,5.806230266040903e-06,6.119328270250884e-06,6.4000578579490655e-06
75,4317dadcf0758a287d3a0a2902d6064913b49b0f,5.4893943008409085e-06,5.538699638058707e-06,5.456414493851195e-06,5.460606680770498e-06,5.48279574779313e-06,5.526662589337141e-06,6.143461755463774e-06,5.714615431149323e-06,6.3509134290647726e-06,6.460072817200504e-06
76,e641d8b35484d786f399e8cd9349b2a6c09269d1,5.351149283924862e-06,5.4367419521376205e-06,5.368269365454094e-06,5.45047926192982e-06,5.3674382471695514e-06,5.5157810426977e-06,5.959868746104946e-06,5.596320324752355e-06,6.12416634692014e-06,6.261069776503731e-06
77,2ccfd794011ece560ba4bbeca6f9171176428a77,5.221007638923112e-06,5.365217080176368e-06,5.292781189872096e-06,5.3136911312187155e-06,5.209996731251238e-06,5.3724317198119505e-06,5.775524379082351e-06,5.621958365886218e-06,5.827090450405819e-06,6.19023032375896e-06
78,245525514ed55258521ed0cfb2a1b00bad85aadb,5.317145114034603e-06,5.448815259528598e-06,5.38059360841599e-06,5.358460622679705e-06,5.397979737572939e-06,5.583375927106645e-06,5.795350283526014e-06,5.696508175508428e-06,6.013832650451411e-06,6.196459603066055e-06
79,d0be29809a4c526d30afdb998bd6d0110b657dad,5.2895436510880245e-06,5.409438666459677e-06,5.314659703248655e-06,5.34006467347859e-06,5.408194269577082e-06,5.545754423314105e-06,5.8684548990541455e-06,5.7005853622729286e-06,6.021858574090611e-06,6.289059801809513e-06
80,c3cd5414426b0e61c331671a69a58103dabacf5b,5.6508460463328676e-06,5.751094603882029e-06,5.6455696688706096e-06,5.729773774711808e-06,5.646761734914335e-06,5.954288629026747e-06,6.2730428355012076e-06,5.934905053016199e-06,6.400743037087025e-06,6.665398847240552e-06
81,f7268a392b55430e968f67c51ed71799d4b02c2c,5.332917880045636e-06,5.222790347165372e-06,5.301431596686798e-06,5.414395467976148e-06,5.234395821096804e-06,5.610288154584756e-06,5.838689764178721e-06,5.491131956396719e-06,6.10598742953498e-06,6.159557402549479e-06
82,777894c478153272a8a5ff37f3199c6e2800e5d4,5.41884272030113e-06,5.290119389909974e-06,5.4033600871551065e-06,5.418417061661388e-06,5.347016880129384e-06,5.657198279323573e-06,5.824866400842361e-06,5.510688595547229e-06,6.239033316221479e-06,6.170625217459146e-06
83,190dab07e0b88abafab2b6687d53a0c55b7a5b59,5.3675816410308725e-06,5.398371978165555e-06,5.393315725035943e-06,5.5595977283653595e-06,5.453018954990503e-06,5.563252990457349e-06,5.95920650464645e-06,5.649612209847058e-06,5.905510073697952e-06,6.119072959945467e-06
84,5925773e51fc427ba5d5dca9e72f5e28a6e7ade5,5.514425039666915e-06,5.50059813888609e-06,5.610154997136681e-06,5.592749027721107e-06,5.51585998831068e-06,5.623447567530953e-06,6.187076797110733e-06,5.855229552760678e-06,6.187184531508497e-06,6.418007802697782e-06
85,ded4fa6a0246e963a9fe2066c882d81981be906b,5.432751559259886e-06,5.336821804084389e-06,5.4654567257354135e-06,5.498078098386181e-06,5.32509940789967e-06,5.514378811125195e-06,6.025174883663231e-06,5.708017949875868e-06,6.000100131194782e-06,6.4064244972957445e-06
86,7abe543492fe1741cecf574885dcf0bba36f7057,5.191363031464914e-06,5.247772556094744e-06,5.274101796502823e-06,5.382760345067078e-06,5.19484801450855e-06,5.517172751890089e-06,5.856452073696685e-06,5.604801917520631e-06,5.950408772313633e-06,6.243585999070179e-06
87,3e8a54175b5b39700ddff4729f9764a5f789a445,5.5151847356618355e-06,5.558790082717647e-06,5.55797870787881e-06,5.7048923218080514e-06,5.552883424358532e-06,5.749915035883501e-06,6.187390630407553e-06,5.978288941461184e-06,6.243865054470374e-06,6.713943143122115e-06
88,084c1dc7524016a59248b811270e8e4d210b7c1d,5.2802781392300775e-06,5.369520940274777e-06,5.333147709623825e-06,5.452351142758409e-06,5.279727876761428e-06,5.523016689423944e-06,5.962489900348354e-06,5.806622272213431e-06,6.191210909261578e-06,6.568401325654426e-06
89,d1add332f833a52baa69bba7f8d378e9dec37343,5.608123347572192e-06,5.371358165182941e-06,5.394662292830786e-06,5.665318684436935e-06,5.365758130196058e-06,5.620303937452443e-06,6.044399097130037e-06,5.767891209011209e-06,6.076148523440485e-06,6.205334792431209e-06
90,8bcf6bc30f33a6a36aea0eee2c72f06516b4b6bb,5.337422001449501e-06,5.297338544201057e-06,5.472133590107113e-06,5.6211668381860845e-06,5.338956683749434e-06,5.47407858940404e-06,6.084971946340038e-06,5.581101697381908e-06,6.126700434321487e-06,6.399056446928507e-06
91,1c8efa16b296258e059a334e27e68428cf3cb48b,5.327482767825131e-06,5.319351476632695e-06,5.338858866492063e-06,5.46914110842894e-06,5.301515724352394e-06,5.519701961687224e-06,6.045185189625254e-06,5.5614709437115875e-06,5.967563805009784e-06,6.210650023210603e-06
92,2c2291136aca50b58cd7c09b29a25490c89c9b8a,5.67496539605275e-06,5.688130153918738e-06,5.7798402140111475e-06,5.866313240658632e-06,5.86280065051467e-06,5.7533095603983964e-06,6.32188084109615e-06,5.862547732656301e-06,6.259109117454041e-06,6.414293462669492e-06
93,996e6419e44668a6daa28f58efcc0d2c07b3a9da,5.441287799881447e-06,5.415240975150251e-06,5.540536773024184e-06,5.635398556778515e-06,5.554294636894396e-06,5.568679737006817e-06,6.1188562115702425e-06,5.568858069422072e-06,6.060611031945396e-06,6.302800748077339e-06
94,86fcce61c9cddbc354ba67b2f818670f5822c688,5.48931015921224e-06,5.5829436834450545e-06,5.577616741988126e-06,5.759130906578339e-06,5.5767203979968295e-06,5.717980866700612e-06,6.165499931999615e-06,5.685333025896119e-06,6.126175603848586e-06,6.339591839965784e-06
95,90177d698c61b9550e1e3033dd041e91f8e3c6c4,5.50677696916332e-06,5.401996970737192e-06,5.626685549281017e-06,5.594480312344013e-06,5.5982010644934785e-06,5.54603671754475e-06,6.063278994747082e-06,5.578773954276289e-06,6.173811926720975e-06,6.067478097975255e-06
96,18a6e3e505ee416ddfc617f3e9afdff5a031c2c2,5.440414915785759e-06,5.424342285261503e-06,5.6030523746338e-06,5.551002097696911e-06,5.524797504016709e-06,5.739659698567767e-06,5.990015727926909e-06,5.617274581331067e-06,6.1464514015784224e-06,6.208430076847409e-06
