,hash,dtype-<class 'numpy.int8'>,dtype-<class 'numpy.uint8'>,dtype-<class 'numpy.int16'>,dtype-<class 'numpy.uint16'>,dtype-<class 'numpy.int32'>,dtype-<class 'numpy.uint32'>,dtype-<class 'numpy.int64'> (0),dtype-<class 'numpy.uint64'>,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>,dtype-<class 'numpy.int64'> (1)
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,,,,,,,,,1.4971104984185476e-05,2.526308892603413e-05,
20,ade91ea2f28284668fbf78971538ac4827d653b8,,,,,,,,,1.5536296799868826e-05,2.5670217879334413e-05,
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,,,,,,,,,1.5106402336990659e-05,2.5358073485605645e-05,
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,,,,,,,,,1.5535040888327364e-05,2.5567769492418855e-05,
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,,,,,,,,,1.5276943823470463e-05,2.592469976853432e-05,
24,aab7993af0f6f3b9ac0d76952933b19163d65496,,,,,,,,,1.4642975683190643e-05,2.5310134265897364e-05,
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,,,,,,,,,1.4907686921546562e-05,2.5675471696781902e-05,
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,,,,,,,,,1.4851387499624657e-05,2.5424003417190927e-05,
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,,,,,,,,,1.539339139466128e-05,2.6266115199570205e-05,
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,,,,,,,,,1.4987425330827234e-05,2.5589310525390512e-05,
29,d9347181d825d9426e783cfeafee304735bd25aa,,,,,,,,,1.5222958568352787e-05,2.532708144952125e-05,
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,,,,,,,,,1.5138181685676306e-05,2.5865396810666926e-05,
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,,,,,,,,,1.8393283071159423e-05,2.9378315632546313e-05,
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,,,,,,,,,1.553408320736971e-05,2.5695592726984153e-05,
33,deb4be85025088553d80d6637dbc17d7f8101f41,,,,,,,,,1.5188636862247586e-05,2.5998968595929033e-05,
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,,,,,,,,,1.5442107795037543e-05,2.5431240256449844e-05,
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,,,,,,,,,1.5880787661021852e-05,2.6119870181691323e-05,
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,,,,,,,,,1.5572410805188145e-05,2.578394029947433e-05,
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,,,,,,,,,1.5428390866411207e-05,2.5801691199554697e-05,
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,,,,,,,,,1.5478388894019902e-05,2.5913237604441694e-05,
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,,,,,,,,,2.301943356535964e-05,3.460493979272513e-05,
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,,,,,,,,,1.580777518998451e-05,2.6302193514488688e-05,
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,,,,,,,,,1.5421302547028148e-05,2.5851011215714955e-05,
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,,,,,,,,,1.655460527282419e-05,2.6403505128259077e-05,
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,,,,,,,,,1.5641428769204232e-05,2.6253349894429972e-05,
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,,,,,,,,,1.53037876357716e-05,2.575301745731704e-05,
45,71555c48be7f07833bd540dacb50deb8069b551f,,,,,,,,,1.5371146968611742e-05,2.5665982953672707e-05,
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,,,,,,,,,1.644717148581815e-05,2.716892694770558e-05,
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,,,,,,,,,1.6757918065460184e-05,2.761458157405478e-05,
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,,,,,,,,,1.7236420243105027e-05,2.77893086892275e-05,
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,,,,,,,,,1.2255197840274466e-05,1.884108319283784e-05,
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,,,,,,,,,1.2586986615912921e-05,1.8789553819360196e-05,
51,fca7a15f30776ebce9e6814eb927e837f567a518,,,,,,,,,1.2657690678974592e-05,1.8693347267429868e-05,
52,26311ed7bf80e02c827189e80084602d72e4f284,,,,,,,,,1.1902508110349142e-05,1.8528496433375984e-05,
53,b5e01bcb668da0413170a886c258e00d2540e752,,,,,,,,,1.2890753472068656e-05,1.8708056884010348e-05,
54,ab30683fe1277a7fd471be63975a02ed8d766f94,,,,,,,,,1.2491890560745055e-05,1.9358155390768337e-05,
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,,,,,,,,,1.2318696928591646e-05,1.8693543124170718e-05,
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,,,,,,,,,1.2404543720818733e-05,1.8455368466566685e-05,
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,,,,,,,,,1.983994252109402e-05,2.717697766264866e-05,
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,,,,,,,,,1.220697794367482e-05,1.8901036493352744e-05,
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,,,,,,,,,1.246117301217999e-05,1.8577228735741958e-05,
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,,,,,,,,,1.2612677195830423e-05,1.9088273429077e-05,
61,85d64e375f53f6028519d3aaad0b421934dcbe24,,,,,,,,,1.3387050331087807e-05,1.9685057474095536e-05,
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,,,,,,,,,1.471309212000838e-05,2.1239031128712625e-05,
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,,,,,,,,,1.453571560287333e-05,2.136610677724922e-05,
64,06da877ceae914a875bd1a55cd8e271332358803,,,,,,,,,1.5062803755739955e-05,2.1332170059828583e-05,
65,8529dfaaec65248420faffe095bac03c23881735,,,,,,,,,1.437075344474278e-05,2.1254318180397587e-05,
66,171a3e5811e43643788c20075be9ba52efb83b81,,,,,,,,,1.4240754417830496e-05,2.110578034770485e-05,
67,5bf9ab98edd254dee1162d6f1863053e040cf828,,,,,,,,,1.5229194951895167e-05,2.13914885640792e-05,
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,,,,,,,,,1.5341810907938692e-05,2.1245196286656665e-05,
69,37a1ad069a800f5ef98286f25fb3fb632375168d,,,,,,,,,1.5439916085309755e-05,2.1610415039674535e-05,
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,,,,,,,,,1.8272503250234688e-05,2.584502511705399e-05,
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,,,,,,,,,1.652644971884733e-05,2.4093124200651745e-05,
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,,,,,,,,,1.5007899552044379e-05,2.2132290455732973e-05,
73,53adf81bc503d749b13160a27e49160c5bbe48d7,,,,,,,,,1.5254947024234335e-05,2.183195364302625e-05,
74,49e00940a82f9590d774539cd188b634c29fc39f,,,,,,,,,1.547777027480078e-05,2.228658638152292e-05,
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,,,,,,,,,1.5136215366156124e-05,2.19390115239882e-05,
76,ae88e02a48c4744afd22c63be388870037f3c84c,,,,,,,,,1.5055298644182511e-05,2.2381465369029155e-05,
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,,,,,,,,,1.548697361020526e-05,2.2094850824088763e-05,
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,,,,,,,,,1.497591835420419e-05,2.1214884614332382e-05,
79,a5e5e51187d4476841503ce816924ea99936dba0,,,,,,,,,1.575679696984342e-05,2.290665106169825e-05,
80,b69cf68a24cffea0a884a102da1797755de8f022,,,,,,,,,1.4816552934117579e-05,2.1844607003612748e-05,
81,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,,,,,,,,,1.5306227463260655e-05,2.196138407197718e-05,
82,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,,,,,,,,,1.5549479224588502e-05,2.196490079919688e-05,
83,0ce156413feb21a4f2a8eae3b1cd954d04240edd,,,,,,,,,1.553637620314323e-05,2.2265406583068545e-05,
84,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,,,,,,,,,1.574961327278918e-05,2.1942517930797237e-05,
85,a6b4b2bdd6baf2afde27284097426e93912452e9,,,,,,,,,1.5155911302575888e-05,2.1682689618760768e-05,
86,c8a5ff07e5bda47eab870671634b107da5ab7934,,,,,,,,,1.4680415873833253e-05,2.124175667254545e-05,
87,fafd123410f1ad5c47341c66d8ea4cf541165e77,,,,,,,,,1.51265542344345e-05,2.1986050865741685e-05,
88,9765987c2ade250c82bfeaba49d1f9301211d63a,,,,,,,,,1.5962329866129085e-05,2.2483406763087976e-05,
89,dbf37449935bced333a3999afa860aaf304ab1a1,,,,,,,,,1.57892787296954e-05,2.2178590722521016e-05,
90,5e84ac2bf2085d438da2d0dae5d370c4389bbdca,,,,,,,,,1.5295610677523532e-05,2.2129977244644183e-05,
91,c70bff83e452c9b76b7f5de2e6811b800d4f72cf,,,,,,,,,1.543057167651594e-05,2.2112095580479388e-05,
92,b4fd7a79bc55f17f301d219492528e6f5f40c6f0,,,,,,,,,1.5267054865411478e-05,2.1828541313994705e-05,
93,0311c93c8c43cd913303c529673d69575901475e,,,,,,,,,1.5526452133652573e-05,2.191605063484213e-05,
94,adf50b93d76fa55d03ccbc4910602cda23b32c7d,,,,,,,,,1.6158528850172405e-05,2.203845130043384e-05,
95,64619c55896dad1927afe78c0702a58abf0d038f,,,,,,,,,1.5657163478249986e-05,2.21946855967309e-05,
96,eaa59b4f04a0c75091e332afa95a304eddcd93ab,,,,,,,,,1.6185889099977274e-05,2.2647837912173648e-05,
97,2810becf98e20bfe2bf99311c5f4f3e150d12d09,,,,,,,,,1.568890222949339e-05,2.2123866503993752e-05,
98,d34b9ead10e28e3a0a62d642a16efdae2030ed76,,,,,,,,,1.5219971091065506e-05,2.1579794944182934e-05,
99,0bd548e287b9e2fd0126f64d8be01a812e3c6a48,,,,,,,,,1.5180239640446637e-05,2.2384886445555215e-05,
100,4cba2d91e1546872d29af6b25ad35947f27e03ac,,,,,,,,,1.5534525807721145e-05,2.2355019775725496e-05,
101,97f9fcb599fec377f35be647afdc2d5c2c6ba1f9,,,,,,,,,1.4903310449332782e-05,2.12221956087066e-05,
102,67c68b88e4120a84ec516725e322265446fc50e6,,,,,,,,,1.6119347230269547e-05,2.2489668865786577e-05,
103,551773f27ccc955ce24d15eae84eed924250c573,,,,,,,,,1.544321398960215e-05,2.2106163556790214e-05,
104,196d633cb19274ddffb4ba42928126fd15e3282d,,,,,,,,,1.5752240776633604e-05,2.2210672316251424e-05,
105,1af65ee2225a011b39a9cceac306328be3737aa2,,,,,,,,,1.5640981923652827e-05,2.244156510275153e-05,
106,b4d2295bb5ba3c866553c1d7c10938f7f00c3286,,,,,,,,,1.5147989417644256e-05,2.1932558350575467e-05,
107,69898992b339e4614780f626ed07c4244a08648b,,,,,,,,,1.5479285834727596e-05,2.2246187510308885e-05,
108,2d43a901ea6b16ff5bf1766177f16cec4eedfe0c,,,,,,,,,1.5882742118792255e-05,2.2158563512681427e-05,
109,fa45695b787070275696e979eb9f476ef3afc5e6,,,,,,,,,1.585529831986907e-05,2.155178278062485e-05,
110,6511a143a0bfd2be89799a7db2e9363eba5e7450,,,,,,,,,1.5162765675981688e-05,2.2574981415959267e-05,
111,529c61bdf69356b4a428d48bb5bc72c2417ed0cf,,,,,,,,,1.507719767087189e-05,2.209100418946044e-05,
112,97d2db483fc0ffd46f38d0e1c39d5fc001e33197,,,,,,,,,1.574785938852431e-05,2.2135946343609678e-05,
113,5bf6d68e7241498556ee1b28fc146c1c21fbb5e4,,,,,,,,,1.574710914336438e-05,2.2352601473148054e-05,
114,e4e0ab8e5ba9cdf17f9bd2c3c9e06e3d12030022,,,,,,,,,1.5498540273660587e-05,2.2132837745760167e-05,
115,a7401aee4d6d465977760e9e4b16f793d60f4ee4,,,,,,,,,1.6144942995482888e-05,2.223179631064174e-05,
116,32b3f82e4862d85c5aebba2b2b82a931038cd103,,,,,,,,,1.5105587816263694e-05,2.2176173339371542e-05,
117,4cd6e4b336fbc68d88c0e9bc45a435ce7b721f1f,,,,,,,,,1.5968785556281974e-05,2.2558683587103775e-05,
118,53ea3a9dd802c13dc6930504d4a896bba8287cb0,,,,,,,,,1.5634467608218354e-05,2.2051836558547755e-05,
119,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,,,,,,,,,1.601874709547478e-05,2.2345906978659714e-05,
120,bbe2cca1925873dea538674b96b53b5cef0a148a,,,,,,,,,1.530887964036495e-05,2.2058600839036203e-05,
121,f4703789ee8181fb6a71f4250dc8316e81de7f78,,,,,,,,,1.5831396818819074e-05,2.2598139891455034e-05,
122,54811204a63c2606e89c4f053c4b9a7215207079,,,,,,,,,1.5589767482094413e-05,2.2401756692904222e-05,
123,60f9c616aa12800e27baef1db0f964cd9da6623f,,,,,,,,,1.5661851967209415e-05,2.246522409324017e-05,
124,651fb50e07a8e11d31bed9c202823da2ce558c58,,,,,,,,,1.5572986101188165e-05,2.2390134593782328e-05,
125,72e8904d1074c2eb02558c017880b9a8b3e017db,,,,,,,,,1.566839764696838e-05,2.1897367541449238e-05,
126,459991afcddfce6fbbae3fa83467fe607f2de7d0,,,,,,,,,1.61778628215873e-05,2.2331876173677804e-05,
127,263b293d9caf8f54183509275a853de9b8d8839f,,,,,,,,,1.6420470802978114e-05,2.3404611253949862e-05,
128,3fbc84a5662ffd985a071b0bbdcd59e655041ad3,,,,,,,,,1.5883694419454926e-05,2.2247297647758626e-05,
129,db866874ccb8c8c814df57eb1edca4fd05eb1753,,,,,,,,,1.5604911943741938e-05,2.2360802023220307e-05,
130,f7cb42d52f121656b0a96ad5a9bc5c44506d2cce,,,,,,,,,1.5772829370770873e-05,2.188751291807579e-05,
131,f1d0378d3735aa97a86af3b87b8a9d9ee4575af7,,,,,,,,,1.5504230182935916e-05,2.2109538887232602e-05,
132,6eaf8906c4dccc60592dedd0ec9a7aae0e7db851,,,,,,,,,1.5355926007032394e-05,2.2065744057116355e-05,
133,e3c84a44b68966ab887a3623a0ff57169e508deb,,,,,,,,,1.5683342767206124e-05,2.195881215885766e-05,
134,1f8ce6341159ebb0731c2c262f4576609210d2c8,,,,,,,,,1.579447104761909e-05,2.2730092575374176e-05,
135,f842c487da5096bd3e76a716ca033681981821c7,,,,,,,,,1.5311639167760548e-05,2.2253050465076195e-05,
136,04d8d96285e38f1683960611177b360fb1b9718f,,,,,,,,,1.5207526379237614e-05,2.224333299209877e-05,
137,925f8381009bf63e54984fb4245466f0bef31ab0,,,,,,,,,1.577120281093409e-05,2.2462796199129674e-05,
138,99bcf99750d7da499bf3887e6acf89f025e0b9f2,,,,,,,,,1.5139952957840033e-05,2.2216942255394625e-05,
139,912790315033d8a2b8d525eb36db410a851ca1f4,,,,,,,,,1.560761727285471e-05,2.2566943411911702e-05,
140,b95ba5d22c8e567afb5085f6dcc8aa0e499fe525,,,,,,,,,1.5609682881015446e-05,2.2528161798333573e-05,
141,a8c8b63b70ce3303e56e2e89aefa7c9995cc2443,,,,,,,,,1.6057892200186912e-05,2.255507260102962e-05,
142,02746c9f20b8f491fd2cd40d8807b24ddc6ce26b,,,,,,,,,1.5553984364184238e-05,2.2100047562156614e-05,
143,c970c04cbeb38c80901a02bc573a9333458d4c4a,,,,,,,,,1.5811651016422416e-05,2.2359693816053818e-05,
144,34ab10da8641ec9c98d8241ef94ae1ee0af946e9,,,,,,,,,1.5587246485261453e-05,2.247371118177067e-05,
145,d73991e45e097d2d23732f5a2fcb1c9cf61f69fc,,,,,,,,,1.55798231637825e-05,2.2383427316250254e-05,
146,9c9df9c649361fb651f4b2174e779b3036464ab4,,,,,,,,,1.621549909273286e-05,2.2502615571722907e-05,
147,803386487f14484cfa24af915c24ad75211469e8,,,,,,,,,1.573284806043458e-05,2.237134241710411e-05,
148,274d5d64a989e44e99a9defeaf8fa1b11bda46b4,,,,,,,,,1.623539155292692e-05,2.2437464676599586e-05,
149,459ffe5c008863b58805c9177a85668a3e5fb4f6,,,,,,,,,1.5268083329179457e-05,2.2274801578325563e-05,
150,e31f1fac208882f1255edf346ef10c769b775853,,,,,,,,,1.528299026427924e-05,2.1885908743152852e-05,
151,f34c7c6b0edb8bb3044867d5984dfd607fe9f5b9,,,,,,,,,1.5400778651999975e-05,2.1582126800121785e-05,
152,e4630a2f5273307983b6ddca9b72aa0cf5a65784,,,,,,,,,1.651516025204484e-05,2.274984505894626e-05,
153,3a9588ae8041d611cb1df4be849db88fefc5ea46,,,,,,,,,1.5722770869461383e-05,2.230500942190569e-05,
154,74712a53df240f1661fbced15ae984888fd9afa6,,,,,,,,,1.529440235445827e-05,2.2263223555211615e-05,
155,be92e0099d4926be76ab4ec9ca6db6f2471397d1,,,,,,,,,1.548690280380082e-05,2.1513506840075195e-05,
156,7e9d603664edc756f555fecf8649bf888a46d47c,,,,,,,,,1.57029213634937e-05,2.2420387865190417e-05,
157,02798e4ce39ae7882b19a3fde209472b7411d48a,,,,,,,,,1.5429462655447425e-05,2.2115820379118724e-05,
158,3329d26c5d1d53f7fca1dfe253fdc43e93f0f6aa,,,,,,,,,1.5578174170922865e-05,2.2371391051307536e-05,
159,bc6000da993399284d2afd4fcfa1e4c4fe0d408e,,,,,,,,,1.6003059890876495e-05,2.2377374741567936e-05,
160,c7d83e7412169399586272176d5ad839b568ba57,,,,,,,,,1.586309205564673e-05,2.2761211202405633e-05,
161,8adeca227a39640b0ad4db38ca34a77a0bb50c8f,,,,,,,,,1.575830267099401e-05,2.2485529735853455e-05,
162,9dd6c60bfccea7f78371e1b88f223b93ae69d037,,,,,,,,,1.5466855236465906e-05,2.2224611584082716e-05,
163,48efb02a936da85e395ff29a477765ea3916770d,,,,,,,,,1.613033234776697e-05,2.2666049412424293e-05,
164,3ad444b07ed53cf43d11e755701224a96840de62,,,,,,,,,1.5760259445816574e-05,2.209838658197658e-05,
165,3f5097baec71b4c6b287534cc938a16b1f9fc474,,,,,,,,,1.541291598357961e-05,2.2090898216525443e-05,
166,4cdd3606160de923fb4054cf93f4ea02a356def0,,,,,,,,,1.544593145478178e-05,2.218740040286114e-05,
167,245b73ef38844395c36ce4c1032092c81253d112,,,,,,,,,1.5329554727652636e-05,2.2020704702688804e-05,
168,7b7e7fe4936a0cd8b1278ebc3169463e392a486e,,,,,,,,,1.580856531228196e-05,2.1933583936584092e-05,
169,d2b0d56350ab4ec48a19349a4c05cea0e2603b21,,,,,,,,,1.585734103436832e-05,2.250909138120925e-05,
170,bd263912e11f7f79310c5516fab6bd0a7b7c8eb9,,,,,,,,,1.597930146518218e-05,2.2555956485607812e-05,
171,08690a9e394406562f636f90bcc899430bf3cdee,,,,,,,,,1.5828574344393017e-05,2.2157428812754448e-05,
172,e731e8676118c48770368eb470fed2d77fe82847,,,,,,,,,1.550153369944219e-05,2.185924802233785e-05,
173,f1f1436b853f3855d75667ab4055cce06960fda9,,,,,,,,,1.5550204825929687e-05,2.2406208124581952e-05,
174,bde2119e80d14a21950285f2d872b29506c7b851,,,,,,,,,1.54393456240932e-05,2.2300140151391625e-05,
175,60a1e10c4593736b188b38e7d7c51aefb213af6a,,,,,,,,,1.609588043746788e-05,2.2312302145215307e-05,
176,233c63a56974de22b846ac989cef1fabe45e7296,,,,,,,,,1.573700923306809e-05,2.20724702602802e-05,
177,bbc0a6b7efd4930053976e55b7937ed4606b5a14,,,,,,,,,1.5485987447070086e-05,2.1992689827012663e-05,
178,c6853c7c27bb8352ab498848439d4fee9eb79a33,,,,,,,,,1.6080133169861896e-05,2.2315015462669738e-05,
179,385575faba79b5c857112199206119bf9ac2277f,,,,,,,,,1.6137198949816113e-05,2.2503724903799593e-05,
180,3b294521a7394c2195e6b2980555c6b27258bac9,,,,,,,,,1.553547789160688e-05,2.236361112330615e-05,
181,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,,,,,,,,,1.5760464526280978e-05,2.180534246740643e-05,
182,e552726e3a5ff964a004d46558f534e7a47cab70,,,,,,,,,1.527103849523269e-05,2.191369632196801e-05,
183,64fb290a8cb8fa9201f18015f3de1186e950a137,,,,,,,,,1.5729579249912235e-05,2.2093575152317923e-05,
184,f981a7ff4b02204f215eb089ce77f9a3f3906b1e,,,,,,,,,1.5819278590189402e-05,2.252670602785179e-05,
185,0d2536650ff1b750a9008cfd2893dcc1db58f94f,,,,,,,,,1.5763712095900415e-05,2.2318950797827032e-05,
186,bf37644ca5987f5fabfe72be6da1fcf7a0b6b6a8,,,,,,,,,1.5589329149864668e-05,2.2323295060131286e-05,
187,57f2a6fb79a7aba317f3fb57a0f1e2439ea99481,,,,,,,,,1.604958134200826e-05,2.2438786283479045e-05,
188,a1454867ab910a356588c511700c99ec6bef93b5,,,,,,,,,1.5591716998848166e-05,2.2565894710653003e-05,
189,ffb6f185b5775c612524496e98c8e6240f9bfccd,,,,,,,,,1.5929517244310388e-05,2.2276965063255744e-05,
190,02e6b062027666b22c68d91e280b28f57ee9c2b5,,,,,,,,,1.6136525923179256e-05,2.223485939656243e-05,
191,a2a6d0d24d99703ded59c31b98b259900469762f,,,,,,,,,1.572371771848621e-05,2.274981125469484e-05,
192,ce40769276729d7bde07eb556398a5f47b8ecacf,,,,,,,,,1.6172597968827442e-05,2.2369337066547158e-05,
193,82226d816c67a80ff634fd202c1df32865175232,,,,,,,,,1.5525263734161854e-05,2.2583274012274978e-05,
194,66685909f174c38ebfbf7f733f40bcf7d9e86d48,,,,,,,,,1.662315997681386e-05,2.2853804282176327e-05,
195,015eb5f76e1dd5b38b08bbe8b648fdb34b25e938,,,,,,,,,1.6152177212363426e-05,2.257075797962515e-05,
196,33e1dbee8d9e11a3e96efaae822ff6f3c44e3cef,,,,,,,,,1.5575502281232427e-05,2.2216225741431118e-05,
197,821c53daa1261a6285cb85c106eab25c4d88ea2a,,,,,,,,,1.5826232265681027e-05,2.26757351099076e-05,
198,34d7d395d79f880dc9e156ff83af0cf5844867bf,,,,,,,,,1.6065482723425668e-05,2.24057802532702e-05,
199,6525ed58f1757092d73f33ee8717be2b5988c3e8,,,,,,,,,1.566088116609393e-05,2.2259407097055595e-05,
200,e6d04db287a4421edb3a060fc84d9f8c66718cb5,,,,,,,,,1.5893590152952445e-05,2.2333622157498444e-05,
201,cb107d1ca6ac633702650a21152de7d05d31862a,,,,,,,,,1.6070961585449697e-05,2.264950218005586e-05,
202,0630be4c479f36113e9c3bac50a11d163d2208e4,,,,,,,,,1.5688753806798573e-05,2.2730297815109326e-05,
203,d92693b9c7f36679a7703a72397a2993ab158f88,,,,,,,,,1.6583211712656528e-05,2.263161327353358e-05,
204,058af7581d22d15bc45f24283cbf5374a6a02541,,,,,,,,,1.558013255050281e-05,2.2686633938701188e-05,
205,60945085cfd1abf4e04db461040bc675f1d325c7,,,,,,,,,1.6407477155924294e-05,2.2550633535509616e-05,
206,ed7d967ff37b649a3b5ce8adc51cdf4ec9dd39a3,,,,,,,,,1.6122853229318164e-05,2.2261072586315297e-05,
207,26cff95893d7609b7bcba4b6d374835ad975137c,,,,,,,,,1.570890856690813e-05,2.2498655560752e-05,
208,d49ecd53dbbaa9abdbeae6b5ac0486a2df376566,,,,,,,,,1.5692367514494225e-05,2.2210915721721052e-05,
209,33963bac8b276f2f2a6aa25e80caddbf23d9ff57,,,,,,,,,1.551210734355043e-05,2.2573225464601855e-05,
210,88ed1552809f81e2ec8b04c8874443abf14e6f8e,,,,,,,,,1.6494489242015164e-05,2.2753102609412317e-05,
211,e695dd02a5c3c9cb0ebea8eebc72915af9deebdf,,,,,,,,,1.5153966739598322e-05,2.198839171623891e-05,
212,57adb4bb6a8eb46fed597d4a781e47bcb86ebe11,,,,,,,,,1.579378349802827e-05,2.1846012255091392e-05,
213,5165c654dbb2b08e8a38ac437ab35611726bf26b,,,,,,,,,1.565594010311043e-05,2.2209929573886724e-05,
214,d19c664c70a3bcdd728a2a78bfe424491bdf2fc0,,,,,,,,,1.616357761296503e-05,2.2753150794111814e-05,
215,b93b67ca5c208dbb8d0d0cfd640dd6125dba96a1,,,,,,,,,1.618685251795245e-05,2.267827179391107e-05,
216,47a918f644da4ed3947ee2f797c790027041f29b,,,,,,,,,1.575764566199011e-05,2.2692457211199875e-05,
217,565fe77f9ed8ed5720b42ddc3dc30947a1f3e9ae,,,,,,,,,1.6816914684965576e-05,2.3387509555372802e-05,
218,24d368a809827cd2cd787a470a65b4a7cd721d10,,,,,,,,,1.5692298647261013e-05,2.2103744481541138e-05,
219,48896f5ef84e1b1f89c37ab85ed256c4c68796b6,,,,,,,,,1.5947956287622082e-05,2.299920411266106e-05,
