,hash,ndim-0,ndim-1,ndim-2
93,0311c93c8c43cd913303c529673d69575901475e,1.0123108475992755e-05,1.27749796425605e-05,1.4514913879620717e-05
94,adf50b93d76fa55d03ccbc4910602cda23b32c7d,1.0027208803869757e-05,1.2596517013467895e-05,1.4522562921854717e-05
95,64619c55896dad1927afe78c0702a58abf0d038f,9.856732689182866e-06,1.2616718890563024e-05,1.4228124520583874e-05
96,eaa59b4f04a0c75091e332afa95a304eddcd93ab,9.920319161293182e-06,1.2682052062175006e-05,1.4484281138897568e-05
97,2810becf98e20bfe2bf99311c5f4f3e150d12d09,9.91973898966204e-06,1.2930266623124833e-05,1.4576214388673475e-05
98,d34b9ead10e28e3a0a62d642a16efdae2030ed76,1.0377615147626958e-05,1.3057892809740608e-05,1.4779764379179756e-05
99,0bd548e287b9e2fd0126f64d8be01a812e3c6a48,1.0100593045541279e-05,1.278247958414744e-05,1.4633382383922546e-05
100,4cba2d91e1546872d29af6b25ad35947f27e03ac,9.773185963488438e-06,1.2466014829066339e-05,1.4205523838586722e-05
101,97f9fcb599fec377f35be647afdc2d5c2c6ba1f9,9.815650357102805e-06,1.2540301357052828e-05,1.447725392359615e-05
102,67c68b88e4120a84ec516725e322265446fc50e6,1.0126657943323949e-05,1.3229861169269211e-05,1.537939339025273e-05
103,551773f27ccc955ce24d15eae84eed924250c573,9.99526524388635e-06,1.3126305685724268e-05,1.4923529681410862e-05
104,196d633cb19274ddffb4ba42928126fd15e3282d,1.0305753200027207e-05,1.2991479825002544e-05,1.4781077591694678e-05
105,1af65ee2225a011b39a9cceac306328be3737aa2,1.0127108258024449e-05,1.281567323857393e-05,1.4493578897887155e-05
106,b4d2295bb5ba3c866553c1d7c10938f7f00c3286,9.885617908309891e-06,1.2534422004658185e-05,1.4385392025180227e-05
107,69898992b339e4614780f626ed07c4244a08648b,9.710029169747774e-06,1.2500722581789185e-05,1.43099854278281e-05
108,2d43a901ea6b16ff5bf1766177f16cec4eedfe0c,1.0027383231713268e-05,1.3094366028953612e-05,1.55054763028962e-05
109,fa45695b787070275696e979eb9f476ef3afc5e6,1.0149511235279713e-05,1.2681600734188518e-05,1.44517850826542e-05
110,6511a143a0bfd2be89799a7db2e9363eba5e7450,1.0081989755637424e-05,1.2787438151990152e-05,1.4633361446563484e-05
111,529c61bdf69356b4a428d48bb5bc72c2417ed0cf,1.0024330113083124e-05,1.277104053419878e-05,1.4678415785156917e-05
112,97d2db483fc0ffd46f38d0e1c39d5fc001e33197,1.0212977676717348e-05,1.2735515514000261e-05,1.4400264055396127e-05
113,5bf6d68e7241498556ee1b28fc146c1c21fbb5e4,1.0209687794099201e-05,1.265573347010999e-05,1.449234496127039e-05
114,e4e0ab8e5ba9cdf17f9bd2c3c9e06e3d12030022,9.886620947244493e-06,1.2454738313215515e-05,1.4221072184958868e-05
115,a7401aee4d6d465977760e9e4b16f793d60f4ee4,1.0501067683270031e-05,1.3301437376494638e-05,1.5094584715644414e-05
116,32b3f82e4862d85c5aebba2b2b82a931038cd103,9.820384968241507e-06,1.2425446594036622e-05,1.4229449110021642e-05
117,4cd6e4b336fbc68d88c0e9bc45a435ce7b721f1f,9.852267844094472e-06,1.2888853850129706e-05,1.5776731229524105e-05
118,53ea3a9dd802c13dc6930504d4a896bba8287cb0,9.844813136045228e-06,1.2517807707144121e-05,1.4637902985965268e-05
119,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,9.956106818704443e-06,1.3021282047207255e-05,1.523948379490577e-05
120,bbe2cca1925873dea538674b96b53b5cef0a148a,1.0015140902022783e-05,1.2614727078837419e-05,1.4322144622515001e-05
121,f4703789ee8181fb6a71f4250dc8316e81de7f78,1.0462334373143512e-05,1.287876110013929e-05,1.4763383974253408e-05
122,54811204a63c2606e89c4f053c4b9a7215207079,9.859726362099701e-06,1.2682685282513012e-05,1.4622175205773002e-05
123,60f9c616aa12800e27baef1db0f964cd9da6623f,1.006360596511513e-05,1.2695573830223155e-05,1.4419126199470692e-05
124,651fb50e07a8e11d31bed9c202823da2ce558c58,1.0242979800285296e-05,1.2930097356616668e-05,1.4788419664924808e-05
125,72e8904d1074c2eb02558c017880b9a8b3e017db,9.824261704290455e-06,1.2391171681239467e-05,1.4416971293456376e-05
126,459991afcddfce6fbbae3fa83467fe607f2de7d0,9.967658076096665e-06,1.2454990232955514e-05,1.4303895692468028e-05
127,263b293d9caf8f54183509275a853de9b8d8839f,1.0027673328295349e-05,1.2674009374798222e-05,1.429500131818809e-05
128,3fbc84a5662ffd985a071b0bbdcd59e655041ad3,1.0306503129552822e-05,1.2892348778962391e-05,1.4823526487548332e-05
129,db866874ccb8c8c814df57eb1edca4fd05eb1753,9.878537702289494e-06,1.252777707131748e-05,1.4492601307260023e-05
130,f7cb42d52f121656b0a96ad5a9bc5c44506d2cce,9.906010871583766e-06,1.2417963318518345e-05,1.4174376594015377e-05
131,f1d0378d3735aa97a86af3b87b8a9d9ee4575af7,1.0009449483318762e-05,1.254994846502321e-05,1.4249900793921424e-05
132,6eaf8906c4dccc60592dedd0ec9a7aae0e7db851,9.99878052086018e-06,1.247633752070418e-05,1.420898552457439e-05
133,e3c84a44b68966ab887a3623a0ff57169e508deb,9.765363594686442e-06,1.2362662659161042e-05,1.4133273508213699e-05
134,1f8ce6341159ebb0731c2c262f4576609210d2c8,9.879829912361774e-06,1.2693650289155313e-05,1.465822522370526e-05
135,f842c487da5096bd3e76a716ca033681981821c7,9.725407104600559e-06,1.2878872200670328e-05,1.504682665187362e-05
136,04d8d96285e38f1683960611177b360fb1b9718f,1.0113959540118338e-05,1.251218012275743e-05,1.4317247944025251e-05
137,925f8381009bf63e54984fb4245466f0bef31ab0,1.0032211007042366e-05,1.2570926271795274e-05,1.4265394138713037e-05
138,99bcf99750d7da499bf3887e6acf89f025e0b9f2,1.0283298116288523e-05,1.2697645408265732e-05,1.4550014449836569e-05
139,912790315033d8a2b8d525eb36db410a851ca1f4,9.876591688457956e-06,1.2323774203391118e-05,1.4192733207478863e-05
140,b95ba5d22c8e567afb5085f6dcc8aa0e499fe525,9.933415884998712e-06,1.2692277696271661e-05,1.4700474358111058e-05
141,a8c8b63b70ce3303e56e2e89aefa7c9995cc2443,1.011913407312682e-05,1.286277448635478e-05,1.4809877127811172e-05
142,02746c9f20b8f491fd2cd40d8807b24ddc6ce26b,1.0018357527275204e-05,1.2534151452958138e-05,1.4188560398095079e-05
143,c970c04cbeb38c80901a02bc573a9333458d4c4a,9.959543567915626e-06,1.2895214707541042e-05,1.5053391985405804e-05
144,34ab10da8641ec9c98d8241ef94ae1ee0af946e9,9.945154902712555e-06,1.2536237354403081e-05,1.4393382705748081e-05
145,d73991e45e097d2d23732f5a2fcb1c9cf61f69fc,9.832182391123338e-06,1.2790875215162999e-05,1.4686713912816487e-05
146,9c9df9c649361fb651f4b2174e779b3036464ab4,1.0518513112386219e-05,1.3179958123740791e-05,1.5169131253883977e-05
147,803386487f14484cfa24af915c24ad75211469e8,1.0280726318646506e-05,1.3094534255923278e-05,1.5116765700781635e-05
148,274d5d64a989e44e99a9defeaf8fa1b11bda46b4,1.1585289612412453e-05,1.4562014025939871e-05,1.593130480747183e-05
149,459ffe5c008863b58805c9177a85668a3e5fb4f6,9.898891333829274e-06,1.2433711235478367e-05,1.4144470867376884e-05
150,e31f1fac208882f1255edf346ef10c769b775853,9.815528514147465e-06,1.2450700116945874e-05,1.4086283993515072e-05
151,f34c7c6b0edb8bb3044867d5984dfd607fe9f5b9,9.891213214194232e-06,1.2420252554834227e-05,1.439052710623776e-05
152,e4630a2f5273307983b6ddca9b72aa0cf5a65784,9.952321664294165e-06,1.248027740334703e-05,1.4457175749130647e-05
153,3a9588ae8041d611cb1df4be849db88fefc5ea46,9.887900669127703e-06,1.2632490136889117e-05,1.4332885842931882e-05
154,74712a53df240f1661fbced15ae984888fd9afa6,1.0074414235729084e-05,1.269124161159538e-05,1.4773538193660355e-05
155,be92e0099d4926be76ab4ec9ca6db6f2471397d1,9.853328493508425e-06,1.2954199933503047e-05,1.5058204805278509e-05
156,7e9d603664edc756f555fecf8649bf888a46d47c,1.001569548283111e-05,1.2865294696537594e-05,1.425565430291102e-05
157,02798e4ce39ae7882b19a3fde209472b7411d48a,9.913034087350203e-06,1.2685646299775497e-05,1.4614127639792757e-05
158,3329d26c5d1d53f7fca1dfe253fdc43e93f0f6aa,9.884864557534456e-06,1.2327558679082759e-05,1.4122999123027247e-05
159,bc6000da993399284d2afd4fcfa1e4c4fe0d408e,9.956783641510729e-06,1.264989822786081e-05,1.4246638692629924e-05
160,c7d83e7412169399586272176d5ad839b568ba57,1.0165278502626253e-05,1.2556675026865753e-05,1.436022557754768e-05
161,8adeca227a39640b0ad4db38ca34a77a0bb50c8f,9.915260908945293e-06,1.260783083167725e-05,1.4450548613828247e-05
162,9dd6c60bfccea7f78371e1b88f223b93ae69d037,1.007481590601277e-05,1.2662764332938614e-05,1.438929372885512e-05
163,48efb02a936da85e395ff29a477765ea3916770d,9.846999997865747e-06,1.2410688275525666e-05,1.4429922923373613e-05
164,3ad444b07ed53cf43d11e755701224a96840de62,9.800586819685785e-06,1.2592898829151162e-05,1.417450561491299e-05
165,3f5097baec71b4c6b287534cc938a16b1f9fc474,1.0017561493441463e-05,1.2493633265016725e-05,1.4343545627654045e-05
166,4cdd3606160de923fb4054cf93f4ea02a356def0,9.947780450933021e-06,1.2868631290503042e-05,1.4642005137093092e-05
167,245b73ef38844395c36ce4c1032092c81253d112,1.0273845787296058e-05,1.3380729810196892e-05,1.4753807814440668e-05
168,7b7e7fe4936a0cd8b1278ebc3169463e392a486e,9.817363196899267e-06,1.2478195681127435e-05,1.4218107649460223e-05
169,d2b0d56350ab4ec48a19349a4c05cea0e2603b21,9.885828073962528e-06,1.2540054336631659e-05,1.4197298425252193e-05
170,bd263912e11f7f79310c5516fab6bd0a7b7c8eb9,9.849360927050427e-06,1.2306718600405696e-05,1.4157627539609934e-05
171,08690a9e394406562f636f90bcc899430bf3cdee,9.941953630763883e-06,1.255591609700036e-05,1.4506887616354359e-05
172,e731e8676118c48770368eb470fed2d77fe82847,9.8217122616585e-06,1.2378607320835277e-05,1.4002246545137407e-05
173,f1f1436b853f3855d75667ab4055cce06960fda9,9.967425933361731e-06,1.2502351612022372e-05,1.4281456890315814e-05
174,bde2119e80d14a21950285f2d872b29506c7b851,9.929303619587286e-06,1.2377318780134048e-05,1.4173710503830359e-05
175,60a1e10c4593736b188b38e7d7c51aefb213af6a,1.0367070760530157e-05,1.2955884328858026e-05,1.4851630951922674e-05
176,233c63a56974de22b846ac989cef1fabe45e7296,1.001485999123278e-05,1.2827720538867334e-05,1.4821922126900888e-05
177,bbc0a6b7efd4930053976e55b7937ed4606b5a14,9.994144988013431e-06,1.2487421309237742e-05,1.4312868118465234e-05
178,c6853c7c27bb8352ab498848439d4fee9eb79a33,9.873655905142765e-06,1.2745307015991745e-05,1.4591155252650206e-05
179,385575faba79b5c857112199206119bf9ac2277f,9.915400402281771e-06,1.2664161502094619e-05,1.4661995222070191e-05
180,3b294521a7394c2195e6b2980555c6b27258bac9,1.0175641088012429e-05,1.2804835250531084e-05,1.4600219439419329e-05
181,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,1.0076599110933867e-05,1.2447701691719838e-05,1.4190048900963507e-05
182,e552726e3a5ff964a004d46558f534e7a47cab70,1.0455665523195395e-05,1.291380965366487e-05,1.4799571259455713e-05
183,64fb290a8cb8fa9201f18015f3de1186e950a137,9.977022916430536e-06,1.250024172440425e-05,1.4247621835377533e-05
184,f981a7ff4b02204f215eb089ce77f9a3f3906b1e,1.0015816819346087e-05,1.2477059449920365e-05,1.4462348247502543e-05
185,0d2536650ff1b750a9008cfd2893dcc1db58f94f,1.0188796657135684e-05,1.2688401026939642e-05,1.4293477843203515e-05
186,bf37644ca5987f5fabfe72be6da1fcf7a0b6b6a8,9.990398672928496e-06,1.2564673339766285e-05,1.4359806571403479e-05
187,57f2a6fb79a7aba317f3fb57a0f1e2439ea99481,1.0013087770678628e-05,1.27302207936755e-05,1.4289876134659083e-05
188,a1454867ab910a356588c511700c99ec6bef93b5,9.940200993283228e-06,1.2403105206056807e-05,1.4108834866016091e-05
189,ffb6f185b5775c612524496e98c8e6240f9bfccd,9.911868418025415e-06,1.2479898176362478e-05,1.4193211531927509e-05
190,02e6b062027666b22c68d91e280b28f57ee9c2b5,9.937189117243345e-06,1.2543778201299054e-05,1.417774319926821e-05
191,a2a6d0d24d99703ded59c31b98b259900469762f,1.0120417503033049e-05,1.2805380760156247e-05,1.4517629691523723e-05
192,ce40769276729d7bde07eb556398a5f47b8ecacf,9.881345428187738e-06,1.235410229405034e-05,1.4127169736926766e-05
193,82226d816c67a80ff634fd202c1df32865175232,9.891146857460792e-06,1.2971375618911702e-05,1.4597801510420093e-05
194,66685909f174c38ebfbf7f733f40bcf7d9e86d48,9.954818928398804e-06,1.2463149493305988e-05,1.4215825897136188e-05
195,015eb5f76e1dd5b38b08bbe8b648fdb34b25e938,9.982952826910397e-06,1.2812113700210666e-05,1.4660883198634987e-05
196,33e1dbee8d9e11a3e96efaae822ff6f3c44e3cef,9.982599559324709e-06,1.2470670261008795e-05,1.4361370702617007e-05
197,821c53daa1261a6285cb85c106eab25c4d88ea2a,1.0084687302251825e-05,1.2470217768941386e-05,1.4271958437012998e-05
198,34d7d395d79f880dc9e156ff83af0cf5844867bf,1.0225198949935419e-05,1.2707471894419984e-05,1.4289360759513718e-05
199,6525ed58f1757092d73f33ee8717be2b5988c3e8,9.89320149986063e-06,1.233067549135838e-05,1.4046221319100976e-05
200,e6d04db287a4421edb3a060fc84d9f8c66718cb5,1.0032185564960565e-05,1.3005302781902749e-05,1.5107533124455038e-05
201,cb107d1ca6ac633702650a21152de7d05d31862a,9.99288908629255e-06,1.2670890007814008e-05,1.4671391451584991e-05
202,0630be4c479f36113e9c3bac50a11d163d2208e4,9.949887700548227e-06,1.2412914710207849e-05,1.4024184544463515e-05
203,d92693b9c7f36679a7703a72397a2993ab158f88,9.99041716568172e-06,1.2532127776036138e-05,1.4241547992499605e-05
204,058af7581d22d15bc45f24283cbf5374a6a02541,1.00880279738289e-05,1.2467673645729866e-05,1.4176028899027634e-05
205,60945085cfd1abf4e04db461040bc675f1d325c7,1.073884425295546e-05,1.344463635860792e-05,1.5277923434527178e-05
206,ed7d967ff37b649a3b5ce8adc51cdf4ec9dd39a3,1.0449922637410765e-05,1.2915467311229024e-05,1.4746538549413614e-05
207,26cff95893d7609b7bcba4b6d374835ad975137c,1.0297401094275252e-05,1.2864299773058037e-05,1.4919804689572167e-05
208,d49ecd53dbbaa9abdbeae6b5ac0486a2df376566,9.886750909076496e-06,1.27041648039057e-05,1.4508671310294226e-05
209,33963bac8b276f2f2a6aa25e80caddbf23d9ff57,1.0345517386353217e-05,1.3007788726574052e-05,1.4869962923936215e-05
210,88ed1552809f81e2ec8b04c8874443abf14e6f8e,1.0060649322660546e-05,1.2627134567931005e-05,1.4273101859261677e-05
211,e695dd02a5c3c9cb0ebea8eebc72915af9deebdf,1.0342391734506446e-05,1.2809896544201308e-05,1.4483880951667741e-05
212,57adb4bb6a8eb46fed597d4a781e47bcb86ebe11,9.951351887800477e-06,1.247070291225172e-05,1.429273500021674e-05
213,5165c654dbb2b08e8a38ac437ab35611726bf26b,9.920933093367651e-06,1.2939855932201736e-05,1.5056084541227324e-05
214,d19c664c70a3bcdd728a2a78bfe424491bdf2fc0,9.971284095875241e-06,1.4129346308126713e-05,1.6995988206313172e-05
215,b93b67ca5c208dbb8d0d0cfd640dd6125dba96a1,1.0205994207443966e-05,1.266713983552382e-05,1.447607650602824e-05
216,47a918f644da4ed3947ee2f797c790027041f29b,9.951884646646e-06,1.239635456109833e-05,1.4249611795637465e-05
