,hash,default
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,7.4546992000045075e-06
1,60df9b1eb6375e3decf12ba7506404c46af0469a,7.4546992000045075e-06
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,7.4546992000045075e-06
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,7.4546992000045075e-06
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,7.4546992000045075e-06
5,8ae543cb13769a0afa6e176898824db7fd992d27,7.4546992000045075e-06
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,7.4546992000045075e-06
7,c9a83043c0669fd17306843eb21abd236b675537,7.4546992000045075e-06
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,7.4546992000045075e-06
9,a280f5e5d725de732a906b67172114b263ac3bfa,7.4546992000045075e-06
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,7.4546992000045075e-06
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,7.4546992000045075e-06
12,537d35c2cf49cae0a496c37564fa282ec80e3695,7.4546992000045075e-06
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,7.4546992000045075e-06
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,7.4546992000045075e-06
15,175476fec763984573e60485a447978cbcb381c0,7.4546992000045075e-06
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,7.4546992000045075e-06
17,93240e0d8ea23644a5b7874037e658c54966ff54,7.4546992000045075e-06
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,7.4546992000045075e-06
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,7.4546992000045075e-06
20,ade91ea2f28284668fbf78971538ac4827d653b8,7.4546992000045075e-06
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,7.4546992000045075e-06
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,7.4546992000045075e-06
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,7.4546992000045075e-06
24,aab7993af0f6f3b9ac0d76952933b19163d65496,7.4546992000045075e-06
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,7.4546992000045075e-06
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,7.4546992000045075e-06
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,7.4546992000045075e-06
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,7.4546992000045075e-06
29,d9347181d825d9426e783cfeafee304735bd25aa,7.4546992000045075e-06
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,7.4546992000045075e-06
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,7.4546992000045075e-06
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,7.4546992000045075e-06
33,deb4be85025088553d80d6637dbc17d7f8101f41,7.4546992000045075e-06
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,7.4546992000045075e-06
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,7.4546992000045075e-06
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,7.4546992000045075e-06
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,7.4546992000045075e-06
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,7.4546992000045075e-06
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,7.4546992000045075e-06
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,7.4546992000045075e-06
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,7.4546992000045075e-06
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,7.4546992000045075e-06
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,7.4546992000045075e-06
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,7.4546992000045075e-06
