,hash,"array_like-range(0, 3)",array_like-[1],array_like-1,array_like-array([5]),array_like-5
0,03164d2d819f9b38e1c684d6d9e128f11867dc3c,4.083571055749977e-05,1.5040512085878245e-05,6.390283985792677e-06,8.5411177293906e-06,6.7766442175038985e-06
1,60df9b1eb6375e3decf12ba7506404c46af0469a,4.077033656003993e-05,1.4782920517378348e-05,6.034618961015341e-06,8.152674554901964e-06,6.685772978652575e-06
2,772c80b1ce1db7e30497fcf555ac9af56b0d7fce,4.123749606537096e-05,1.4469197724317106e-05,6.3565102188664525e-06,8.410760314556054e-06,6.85936400942268e-06
3,66d357ae3aedcd324a1c607e037adc65d3ae1c02,4.12790965780897e-05,1.4982791553897772e-05,6.328312972624679e-06,8.501413177737015e-06,6.626991986669488e-06
4,cec39effb1739ae0a7690e56d58d3e9432569d5f,4.0996233214631334e-05,1.5070482262916016e-05,6.317193494682166e-06,8.189811243218735e-06,6.773398789400368e-06
5,8ae543cb13769a0afa6e176898824db7fd992d27,4.068436187956093e-05,1.49055665371402e-05,6.211434948729564e-06,8.340094407147842e-06,6.734197822069451e-06
6,c890b10a8ade5df19f97b02a2b10a75f9f6075e9,4.115494587843804e-05,1.4935789431609203e-05,6.352654535601259e-06,8.259999002249899e-06,6.572121636737223e-06
7,c9a83043c0669fd17306843eb21abd236b675537,4.129916355437176e-05,1.4988903551981603e-05,6.232648788571087e-06,8.354916064457202e-06,6.796412593837719e-06
8,4d87d909bab7a7dd4bb570444cf35d98d551668f,4.061883569125141e-05,1.5041213271852261e-05,6.108167784401034e-06,8.076266040680585e-06,6.7842140031809155e-06
9,a280f5e5d725de732a906b67172114b263ac3bfa,4.089884442466318e-05,1.5097481021644669e-05,6.599826417867865e-06,8.396848698603285e-06,6.824859117265779e-06
10,c303c9b77afbc7fe6f4049683c3ccaabdebe7be3,4.085549851007452e-05,1.533039201817968e-05,6.333986565357808e-06,8.243374093487254e-06,6.829596784686775e-06
11,fdfc4807cbe2de71f74053c45ae0de383332c4e1,4.0692077312604645e-05,1.473120539306162e-05,6.236095051560073e-06,8.28906609120239e-06,6.789695453853037e-06
12,537d35c2cf49cae0a496c37564fa282ec80e3695,4.105309560138704e-05,1.479547093628845e-05,6.434611731032754e-06,8.673086533293365e-06,6.706833947144115e-06
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,4.090168094785696e-05,1.5121528457315149e-05,6.361789467162384e-06,8.470212558845168e-06,6.847042793663323e-06
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,4.0965802001474954e-05,1.4627925107430523e-05,6.64314374908049e-06,8.410668906923455e-06,7.0608895097507155e-06
15,175476fec763984573e60485a447978cbcb381c0,4.08760491618008e-05,1.4918800188254004e-05,6.672033896813026e-06,8.603763104685123e-06,7.177142213986085e-06
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,4.1155463506309494e-05,1.4551920182210333e-05,6.708872357800525e-06,8.295999969919644e-06,7.061613424175038e-06
17,93240e0d8ea23644a5b7874037e658c54966ff54,4.118275277686256e-05,1.4810468686061509e-05,6.9230600148908e-06,8.40237372730264e-06,7.07029498476717e-06
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,4.101174978077188e-05,1.4631978981466439e-05,6.723762341703539e-06,8.482563378786818e-06,7.012285439388534e-06
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,4.152816702396824e-05,1.4850258145371627e-05,6.882703860729518e-06,8.56602725279013e-06,7.2395651114130305e-06
20,ade91ea2f28284668fbf78971538ac4827d653b8,4.166406561336462e-05,1.4847314580240182e-05,6.456528728876969e-06,8.41620516037694e-06,6.751492318153084e-06
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,4.079523357326415e-05,1.4586785041234072e-05,6.815219099289416e-06,8.35605788463618e-06,7.041491278745596e-06
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,4.0974032091803123e-05,1.5003772259611201e-05,6.623517111752867e-06,8.73604846485662e-06,6.736965583575346e-06
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,4.1176120416735706e-05,1.5105160524729978e-05,6.6852243301182305e-06,8.605812168256803e-06,6.961284968313103e-06
24,aab7993af0f6f3b9ac0d76952933b19163d65496,4.014213897149872e-05,1.5002785373356316e-05,6.8815127118738036e-06,8.934340707358273e-06,6.923430896911424e-06
