,hash,dtype-<class 'numpy.float32'>,dtype-<class 'numpy.float64'>
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,8.909961147126087e-06,1.8790400734740867e-05
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,9.422291358615357e-06,1.814548462493998e-05
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,9.570932280356912e-06,1.8846901226664472e-05
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,9.011547729394144e-06,1.8431884739784744e-05
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,8.766667776421667e-06,1.8390681035615955e-05
5,71555c48be7f07833bd540dacb50deb8069b551f,9.39191909062422e-06,1.8330306837304245e-05
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,9.226797741245139e-06,1.8063949189171747e-05
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,9.218403301779026e-06,1.8471172420661255e-05
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,9.244128502231891e-06,1.8668463021851822e-05
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,9.592565924818203e-06,1.925417826363216e-05
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,9.848372524504323e-06,1.9440556763997133e-05
11,fca7a15f30776ebce9e6814eb927e837f567a518,1.0047596813158386e-05,1.8816290246657645e-05
12,26311ed7bf80e02c827189e80084602d72e4f284,9.11007926718222e-06,1.850563033644167e-05
13,b5e01bcb668da0413170a886c258e00d2540e752,9.800330177965651e-06,1.871770461072509e-05
14,ab30683fe1277a7fd471be63975a02ed8d766f94,9.385016363177617e-06,1.871030000098145e-05
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,9.314603177534245e-06,1.8570715765488146e-05
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,1.3337261833503327e-05,2.3655059795249596e-05
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,9.584855788564386e-06,1.929786049319428e-05
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,9.551985898393798e-06,1.9674578768517438e-05
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,9.32141635778614e-06,1.9229566532885656e-05
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,1.1883620913563805e-05,1.9383015514605114e-05
