,hash,ndim-0,ndim-1,ndim-2
63,fe3d717080e812383900507168a6bd7093c4e434,9.259285001131833e-06,1.1343648359737182e-05,1.3315237420603943e-05
64,0cb9f7f7aa8f4255fafb5431dcc595ce183bc376,9.305716815685049e-06,1.160914466723479e-05,1.3495607841012351e-05
65,e69faef03428b82f5651a5fb521610ddea2bd22a,1.6840259718088054e-05,2.0479276418830884e-05,1.4247625163687156e-05
66,092905febd53742d2a700322f88b652d6a5fd4fb,9.763150909830901e-06,1.1987104802335232e-05,1.3870127711305038e-05
67,6cd4b015dfd512fb4bc9d2e06a0f0cef4503582b,1.0036063244703759e-05,1.2826610095502591e-05,1.5592581504763845e-05
68,3544fae2859d8ecac378b9ddc8f909c69455a831,1.542248082260567e-05,1.8589942094154046e-05,2.135975771515683e-05
69,05fcb6544f72ea173011a77cee14d72979ffe293,9.609904091948093e-06,1.190720697060762e-05,1.3925090962123313e-05
70,f4ef0fd5d97afc7788c46eb51889e90623f5577e,1.550082540219707e-05,1.958873087718485e-05,2.2227213696468215e-05
71,5cc7ef066fca7a821a2160b095578384c301ae3c,1.230373250469664e-05,1.395709956035459e-05,1.6057277709065958e-05
72,c6d2aae8a92371bc9f7ddda990176fb014adb0d7,1.191438724815814e-05,1.4410472045777007e-05,1.5735578579436746e-05
73,e3b831cd85e2f4d73b0db8e8d501828b50a96c64,9.785149999185126e-06,1.2441233259591589e-05,2.4213437090237742e-05
74,b3a7a69a198a8385735584b88408c91a1eef5a4b,1.0360109945727313e-05,1.2937478759935784e-05,1.466445996990706e-05
75,bc6a6084f6e49bd78c12508131395304a63cc6ca,1.5691320624606244e-05,1.484306608567156e-05,1.5160580437952667e-05
76,c0d36c88b8b525f5869eefd893d1d77ffe41903e,1.3388360464225778e-05,1.465430338537928e-05,1.4047177630453792e-05
77,bcdfd208a9b99036cc6e379180c3242b08dedc47,9.243390469981187e-06,1.1738637424283287e-05,1.3570337398578562e-05
78,49c560c22f137907ea6a240591e49b004f28444b,9.277406365568327e-06,1.1374798212550636e-05,1.3310105826951538e-05
79,45fb3a28100d509b695f432cf100f36f0e4c2f9f,9.379012732427906e-06,1.1558105869646295e-05,1.3411760884076818e-05
80,273b7fe0a94ae3a8ac96f4b34a396a8d3584c210,1.0011998127273686e-05,1.1907799897408489e-05,1.3928031471796133e-05
81,8840d950e0eedf2eadb96d9867d8f8341e51aaac,9.244738638782027e-06,1.1984513080531616e-05,1.4315261270316316e-05
82,9d9cc5ca473d52eeda693a254fc0a1cbd4f4f1c4,1.02148604698987e-05,1.2300684296818407e-05,1.4364907616729159e-05
