,hash,size-1,size-10,size-100
0,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.0009704121938821945,0.0009974551768126812,0.0028391157587369284
1,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.0009527513122355397,0.000982000534846024,0.002825649455189705
2,deb4be85025088553d80d6637dbc17d7f8101f41,0.0009524289476261897,0.0009799941273575478,0.002842314386119445
3,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.0009422478774054484,0.0009731277188455517,0.002824841843297084
4,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.0009668942921879616,0.0009876515038988807,0.0028463055690129595
5,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.0009426619137891314,0.0009719731963493607,0.0028704426561792693
6,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.0009420938493514602,0.0009619170715185729,0.002812255018701156
7,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.0010086654854769056,0.0010267488425597547,0.0028671840361009044
8,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.0009601750749755989,0.000989416508342732,0.0028520164390405016
9,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.000935937531969764,0.000962687994946133,0.002803916111588478
10,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.000388994407667606,0.0004096204020942633,0.0022382692744334536
11,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.0003911188320705184,0.00041399280934666213,0.002245763860022028
12,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.00039805968900999194,0.0004160716384649277,0.002252051839604974
13,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.0003910787386952766,0.00040940438397228717,0.0022418122583379345
14,71555c48be7f07833bd540dacb50deb8069b551f,0.00038699182267818187,0.000410653417930007,0.0022610696808745465
15,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.00039254598043583056,0.00041157716455367894,0.00224536828075846
16,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.0003932460590645119,0.00041638529644562653,0.0022512675107767186
17,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.0003911277655368814,0.0004108164889308122,0.0022462914542605477
18,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.0003966281656175852,0.00041765355182668334,0.0022600155789405107
19,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.00037918301920096076,0.0004054033734764044,0.0022406103865553932
20,fca7a15f30776ebce9e6814eb927e837f567a518,0.0003896896917096994,0.000412106066225813,0.002227570473526915
21,26311ed7bf80e02c827189e80084602d72e4f284,0.0003991176266796314,0.00041561867110431196,0.002245020664607485
22,b5e01bcb668da0413170a886c258e00d2540e752,0.00038808518675742326,0.0004098334510882313,0.0022479806405802565
23,ab30683fe1277a7fd471be63975a02ed8d766f94,0.00038802552174914764,0.0004103921729928026,0.0022540700156241655
24,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.00038526812568306923,0.0004057563447321837,0.002246629446744919
25,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.0003774182491556362,0.0004012846710303655,0.002238409671311577
26,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.0009045096618744235,0.0009398413187062199,0.002831913686046998
27,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.00040448517896808113,0.00043368415208533406,0.0022736690007150173
28,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.00040121361290892726,0.000424763032545646,0.0022713941677163043
29,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.0004069104504126769,0.00043041675351560113,0.002284670015797019
30,85d64e375f53f6028519d3aaad0b421934dcbe24,0.00040097482717381074,0.0004220118932425976,0.002274508820846677
31,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.0005738433683291078,0.0006057312575114123,0.00247416109777987
32,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.0005784237679714959,0.0006023050861104445,0.0024807641748338938
33,06da877ceae914a875bd1a55cd8e271332358803,0.0005725772740940254,0.0006045434377430117,0.0024925008571396274
34,8529dfaaec65248420faffe095bac03c23881735,0.0005657242792141107,0.0005949873658311036,0.002464388574784001
35,171a3e5811e43643788c20075be9ba52efb83b81,0.000567574636079371,0.000591246631099946,0.0024575527446965375
36,5bf9ab98edd254dee1162d6f1863053e040cf828,0.0005739355045888159,0.0005995600265176857,0.0024675225528577966
37,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.0005783803967965974,0.0006049376200227177,0.00250483606941998
38,37a1ad069a800f5ef98286f25fb3fb632375168d,0.000453003064688781,0.00048028013076294553,0.0023376849324752884
39,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.0004521708368607189,0.00047999454281208193,0.0023331765551120043
40,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00045518873704840303,0.000476370756091042,0.002340392830471198
41,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.0004612074091868556,0.0004896947542544116,0.0023454274826993546
42,53adf81bc503d749b13160a27e49160c5bbe48d7,0.0004465863938726809,0.0004729313606565649,0.0023374916054308414
43,49e00940a82f9590d774539cd188b634c29fc39f,0.0004544806281995514,0.0004798222693022002,0.002354796975851059
44,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.00045693049247822034,0.00048405540556731546,0.002351134705046813
45,ae88e02a48c4744afd22c63be388870037f3c84c,0.00045177837550316167,0.0004787007558413527,0.002329486034189661
46,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.000452175078427662,0.00048302560621364546,0.002377682365477085
47,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.00045595643029588723,0.00048677766145291656,0.0023433625077207885
48,a5e5e51187d4476841503ce816924ea99936dba0,0.00046011988623914396,0.00048248754517937243,0.002357491059228778
