,hash,num_lines-20,num_lines-200,num_lines-2000,num_lines-20000
0,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.00019733953852734814,0.0015390034282713066,0.015045460502733476,0.15369973449560348
1,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.00019883299040991594,0.0014346419375215191,0.013674661502591334,0.14113839699712116
2,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.0001974684903241443,0.0014122409374976996,0.013413027001661249,0.13806845400540624
3,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.00019644279829942837,0.001402651374519337,0.01334246649639681,0.13656760950107127
4,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,0.00019865310790848133,0.0014111117507127346,0.013513784986571409,0.13849398550519254
5,71555c48be7f07833bd540dacb50deb8069b551f,0.0001964539134440621,0.0014132778742350638,0.013539332008804195,0.138371544497204
6,5324067c702a41e901354a01a5f0d05ff49b6cb4,0.0001977790192400929,0.0014274556870077504,0.013563658998464234,0.139330064484966
7,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,0.00019916777903115592,0.0013960421874799067,0.01338359848887194,0.13737917150137946
8,45ee22fa2fdd2bace756ed62685a346da91c4cb2,0.00019695792322566447,0.0014161929993861122,0.013589180016424507,0.14040918499813415
9,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.0001970776250415768,0.0014382430693201187,0.014056966014322825,0.14489583700196818
10,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,0.00019565315089047937,0.0014111489999777405,0.013516485996660776,0.139470287002041
11,fca7a15f30776ebce9e6814eb927e837f567a518,0.00019680349077185933,0.0014072527501411969,0.01338951798970811,0.1378146465140162
12,26311ed7bf80e02c827189e80084602d72e4f284,0.00019810818633356808,0.0014292399989374515,0.013572295501944609,0.1421765425184276
13,b5e01bcb668da0413170a886c258e00d2540e752,0.00019533503823018132,0.0014121654985501664,0.013461717986501753,0.13861829999950714
14,ab30683fe1277a7fd471be63975a02ed8d766f94,0.00019661080799638652,0.001417856312400545,0.013577768491813913,0.13805992199922912
15,3c89e2f913406f55b6e998017c1149e3ba383bcc,0.00020085420983377843,0.0014366660741091308,0.013868924012058415,0.1413334699900588
16,590f07121dc55e6d9d9ce514887c9bbc253fb266,0.000258325256967313,0.0018858212497434579,0.01808620999509003,0.17854598100529984
17,872372bd56ccb5fe98faae8be7d14e4a8c69e037,0.00025340307308020207,0.0018697346677072346,0.023258843008079566,0.18263770701014437
18,70a84c3192b4f231925e8e36f50d6a26bff3b46d,0.0002508109880311947,0.0018737731685784336,0.017966620507650077,0.18419162300415337
19,9d416356baf4a653b2c647a921ae24ba7d39e8df,0.0002658902332768776,0.0020947362034348773,0.02308651250496041,0.2658056659856811
20,09dd75e9e2139bc9742e6009b7babe41d4c002df,0.0002496586069658709,0.0018951807505800389,0.017844611007603817,0.18427951002377085
21,85d64e375f53f6028519d3aaad0b421934dcbe24,0.00024628882932698946,0.0018153788332710974,0.01747164549306035,0.17629271450277884
22,09e04dcbe3d0c836437b2d4745b353b256ec6265,0.00024157877383653874,0.0017834221628921418,0.01708909850276541,0.17733418800344225
23,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.00024125160693767525,0.0017589216683215152,0.01683861050696578,0.17292874050326645
24,06da877ceae914a875bd1a55cd8e271332358803,0.00024412563063725386,0.0017882190829065316,0.017231218502274714,0.1763435384928016
25,8529dfaaec65248420faffe095bac03c23881735,0.000243697625013407,0.001782625084160827,0.01712234699516557,0.17714504548348486
26,171a3e5811e43643788c20075be9ba52efb83b81,0.00024348666678027559,0.0017816243368239761,0.017163682001410052,0.1764683990040794
27,5bf9ab98edd254dee1162d6f1863053e040cf828,0.00024108626692193665,0.0017677035842401287,0.017114960006438196,0.17661536748346407
28,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.00024512545463618483,0.001782525997744718,0.017109483495005406,0.17548553201777395
29,37a1ad069a800f5ef98286f25fb3fb632375168d,0.00024254431004270112,0.001775477166423419,0.017097353498684242,0.17417038649728056
30,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.00024245620476325382,0.0017658207531591565,0.016962972993496805,0.17493895499501377
31,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00024410799996098275,0.00179133783482636,0.017180811511934735,0.17657761699229013
32,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.00024303682134597606,0.0017666572506035056,0.016995512996800244,0.1733594444958726
33,53adf81bc503d749b13160a27e49160c5bbe48d7,0.0002445226903849592,0.0017796335838890325,0.017092874986701645,0.17490557550627273
34,49e00940a82f9590d774539cd188b634c29fc39f,0.0002434090611797462,0.001783342166163493,0.017069841996999457,0.17441613700066227
35,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.00024274688067158596,0.0017809704174093592,0.017180136012029834,0.17698460599058308
36,ae88e02a48c4744afd22c63be388870037f3c84c,0.0002399496429245032,0.001758545501312862,0.016846814498421736,0.17317629150056746
37,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.00024028746669905055,0.0017615182514418848,0.016960048000328243,0.17498724948382005
38,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.0002418089998606038,0.0017718087522856272,0.01697799700195901,0.17393210449517937
39,a5e5e51187d4476841503ce816924ea99936dba0,0.00024268587784296493,0.001773240832941762,0.017047248002199922,0.1755281739970087
40,b69cf68a24cffea0a884a102da1797755de8f022,0.00024160003574382117,0.0017638766670036905,0.01698743000451941,0.1767534469909151
41,ee3e17a7c3e3efdeafe907b394de56aed01a70e0,0.00024625529771410155,0.002343695249389081,0.023155544498877134,0.17583290999755263
42,c71ce0e6dbd9ec67b3ac7fb5ac3eb609f8a56829,0.0002582606623921468,0.0020024096653893744,0.017880707498989068,0.18022550200112164
43,0ce156413feb21a4f2a8eae3b1cd954d04240edd,0.0002456272499826314,0.0017786850003176369,0.017245454000658356,0.1734356159940944
44,7e3fd81c039b0e22715c4e6eb63439bdf5a620bf,0.00024468393336671095,0.00177675650047604,0.017095453506044578,0.17685475700272946
45,a6b4b2bdd6baf2afde27284097426e93912452e9,0.0002580272438779768,0.0019177978319930844,0.018248559499625117,0.18807036300131585
46,c8a5ff07e5bda47eab870671634b107da5ab7934,0.00024275889766365503,0.0017874186669359915,0.01707472350244643,0.17552276549395174
47,fafd123410f1ad5c47341c66d8ea4cf541165e77,0.0002451206072735312,0.001790062166643717,0.01722310550394468,0.17674733250169083
48,9765987c2ade250c82bfeaba49d1f9301211d63a,0.00026615002570906654,0.001942621999963497,0.018522340993513353,0.19635367750015575
49,dbf37449935bced333a3999afa860aaf304ab1a1,0.00025831542516243646,0.001919104400440119,0.018222816004708875,0.1896028819901403
50,e1863f3582e3e8870205f8a9d1ed1cef1bf536b4,0.0002607173624710413,0.001988774250397303,0.027009589000954293,0.20766546300728805
51,70f4309a155808d3a60a9a71db2d9482c1ec3ad7,0.0002563623243445732,0.0018921831676076786,0.018590130006487016,0.18520705699484097
52,bb6b86e2afe88b371badfcefe298945002e47006,0.0002494673659917103,0.0018263151663025685,0.01749763900443213,0.18049205299757887
53,5c3762157a0cd7a6a036a2144a5fbfc5278a919d,0.0002575550126493909,0.0019032735835935455,0.018313970998860896,0.18506446050014347
54,e0ffe3572b37190d9da5b1d07057e4e038bd3197,0.0003354062578044691,0.003040292751393281,0.029745367501163855,0.21151253450807417
55,cfb6a4d88d88307d507a86d1d70cd7d84c611406,0.00025646212204109603,0.001852595083619235,0.017847839997557458,0.18334568600403145
56,d4f7d9e215773e979eb43a1e5a3cbb51f96bd09d,0.00026510375002024896,0.0019247018329527539,0.018663438502699137,0.19239513549837284
57,bec2b07db5c999721d2d2c10334f3afe78aaadd9,0.0002481882925721726,0.0018324235000667006,0.017531403500470333,0.18094238699995913
58,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,0.000324834862476564,0.0023922513020806944,0.023143145997892134,0.21875482499308418
59,cb557b79fa0ce467c881830f8e8e042c484ccfaa,0.0002678573500816128,0.0018908305006334557,0.01950095349457115,0.18409748199337628
60,badbf70324274bdb4299d8c64d3d83a26be2d4c0,0.00025243194977520034,0.0018573445837925342,0.01784605349530466,0.18294510399573483
