,hash,"masked-True,ndim-1,size-10","masked-True,ndim-1,size-100","masked-True,ndim-1,size-1000","masked-True,ndim-2,size-10","masked-True,ndim-2,size-100","masked-True,ndim-2,size-1000","masked-False,ndim-1,size-10","masked-False,ndim-1,size-100","masked-False,ndim-1,size-1000","masked-False,ndim-2,size-10","masked-False,ndim-2,size-100","masked-False,ndim-2,size-1000"
12,537d35c2cf49cae0a496c37564fa282ec80e3695,0.00013287421372696392,0.0001311272573776734,0.000132705101810665,0.0001337994608660171,0.00013366064749567247,0.000136953080072999,0.00011160278673026156,0.00011032566358830701,0.00011229076092907538,0.00011191584960988131,0.00011375729965987385,0.00011266122358695915
13,1b6831be8dc33308e77f3d3253f5ee777e3bb178,0.00012975578908534612,0.00012919633559523578,0.00013052775659205682,0.00013232186902314424,0.00013218545584858934,0.0001336559823646051,0.0001100683390783767,0.00010869258102217709,0.00010838076199470746,0.00011018399610040114,0.00011005121782498877,0.0001115916975516271
14,7ef145115fede2c20df2cfc51ed28fcc9742b696,0.00012790879700332882,0.00012922970050699022,0.00012973194839659987,0.00012942385202383293,0.0001298358877110912,0.00013071727632295066,0.00010920934194776541,0.00010961414547637105,0.00010903852502580242,0.00010948461365223546,0.00010818181559443473,0.00011153436369366117
15,175476fec763984573e60485a447978cbcb381c0,0.00013081960730835216,0.0001312559697686172,0.00013124434180654488,0.00013414355006390884,0.00013193534981883779,0.00013585084830813204,0.00011211669206926504,0.00010796800524610834,0.00011092609202023596,0.00011051550360494539,0.00010909088208184889,0.00010977595919723978
16,c3c2b689cd4e1ccc24b18e764f105ed0e400ae92,0.0001310482116259006,0.00013045653846698355,0.00013202086304235888,0.00013219553213088942,0.0001334350418824798,0.0001368850786000108,0.0001106940296276943,0.00010754544325549194,0.00010996163136472827,0.00011159553816849058,0.00011015778158487069,0.00011036337170865118
17,93240e0d8ea23644a5b7874037e658c54966ff54,0.0001339074942846725,0.00013302657298925447,0.00013310587382875383,0.00013171912670680664,0.00013430215270690074,0.00013547322913249837,0.00010901968227699398,0.00010954487515846267,0.00011075306138855979,0.00011230885345292718,0.00011175456506378473,0.00011290512047708036
18,e1f191c46f2eebd6cb892a4bfe14d9dd43a06c4e,0.00013340466057904708,0.00012797192131808722,0.0001309773609805179,0.00013137566175584384,0.00013162690237254266,0.00013572260338280882,0.00010851633998405452,0.00010863592149689793,0.00010695966891944409,0.00010942795426782334,0.00010904509367214309,0.00011285160386857265
19,8eedd3e911b7e3f5f35961871ddb8ee1559d4225,0.00013474234736260074,0.00013529567513614893,0.0001336957046325192,0.00013877745289858932,0.00013783431684525756,0.00013927488516156492,0.00011616998205059452,0.00011570958489988078,0.00011421723030908133,0.00011292225037245675,0.00011621812735213322,0.00011852554768878729
20,ade91ea2f28284668fbf78971538ac4827d653b8,0.0001283957266851383,0.00012972803279474567,0.0001303385454517456,0.00013634950244942537,0.000130933357286267,0.00013424984261959413,0.00010887699560650313,0.00010942582031423897,0.00011093151229231253,0.00011073988086233535,0.0001112482204916887,0.00011221085871128659
21,b0a6e5583f2952a040c45d0d50f5e93372dc175b,0.000129782800179194,0.00013076888280920683,0.0001305389128266329,0.00013190110393586647,0.00013310691235657735,0.00013336023879179982,0.0001089938897451367,0.00011077389291297364,0.00010945527071152069,0.00011298585143920623,0.00011107481783255934,0.00011271013984999931
22,94b36b557ce7d88bbfe4091c59aa376764b7047d,0.00013190751642356684,0.0001302859863808638,0.0001362480628364659,0.00013546739669086842,0.0001359425950795412,0.00013973942183732212,0.00011253270864737837,0.0001098791998811066,0.00011038630812739333,0.00011678473393042242,0.00011218107625922207,0.00011435801732457348
23,ce6d3ffc991c63c1a91fd806b4eb3d0008caace2,0.00013101506551884743,0.00013056218128215956,0.0001342264681913053,0.00013702966956586778,0.00013230344062142166,0.00013385531846198101,0.0001116297428349131,0.00010997308013231859,0.00011053174460792671,0.00011320547851663763,0.00011114851319386312,0.00011353684638283755
24,aab7993af0f6f3b9ac0d76952933b19163d65496,0.00012902215583227486,0.000130935629539482,0.00012936296861437035,0.00013216311847906052,0.00013180348614696413,0.00013428407756588127,0.00010799131628991376,0.00010840714411201454,0.00010967163906730327,0.00011104025240791471,0.00010973765408076966,0.00011195359073336357
25,b94c2b01ff7ef5b8dc44726512cfa232e9054882,0.00013445016215152944,0.00013236166272736805,0.0001324906566878781,0.00013599931504335497,0.00013547057550354505,0.00013749951922139268,0.00011235768856156778,0.00011153029466166776,0.00011132273357361555,0.00011378049737576282,0.0001139768764817266,0.00011451538075166552
26,f737b354e6ab2aef8b4c05bca0011de46a4b53b0,0.0001298552129550704,0.00013205099385231732,0.00013113936755615164,0.00013217655344842336,0.00013440921666878688,0.0001341193345943829,0.00011096461625990047,0.00011148166073405224,0.00011251287408716357,0.00011205297904898939,0.00011075714207959896,0.00011129556223750114
27,bbd5a7750fbed42a4aaf12f196282a9504a1e865,0.000129596457727963,0.00012862065772491473,0.00013069231175335058,0.0001305222247603787,0.0001311674685694459,0.00013460009933713776,0.00010824029468307176,0.0001072732007337941,0.00010768640439640334,0.00010997540397589565,0.00011118593544739744,0.00011093338738040377
28,66f1b8a5411e8265ed87ff7bf97c67960af2624d,0.00013098327515574247,0.000130205092808375,0.0001314317553558133,0.00013375002308748662,0.00013292438423188476,0.00013407841209828116,0.00011128268302663377,0.00011096362868556753,0.00011206163877719327,0.0001133567057750238,0.0001122168730944395,0.00011466425811787221
29,d9347181d825d9426e783cfeafee304735bd25aa,0.00012974709237891215,0.0001344467916457755,0.00013458593299679728,0.0001351127721136436,0.0001346760641642009,0.00013931710398881823,0.0001116554039788056,0.00011223537272753868,0.0001098612617505224,0.00011050927731179699,0.00011446405007698379,0.00011975858674457903
30,fc159a547f091d1d6f75db470a0b8e9b2e7acea6,0.00013347063213586807,0.00013060588105695276,0.00013263377477414905,0.00013127875884613358,0.00013333207490727489,0.00013558911935736737,0.0001102585931183751,0.00011075639037137969,0.00011230384950170811,0.00011234161285485359,0.00011257560022096051,0.00011398931664805258
31,857125603f3cf72e2078ed2effd0f6ce40f0ca28,0.0001381972332956729,0.00013892854957912979,0.00014002056410297367,0.00014048213344793043,0.00013983312861195633,0.00014052051429947217,0.00012193112026738083,0.00011890155807388632,0.00011986818508771451,0.00012132102644748308,0.00012067817927648623,0.0001241642899592133
32,847119387dedec1ce7a85c1c0f29bcf86bc0348d,0.0001398433748444047,0.00013826604932546614,0.0001377260050503537,0.00014122012952292288,0.00014253180784483751,0.0001448647107009764,0.00012162366924299435,0.00012024121543208321,0.00012153307648582591,0.00012174987213246609,0.00011989330150856731,0.00012481345275287017
33,deb4be85025088553d80d6637dbc17d7f8101f41,0.00014255556114320015,0.00014129331789146631,0.0001395513685658956,0.00014495143781684033,0.00014278493591979757,0.00014248658978455777,0.00012302125311073134,0.00012138805845204522,0.00012175819508477369,0.00012315645951523698,0.0001248825309713456,0.00012479001248067015
34,0c06b0b8593d947c5d63b72b6d84ecf83ae5da5b,0.0001359863135103996,0.00013504742777773311,0.00013979051062571152,0.0001372266529748837,0.0001391733893761774,0.0001414370332920068,0.00011936307802878237,0.00012024724326858467,0.00011858333730035357,0.00011777474493202236,0.00011768495744985083,0.0001197606171634826
35,c003e6ef6e421d23b5bf98f01df20f1350f61ea1,0.0001393223258977135,0.0001374547793649328,0.00013842179905623197,0.0001454120119140573,0.00014117637123817054,0.00014233315823140082,0.00012314304271165063,0.0001225248659343532,0.00011943185773606485,0.00012092474434110853,0.00012028686081369717,0.00012241587715430393
36,a0c5f64f4f1a7f6ee80dc9b95aa813df28a87d72,0.0001389384518067042,0.00013744728227110603,0.00013763062918606476,0.00013988176602628324,0.00014000864663197621,0.00014006927609443664,0.00012033287732099944,0.00011999378065493974,0.00012047804651384273,0.00012056530063408753,0.00012260436372788148,0.0001221930796510718
37,c53c89f0d8572086dd13cbe1c3c98a4e73b41d09,0.00013878140480646606,0.0001394185641159614,0.00013876180290370375,0.00013890191291769346,0.00013962595698398513,0.0001415667010823617,0.0001198752395187815,0.00011968685695054856,0.00012116122789765623,0.0001233136617993734,0.0001226465711148367,0.00012540401685116594
38,767744c86e1e4a27bf77f90a85f17e564c9b94ea,0.00013811208482366054,0.00014061633721465552,0.0001391919471229179,0.0001441303507557937,0.00014663088303576742,0.0001415469677659211,0.00011793628425127076,0.00011822963031111183,0.00012154462799597322,0.00012235512977905487,0.0001226112676354555,0.0001251600121825256
39,e657629bbc2bfb880a1b2fa24a39c5921c1f965e,0.00013226305600255728,0.00013412607659120114,0.00013627424442137662,0.00013463403086496305,0.0001398378399589771,0.00013594291447542416,0.00011863786298153775,0.00011777788337864232,0.0001180494436994195,0.00011649857689109114,0.00011752197355195717,0.00012086443861739502
40,3d0c041ca162d69cc5bbb4d9d051eca7933f12bd,0.00013578142388723788,0.0001362479744932136,0.00013671855442225932,0.00014400976619476246,0.0001379780901166109,0.00014233059402912447,0.00011911545624281024,0.00012063180085618134,0.00012147193774580956,0.00012037400673660967,0.00012006901542318391,0.0001208432182796638
41,ce140e8d5c28f1f057db1102cf78263e48f86d61,0.00014003382278354588,0.00013762175758647455,0.00013889172114431856,0.0001373002366102361,0.00014096401581490363,0.00014164956286549568,0.0001186659543911058,0.00012194503638470039,0.00012055223342031241,0.00012276576941504198,0.00012032127812166107,0.00012310450464220982
42,c18ab2c3975c8fa8b59724fe6855c528d72fef8c,0.00013658789393957704,0.00013561680208186845,0.00013904749754477632,0.0001386762716067143,0.00014009496244864585,0.00014091122653080176,0.00011869088436166446,0.00011836509220302104,0.0001187313606755601,0.0001193199676218564,0.00011991851756142246,0.00011979993739789658
43,3d2205dfd1d28fb8106e60223cf7207a3c05dbab,0.00010076962178573012,9.476257720962168e-05,0.00010193530470132829,9.624144189398397e-05,9.615226564082232e-05,0.00010114419485696336,7.772914514961568e-05,8.453337483972843e-05,7.720660228710787e-05,7.905129234503657e-05,7.910527846347677e-05,8.01810866518729e-05
44,c3fd79150bc183e8852f1330ea6e8cb4ca7ce7bc,9.402027353644371e-05,9.276863420382142e-05,9.291623930700801e-05,9.470205457711762e-05,9.615744929760694e-05,9.536023606501875e-05,7.509917486459017e-05,7.597388133041925e-05,7.643904569300098e-05,7.759434936035957e-05,7.909980693740861e-05,7.849862363110198e-05
45,71555c48be7f07833bd540dacb50deb8069b551f,9.63214694996152e-05,9.704578520828171e-05,9.650153734317396e-05,9.863208806901066e-05,9.82343680570247e-05,9.939733251296686e-05,7.902887022203726e-05,7.993437405397643e-05,7.966894875554477e-05,8.104695875976068e-05,8.097461907675973e-05,8.164694413710806e-05
46,5324067c702a41e901354a01a5f0d05ff49b6cb4,9.407003183857859e-05,9.301847553458707e-05,9.467075155539946e-05,9.525400078432126e-05,9.545651476152918e-05,9.549921991205528e-05,7.687063962493064e-05,7.665259697547196e-05,7.723748137283584e-05,8.018397467028826e-05,7.92211197592594e-05,8.030395711893621e-05
47,20cb312563b2e7c0b180db8dffbcd71d7dfd0bee,9.396181822839108e-05,9.330085648054427e-05,9.527119638567621e-05,9.679692040119215e-05,9.663127554215004e-05,9.711820597725886e-05,7.731083148558224e-05,7.678444297718151e-05,7.679064458768282e-05,8.061697713635635e-05,7.840128017276743e-05,7.845834066308495e-05
48,45ee22fa2fdd2bace756ed62685a346da91c4cb2,9.743698635402152e-05,9.585256180302663e-05,9.497719054872339e-05,9.775997181846337e-05,9.767502477323568e-05,9.831907976019596e-05,7.813124542238473e-05,7.833897277874792e-05,7.864279220538104e-05,7.980191217297141e-05,7.941018633653213e-05,8.06047601680107e-05
49,798aee26bdb9dcc0e806ca9271f0f98297188dec,0.00011870063502680172,0.00011530639474383659,0.00011338435088921535,0.000116064441813664,0.00011586785443465817,0.0001176298060015125,9.648010904050392e-05,9.446409993296397e-05,9.362197791536649e-05,9.666837201229413e-05,9.814327966202707e-05,9.866148164426838e-05
50,1c50f244d4d1eba4f3f63e93a05a2b2f938685a4,9.456815206687207e-05,9.426855603637902e-05,9.469261729261943e-05,9.670513854534538e-05,9.565285728436657e-05,9.760675325154144e-05,8.373373628471249e-05,8.469099150032035e-05,8.398265931610914e-05,8.61729197204113e-05,8.546861665924702e-05,8.594980906872522e-05
51,fca7a15f30776ebce9e6814eb927e837f567a518,9.439654055644166e-05,9.401966817677022e-05,9.451395415357853e-05,9.634496486147067e-05,9.684230394239695e-05,9.74490122764178e-05,8.40348657220602e-05,8.487706817686558e-05,8.348255740621915e-05,8.45296381730733e-05,8.582242764532567e-05,8.657844364643098e-05
52,26311ed7bf80e02c827189e80084602d72e4f284,9.361535353078084e-05,9.682439690963788e-05,9.502716190916928e-05,9.78183767227369e-05,9.742391489024431e-05,9.795218035926886e-05,8.601765148341656e-05,8.36386298033176e-05,8.438153250157371e-05,8.621290326118469e-05,8.5853001413246e-05,8.642434515058995e-05
53,b5e01bcb668da0413170a886c258e00d2540e752,9.569954973730175e-05,9.527114135297863e-05,9.497596980317642e-05,9.848576843399893e-05,9.697377418150317e-05,9.754878036411745e-05,8.512542043472566e-05,8.482444286346435e-05,8.592970483005047e-05,8.646820299327373e-05,8.581539615988732e-05,8.6725153028965e-05
54,ab30683fe1277a7fd471be63975a02ed8d766f94,9.622422935949131e-05,9.585097855464979e-05,9.656994919872509e-05,9.671665347096595e-05,9.727768203312599e-05,9.810972215536123e-05,8.452109127180783e-05,8.571615082121664e-05,8.46456776659085e-05,8.603953942656518e-05,8.587034977972508e-05,8.684474416077137e-05
55,3c89e2f913406f55b6e998017c1149e3ba383bcc,9.561513080566286e-05,9.477829602970318e-05,9.428902953993856e-05,9.594088716601783e-05,9.714882977515738e-05,9.778000101029316e-05,8.585626684774564e-05,8.320998465425746e-05,8.376396905917388e-05,8.583259955048561e-05,8.491424506339501e-05,8.630097887706099e-05
56,590f07121dc55e6d9d9ce514887c9bbc253fb266,9.494081163650443e-05,9.552219205281951e-05,9.613547855141487e-05,9.700895303435493e-05,9.750038885545951e-05,9.690488783504675e-05,8.434782440001651e-05,8.48395939101465e-05,8.457296826236416e-05,8.53186510503292e-05,8.582717964600306e-05,8.675169317037102e-05
57,872372bd56ccb5fe98faae8be7d14e4a8c69e037,9.390677722101963e-05,9.504146077948758e-05,9.477998904674966e-05,9.588077708305614e-05,9.824313400756745e-05,9.644700205562828e-05,8.364883431977079e-05,8.40963742050987e-05,8.447004736147144e-05,8.581100075050842e-05,8.502255514031276e-05,8.71765205374686e-05
58,70a84c3192b4f231925e8e36f50d6a26bff3b46d,9.568163770295325e-05,9.55623026475706e-05,9.879703843491334e-05,9.82488781322264e-05,9.786428273779102e-05,0.00010081056638487748,8.70470224772809e-05,8.605405252190337e-05,8.623946085572242e-05,8.662238401631194e-05,8.799335468680627e-05,8.87606697049269e-05
59,9d416356baf4a653b2c647a921ae24ba7d39e8df,9.875559914564969e-05,0.00010112586152768627,9.90130309317563e-05,0.00010065965847495724,0.00010083602571215195,0.00010022297143363036,8.712984779248796e-05,8.803960474685203e-05,8.809374224755072e-05,8.915649817847624e-05,9.053963629051674e-05,9.079859401175722e-05
60,09dd75e9e2139bc9742e6009b7babe41d4c002df,9.829652318287464e-05,9.975184013347814e-05,9.811731601635425e-05,9.978921333490645e-05,9.903849048304906e-05,0.00010026694564781722,8.67721326649189e-05,8.653689386142838e-05,8.790858271645336e-05,8.805520734106138e-05,8.950122124092145e-05,8.926671341855506e-05
61,85d64e375f53f6028519d3aaad0b421934dcbe24,9.843074666285838e-05,9.77387932022061e-05,9.783280464554471e-05,9.946014865168504e-05,9.964885677964915e-05,9.941744751163891e-05,8.676892332732677e-05,8.73516565646793e-05,8.979223508265663e-05,8.909242422950845e-05,8.861418260730863e-05,9.038350999173594e-05
62,09e04dcbe3d0c836437b2d4745b353b256ec6265,9.926469065248966e-05,9.98870956457474e-05,9.98001355169849e-05,0.00010162021714711078,0.00010096843147443401,0.00010392770547276505,8.897729619307732e-05,8.956329215184918e-05,9.02033463968494e-05,9.07950630519262e-05,9.060386291220168e-05,9.208760407363248e-05
63,cdd7ab252988ff4254705e0a89874edeb5cea8eb,0.00010162508558659326,0.00010055486173196523,0.00010024530458308401,9.913106067952785e-05,0.00010105351064458629,0.00010088702698272687,8.984379530922184e-05,9.022554967644787e-05,8.915942465144444e-05,9.128322410045052e-05,9.081008484070542e-05,9.234087814673268e-05
64,06da877ceae914a875bd1a55cd8e271332358803,0.00010022626554367141,9.953480383211917e-05,0.00010034338370940396,0.0001018551938270904,0.00010085997335543787,0.0001029028218977575,8.976825596234663e-05,8.85324346111907e-05,8.947347206148234e-05,9.146615408730408e-05,8.997702894132e-05,9.166819913205036e-05
65,8529dfaaec65248420faffe095bac03c23881735,9.775736058751742e-05,9.675649926066399e-05,9.807248322947605e-05,9.953536026112668e-05,9.93824639433139e-05,0.00010003954891792753,8.62961205998509e-05,8.619176297206579e-05,8.676558050994328e-05,8.883067752204596e-05,8.793692705371688e-05,8.908544508058849e-05
66,171a3e5811e43643788c20075be9ba52efb83b81,9.65972267614122e-05,9.71301800810394e-05,9.801042985848406e-05,9.955874610658702e-05,9.965711400251496e-05,9.950136558877098e-05,8.601743515258229e-05,8.617633665424017e-05,8.66172380569413e-05,8.808796294033527e-05,8.815819583833217e-05,8.837957866489888e-05
67,5bf9ab98edd254dee1162d6f1863053e040cf828,9.469511189862437e-05,9.568908818713998e-05,9.600396567423428e-05,9.674351843716824e-05,9.712578321341425e-05,9.732809849083424e-05,8.592611923813819e-05,8.55123234941857e-05,8.685731639464697e-05,8.732814155519008e-05,8.754296042025089e-05,8.73689092695713e-05
68,9776a73cee9eaaff6af40e971fa2bb7f8f1086c5,0.00010120189809067933,0.00010273911120405174,0.00010205368854035184,0.00010288338760070712,0.00010298629168350742,0.0001033001386050908,9.151788867147993e-05,9.087674875407159e-05,9.097247615395007e-05,9.248335049766251e-05,9.23614913471422e-05,9.373775328178023e-05
69,37a1ad069a800f5ef98286f25fb3fb632375168d,9.97659776152836e-05,0.000101379099275882,0.00010222440053309713,0.0001019202831710847,0.00010200565741789119,0.00010595581538620449,9.031464876837968e-05,9.016393966301055e-05,9.358556688589565e-05,9.206250456184889e-05,9.263756796399243e-05,9.315768774184916e-05
70,1cb2230bb1bfb9b2544dab798dffeedce64ad39f,0.00010544359960620946,0.00010515094618313015,0.00010476944197972234,0.00010610440320977309,0.00010594919406096725,0.0001068244376265019,9.252809975137058e-05,9.262155836973435e-05,9.340901481758417e-05,9.441066978742248e-05,9.477918301227278e-05,9.60565032025354e-05
71,044f5131450f38cdfbab63d6999b60e7e3bbabe5,0.00010115342908802459,0.00010195180536511371,0.00010416731283140297,0.00010317086596928892,0.00010515819968921799,0.00010401082601254949,9.166622526365621e-05,9.123890629132925e-05,9.137327868898376e-05,9.276971228930177e-05,9.464726237387494e-05,9.407476795002305e-05
72,dc089026b4ad0d2d9ea992c7f1b9b5e716dd82cd,0.0001007503816717357,0.0001022331239212127,0.00010219443752204331,0.00010336421448552962,0.00010452117545135093,0.0001053926788528662,9.121553980060354e-05,9.096030683802634e-05,9.086552799548492e-05,9.279775390909478e-05,9.357019285248085e-05,9.403087736653356e-05
73,53adf81bc503d749b13160a27e49160c5bbe48d7,0.00010467102644421782,0.00010481197386980057,0.00010552375412468487,0.00010603185122211775,0.0001055497729491132,0.00010810655173069486,9.400840920942096e-05,9.380744092843748e-05,9.474774377177592e-05,9.538064262381306e-05,9.584706492239125e-05,9.547953959554434e-05
74,49e00940a82f9590d774539cd188b634c29fc39f,0.00010271761754546503,0.00010283886821884097,0.00010376880079722748,0.00010432519959014597,0.0001043945179330279,0.0001055808582653602,9.337764586908397e-05,9.32302952198119e-05,9.290471713504066e-05,9.441051039506089e-05,9.577602402053095e-05,9.532123804092407e-05
75,7b9b41a4c7dbd7b719d62f343f57f841f5809693,0.00010136993868010386,0.00010086330541661966,0.00010157985469469658,0.00010525183286517858,0.00010448706677497024,0.00010464912683693404,9.080940041660278e-05,9.310150265016338e-05,9.084011481936313e-05,9.297329974784092e-05,9.259435305879874e-05,9.321162307804281e-05
76,ae88e02a48c4744afd22c63be388870037f3c84c,0.00010205758735537529,0.00010328604930161852,0.0001029761339190836,0.00010415031067510642,0.0001036762236848031,0.0001040394509247705,9.287587070668285e-05,9.187826336446133e-05,9.357162664439214e-05,9.489502461457793e-05,9.384506847709417e-05,9.448205290192907e-05
77,0aeab48b9e914d1dc7041b7e3f3b7e575ffcbbed,0.00010269327044841789,0.00010182013890395561,0.00010242794403138587,0.00010363414351429259,0.00010292105642812592,0.00010482582953185416,9.248066996025224e-05,9.15576336013169e-05,9.229139057027191e-05,9.323307313024998e-05,9.362542487937829e-05,9.360338728397319e-05
78,c18b3f59b5f5752ab038224fd3bdf2dadba55ecf,0.00010329855393876534,0.0001038090861402452,0.00010350835729249806,0.00010404494823887945,0.0001039967406541109,0.00010551538434810936,9.321910117498853e-05,9.211153215305372e-05,9.203692051497372e-05,9.37965317544612e-05,9.42854866893454e-05,9.451274274160033e-05
79,a5e5e51187d4476841503ce816924ea99936dba0,0.00010031879480395999,0.00010025479286065642,0.00010089659675334892,0.00010288031816988895,0.00010239278736452643,0.00010352982976699916,9.104688651859761e-05,9.044709296578222e-05,9.157404684546319e-05,9.220336776984446e-05,9.238266907000945e-05,9.345114442773842e-05
80,b1e69da5058846e4fbe538c5641597c49f34f9a2,0.00010158500896350852,0.00010070639949005384,0.00010143346334039008,0.00010249147052380527,0.00010240607991603747,0.00010423053351074163,9.071998575255891e-05,9.102393365041776e-05,9.08340342835454e-05,9.223479481244628e-05,9.231526954946192e-05,9.282193654640155e-05
81,388e8197e15403345950edc23ae5fc7a3cb0f644,0.00010182431119923982,0.000102152496359302,0.00010266784551435883,0.00010288991310661382,0.00010347341652959585,0.00010406276174258477,9.205146184699102e-05,9.229612663726915e-05,9.200161703946916e-05,9.334494402124123e-05,9.368440263311971e-05,9.385054795724206e-05
82,9b7e890b014f6ad3b4288246f0565f7afd6eca84,9.851360684870003e-05,9.845255295411475e-05,9.893286393357898e-05,9.977230187154041e-05,9.991020646573292e-05,0.00010222433478508181,8.885172854472952e-05,8.856858944565785e-05,8.937036885773061e-05,9.029581834954663e-05,9.094774511388758e-05,9.059060311083459e-05
83,96727cf007217256700a1d805569a73d2171f1d5,0.00010146290431014047,0.00010128074325621128,0.00010156840569554613,0.00010389243340436019,0.00010292529969394785,0.00010474822668377125,9.089979258450595e-05,9.111200713298538e-05,9.097217212715917e-05,9.268166243352674e-05,9.254497179592199e-05,9.33533301576972e-05
84,330435bb3420d798de08f86bf47287e55cf9e516,0.00010142342187464238,0.00010135639187635727,0.0001009107637219131,0.00010393432452168204,0.00010317933482277875,0.00010323139619739617,9.048191353309252e-05,9.04649149718856e-05,9.024841138390732e-05,9.281045799566941e-05,9.186149955811825e-05,9.250207380814986e-05
85,dae4f67c797176c66281101be8f3b4d6c424735c,0.00010020613803395203,0.00010015431671670758,0.00010102742817252874,0.0001024120115639212,0.00010186155738595586,0.00010254927265393262,9.015555775983901e-05,9.020110286894393e-05,9.090869787557065e-05,9.207567200064659e-05,9.228617418557405e-05,9.326149963519791e-05
86,615b6a5ef4040e5602a21aa2ff528c90d3ec6dd4,9.970302427453654e-05,0.00010045637644015917,0.00010051257188685916,0.00010184991598418616,0.00010182778124959724,0.00010238133138045668,9.05193146010322e-05,9.089472611273124e-05,9.059509808921124e-05,9.369770149615677e-05,9.225319054993717e-05,9.383265648714521e-05
87,19b66496e248a4e4954a2a43f7100169a355236f,0.00010164463621320077,0.00010192252975861425,0.00010329492928861988,0.0001034956192597747,0.00010438185659641365,0.00010505567554422875,9.239542255686088e-05,9.281549983742563e-05,9.209930854426189e-05,9.443881517311311e-05,9.331100577996535e-05,9.433873717419125e-05
